node_id,area,coord,node_type_raw,node_type_norm,x,y,current_alliance,owner_server,owner_server_source,server_side,pact_status,pact_source,status_raw,status_norm,captured_at_jst,safe_until_jst,protection_status,last_event_at,last_event_owner,event_count,confidence,enemy_flag,destroyed_flag,warning_flags,source_row,updated_at_jst,memo
#440:E-17,#440,E-17,漁場,fishery,799,399,TaW,,unknown,unknown,unknown,,active,owned,2026/05/22 23:50,,safe_time_missing,2026/05/22 23:50,TaW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,43,2026-05-30T23:03:59+09:00,
#440:j-10,#440,j-10,交易地,trade,449,949,GcC,,unknown,unknown,unknown,,active,owned,2026/05/22 23:15,,safe_time_missing,2026/05/22 23:15,GcC,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,45,2026-05-30T23:03:59+09:00,
#440:j-20,#440,j-20,交易地,trade,949,949,TaW,,unknown,unknown,unknown,,active,owned,2026/05/22 23:15,,safe_time_missing,2026/05/22 23:15,TaW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,50,2026-05-30T23:03:59+09:00,
#440:D-1,#440,D-1,漁場,fishery,20,299,TrX,,unknown,unknown,unknown,,active,owned,2026/05/22 18:36,,safe_time_missing,2026/05/22 18:36,TrX,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,55,2026-05-30T23:03:59+09:00,
#440:F-3,#440,F-3,漁場,fishery,99,499,TrX,,unknown,unknown,unknown,,active,owned,2026/05/22 16:53,,safe_time_missing,2026/05/22 16:53,TrX,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,56,2026-05-30T23:03:59+09:00,
#440:E-1,#440,E-1,漁場,fishery,20,399,IMp,,unknown,unknown,unknown,,active,owned,2026/05/22 16:39,,safe_time_missing,2026/05/22 16:39,IMp,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,57,2026-05-30T23:03:59+09:00,
#440:C-13,#440,C-13,漁場,fishery,599,199,DOLU,,unknown,unknown,unknown,,active,owned,2026/05/22 16:20,,safe_time_missing,2026/05/22 16:20,DOLU,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,58,2026-05-30T23:03:59+09:00,
#440:H-17,#440,H-17,漁場,fishery,799,699,TrX,,unknown,unknown,unknown,,active,owned,2026/05/22 8:43,,safe_time_missing,2026/05/22 8:43,TrX,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,59,2026-05-30T23:03:59+09:00,
#440:D-19,#440,D-19,漁場,fishery,899,299,ANH2,,unknown,unknown,unknown,,active,owned,2026/05/22 6:53,,safe_time_missing,2026/05/22 6:53,ANH2,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,60,2026-05-30T23:03:59+09:00,
#440:F-13,#440,F-13,漁場,fishery,599,499,TaW,,unknown,unknown,unknown,,active,owned,2026/05/21 16:01,,safe_time_missing,2026/05/21 16:01,TaW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,61,2026-05-30T23:03:59+09:00,
#440:J-7,#440,J-7,漁場,fishery,299,899,IMp,,unknown,unknown,unknown,,active,owned,2026/05/21 7:52,,safe_time_missing,2026/05/21 7:52,IMp,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,62,2026-05-30T23:03:59+09:00,
#440:J-17,#440,J-17,漁場,fishery,799,899,TaW,,unknown,unknown,unknown,,active,owned,2026/05/21 7:15,,safe_time_missing,2026/05/21 7:15,TaW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,63,2026-05-30T23:03:59+09:00,
#440:G-1,#440,G-1,漁場,fishery,20,599,IMp,,unknown,unknown,unknown,,active,owned,2026/05/21 3:43,,safe_time_missing,2026/05/21 3:43,IMp,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,64,2026-05-30T23:03:59+09:00,
#440:C-17,#440,C-17,漁場,fishery,799,199,DOLU,,unknown,unknown,unknown,,active,owned,2026/05/21 2:57,,safe_time_missing,2026/05/21 2:57,DOLU,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,65,2026-05-30T23:03:59+09:00,
#440:C-15,#440,C-15,漁場,fishery,699,199,DOLU,,unknown,unknown,unknown,,active,owned,2026/05/21 2:47,,safe_time_missing,2026/05/21 2:47,DOLU,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,66,2026-05-30T23:03:59+09:00,
#440:c-10,#440,c-10,都市,city,449,249,IMp,,unknown,unknown,unknown,,active,owned,2026/05/21 0:27,,safe_time_missing,2026/05/21 0:27,IMp,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,67,2026-05-30T23:03:59+09:00,
#440:J-13,#440,J-13,漁場,fishery,599,899,TaW,,unknown,unknown,unknown,,active,owned,2026/05/21 0:27,,safe_time_missing,2026/05/21 0:27,TaW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,68,2026-05-30T23:03:59+09:00,
#440:g-4,#440,g-4,都市,city,149,649,IMp,,unknown,unknown,unknown,,active,owned,2026/05/20 23:39,,safe_time_missing,2026/05/20 23:39,IMp,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,69,2026-05-30T23:03:59+09:00,
#440:g-10,#440,g-10,都市,city,449,649,GcC,,unknown,unknown,unknown,,active,owned,2026/05/20 23:01,,safe_time_missing,2026/05/20 23:01,GcC,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,70,2026-05-30T23:03:59+09:00,
#440:a-20,#440,a-20,都市,city,949,49,DOLU,,unknown,unknown,unknown,,active,owned,2026/05/20 17:20,,safe_time_missing,2026/05/20 17:20,DOLU,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,71,2026-05-30T23:03:59+09:00,
#440:g-18,#440,g-18,都市,city,849,649,TrX,,unknown,unknown,unknown,,active,owned,2026/05/20 15:41,,safe_time_missing,2026/05/20 15:41,TrX,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,72,2026-05-30T23:03:59+09:00,
#440:c-12,#440,c-12,都市,city,549,249,TrX,,unknown,unknown,unknown,,active,owned,2026/05/20 15:26,,safe_time_missing,2026/05/20 15:26,TrX,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,73,2026-05-30T23:03:59+09:00,
#440:e-16,#440,e-16,都市,city,749,449,TaW,,unknown,unknown,unknown,,active,owned,2026/05/20 11:24,,safe_time_missing,2026/05/20 11:24,TaW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,74,2026-05-30T23:03:59+09:00,
#440:f-16,#440,f-16,都市,city,749,549,TaW,,unknown,unknown,unknown,,active,owned,2026/05/20 11:08,,safe_time_missing,2026/05/20 11:08,TaW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,76,2026-05-30T23:03:59+09:00,
#440:B-9,#440,B-9,漁場,fishery,399,99,WoW3,,unknown,unknown,unknown,,active,owned,2026/05/20 2:35,,safe_time_missing,2026/05/20 2:35,WoW3,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,79,2026-05-30T23:03:59+09:00,
#440:F-21,#440,F-21,漁場,fishery,978,499,TrX,,unknown,unknown,unknown,,active,owned,2026/05/19 22:27,,safe_time_missing,2026/05/19 22:27,TrX,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,81,2026-05-30T23:03:59+09:00,
#440:J-11,#440,J-11,漁場,fishery,499,899,TrX,,unknown,unknown,unknown,,active,owned,2026/05/19 18:56,,safe_time_missing,2026/05/19 18:56,TrX,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,82,2026-05-30T23:03:59+09:00,
#440:J-15,#440,J-15,漁場,fishery,699,899,TaW,,unknown,unknown,unknown,,active,owned,2026/05/19 15:12,,safe_time_missing,2026/05/19 15:12,TaW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,84,2026-05-30T23:03:59+09:00,
#440:A-3,#440,A-3,漁場,fishery,99,20,WoW3,,unknown,unknown,unknown,,active,owned,2026/05/29 20:55,,safe_time_missing,2026/05/29 20:55,WoW3,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,97,2026-05-30T23:03:59+09:00,
#476:C-15,#476,C-15,漁場,fishery,699,199,R6q,,unknown,unknown,unknown,,active,owned,2026/05/27 0:33,,safe_time_missing,2026/05/27 0:33,R6q,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,223,2026-05-30T23:03:59+09:00,
#476:E-15,#476,E-15,漁場,fishery,699,399,R6q,,unknown,unknown,unknown,,active,owned,2026/05/26 22:06,,safe_time_missing,2026/05/26 22:06,R6q,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,226,2026-05-30T23:03:59+09:00,
#476:I-19,#476,I-19,漁場,fishery,899,799,Kfk,,unknown,unknown,unknown,,active,owned,2026/05/24 11:20,,safe_time_missing,2026/05/24 11:20,Kfk,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,235,2026-05-30T23:03:59+09:00,
#476:D-21,#476,D-21,漁場,fishery,978,299,R6q,,unknown,unknown,unknown,,active,owned,2026/05/23 17:48,,safe_time_missing,2026/05/23 17:48,R6q,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,247,2026-05-30T23:03:59+09:00,
#476:c-20,#476,c-20,都市,city,949,249,R6q,,unknown,unknown,unknown,,active,owned,2026/05/23 15:30,,safe_time_missing,2026/05/23 15:30,R6q,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,248,2026-05-30T23:03:59+09:00,
#476:j-14,#476,j-14,交易地,trade,649,949,GcC,,unknown,unknown,unknown,,active,owned,2026/05/22 23:39,,safe_time_missing,2026/05/22 23:39,GcC,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,256,2026-05-30T23:03:59+09:00,
#476:C-17,#476,C-17,漁場,fishery,799,199,R6q,,unknown,unknown,unknown,,active,owned,2026/05/22 19:08,,safe_time_missing,2026/05/22 19:08,R6q,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,265,2026-05-30T23:03:59+09:00,
#476:D-15,#476,D-15,漁場,fishery,699,299,R6q,,unknown,unknown,unknown,,active,owned,2026/05/22 18:36,,safe_time_missing,2026/05/22 18:36,R6q,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,266,2026-05-30T23:03:59+09:00,
#476:D-17,#476,D-17,漁場,fishery,799,299,R6q,,unknown,unknown,unknown,,active,owned,2026/05/22 5:27,,safe_time_missing,2026/05/22 5:27,R6q,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,268,2026-05-30T23:03:59+09:00,
#476:A-19,#476,A-19,漁場,fishery,899,20,fIrE,,unknown,unknown,unknown,,active,owned,2026/05/22 1:03,,safe_time_missing,2026/05/22 1:03,fIrE,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,271,2026-05-30T23:03:59+09:00,
#476:G-15,#476,G-15,漁場,fishery,699,599,ALj,,unknown,unknown,unknown,,active,owned,2026/05/21 17:53,,safe_time_missing,2026/05/21 17:53,ALj,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,272,2026-05-30T23:03:59+09:00,
#476:C-19,#476,C-19,漁場,fishery,899,199,R6q,,unknown,unknown,unknown,,active,owned,2026/05/21 14:28,,safe_time_missing,2026/05/21 14:28,R6q,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,274,2026-05-30T23:03:59+09:00,
#476:h-20,#476,h-20,都市,city,949,749,Kfk,,unknown,unknown,unknown,,active,owned,2026/05/21 4:49,,safe_time_missing,2026/05/21 4:49,Kfk,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,278,2026-05-30T23:03:59+09:00,
#476:G-17,#476,G-17,漁場,fishery,799,599,ALj,,unknown,unknown,unknown,,active,owned,2026/05/21 3:43,,safe_time_missing,2026/05/21 3:43,ALj,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,280,2026-05-30T23:03:59+09:00,
#476:h-18,#476,h-18,都市,city,849,749,ALj,,unknown,unknown,unknown,,active,owned,2026/05/21 3:15,,safe_time_missing,2026/05/21 3:15,ALj,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,283,2026-05-30T23:03:59+09:00,
#476:D-19,#476,D-19,漁場,fishery,899,299,R6q,,unknown,unknown,unknown,,active,owned,2026/05/21 0:39,,safe_time_missing,2026/05/21 0:39,R6q,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,287,2026-05-30T23:03:59+09:00,
#476:e-20,#476,e-20,都市,city,949,449,R6q,,unknown,unknown,unknown,,active,owned,2026/05/21 0:27,,safe_time_missing,2026/05/21 0:27,R6q,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,288,2026-05-30T23:03:59+09:00,
#476:B-15,#476,B-15,漁場,fishery,699,99,R6q,,unknown,unknown,unknown,,active,owned,2026/05/27 23:07,,safe_time_missing,2026/05/27 23:07,R6q,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,298,2026-05-30T23:03:59+09:00,
#476:A-15,#476,A-15,漁場,fishery,699,20,R6q,,unknown,unknown,unknown,,active,owned,2026/05/28 2:07,,safe_time_missing,2026/05/28 2:07,R6q,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,303,2026-05-30T23:03:59+09:00,
#476:F-17,#476,F-17,漁場,fishery,799,499,ALj,,unknown,unknown,unknown,,active,owned,2026/05/30 14:42,,safe_time_missing,2026/05/30 14:42,ALj,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,379,2026-05-30T23:03:59+09:00,
#476:g-20,#476,g-20,都市,city,949,649,ALj,,unknown,unknown,unknown,,active,owned,,,safe_time_missing,,ALj,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,394,2026-05-30T23:03:59+09:00,
#476:H-21,#476,H-21,漁場,fishery,978,699,ALj,,unknown,unknown,unknown,,active,owned,,,safe_time_missing,,ALj,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,408,2026-05-30T23:03:59+09:00,
#476:I-21,#476,I-21,漁場,fishery,978,799,Kfk,,unknown,unknown,unknown,,active,owned,,,safe_time_missing,,Kfk,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,424,2026-05-30T23:03:59+09:00,
#476:K-13,#476,K-13,漁場,fishery,599,978,IXM,,unknown,unknown,unknown,,active,owned,,,safe_time_missing,,IXM,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,434,2026-05-30T23:03:59+09:00,
#476:K-9,#476,K-9,漁場,fishery,399,978,IXM,,unknown,unknown,unknown,,active,owned,,,safe_time_missing,,IXM,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,442,2026-05-30T23:03:59+09:00,
#480:I-9,#480,I-9,漁場,fishery,399,799,one,,unknown,unknown,unknown,,active,owned,2026/05/25 22:27,,safe_time_missing,2026/05/25 22:27,one,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,448,2026-05-30T23:03:59+09:00,
#480:H-9,#480,H-9,漁場,fishery,399,699,one,,unknown,unknown,unknown,,active,owned,2026/05/25 22:12,,safe_time_missing,2026/05/25 22:12,one,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,450,2026-05-30T23:03:59+09:00,
#480:H-7,#480,H-7,漁場,fishery,299,699,TIKW,,unknown,unknown,unknown,,active,owned,2026/05/25 21:37,,safe_time_missing,2026/05/25 21:37,TIKW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,451,2026-05-30T23:03:59+09:00,
#480:K-15,#480,K-15,漁場,fishery,699,978,MtG,,unknown,unknown,unknown,,active,owned,2026/05/24 14:20,,safe_time_missing,2026/05/24 14:20,MtG,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,453,2026-05-30T23:03:59+09:00,
#480:D-13,#480,D-13,漁場,fishery,599,299,WbW,,unknown,unknown,unknown,,active,owned,2026/05/24 11:25,,safe_time_missing,2026/05/24 11:25,WbW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,454,2026-05-30T23:03:59+09:00,
#480:C-15,#480,C-15,漁場,fishery,699,199,GcC,,unknown,unknown,unknown,,active,owned,2026/05/24 11:20,,safe_time_missing,2026/05/24 11:20,GcC,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,455,2026-05-30T23:03:59+09:00,
#480:K-11,#480,K-11,漁場,fishery,499,978,Bye,,unknown,unknown,unknown,,active,owned,2026/05/24 10:06,,safe_time_missing,2026/05/24 10:06,Bye,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,458,2026-05-30T23:03:59+09:00,
#480:K-9,#480,K-9,漁場,fishery,399,978,COZy,,unknown,unknown,unknown,,active,owned,2026/05/24 10:06,,safe_time_missing,2026/05/24 10:06,COZy,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,459,2026-05-30T23:03:59+09:00,
#480:C-5,#480,C-5,漁場,fishery,199,199,PmP,,unknown,unknown,unknown,,active,owned,2026/05/24 7:25,,safe_time_missing,2026/05/24 7:25,PmP,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,460,2026-05-30T23:03:59+09:00,
#480:D-1,#480,D-1,漁場,fishery,20,299,PmP,,unknown,unknown,unknown,,active,owned,2026/05/23 23:35,,safe_time_missing,2026/05/23 23:35,PmP,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,461,2026-05-30T23:03:59+09:00,
#480:D-7,#480,D-7,漁場,fishery,299,299,WbW,,unknown,unknown,unknown,,active,owned,2026/05/23 23:24,,safe_time_missing,2026/05/23 23:24,WbW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,463,2026-05-30T23:03:59+09:00,
#480:E-1,#480,E-1,漁場,fishery,20,399,PmP,,unknown,unknown,unknown,,active,owned,2026/05/23 23:14,,safe_time_missing,2026/05/23 23:14,PmP,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,464,2026-05-30T23:03:59+09:00,
#480:C-7,#480,C-7,漁場,fishery,299,199,WbW,,unknown,unknown,unknown,,active,owned,2026/05/23 23:07,,safe_time_missing,2026/05/23 23:07,WbW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,466,2026-05-30T23:03:59+09:00,
#480:e-4,#480,e-4,都市,city,149,449,PmP,,unknown,unknown,unknown,,active,owned,2026/05/23 20:32,,safe_time_missing,2026/05/23 20:32,PmP,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,470,2026-05-30T23:03:59+09:00,
#480:d-4,#480,d-4,都市,city,149,349,PmP,,unknown,unknown,unknown,,active,owned,2026/05/23 20:19,,safe_time_missing,2026/05/23 20:19,PmP,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,471,2026-05-30T23:03:59+09:00,
#480:B-15,#480,B-15,漁場,fishery,699,99,TaW,,unknown,unknown,unknown,,active,owned,2026/05/23 15:30,,safe_time_missing,2026/05/23 15:30,TaW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,472,2026-05-30T23:03:59+09:00,
#480:A-15,#480,A-15,漁場,fishery,699,20,TaW,,unknown,unknown,unknown,,active,owned,2026/05/23 15:11,,safe_time_missing,2026/05/23 15:11,TaW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,473,2026-05-30T23:03:59+09:00,
#480:d-16,#480,d-16,都市,city,749,349,CDf8,,unknown,unknown,unknown,,active,owned,2026/05/23 11:08,,safe_time_missing,2026/05/23 11:08,CDf8,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,481,2026-05-30T23:03:59+09:00,
#480:b-14,#480,b-14,都市,city,649,149,WbW,,unknown,unknown,unknown,,active,owned,2026/05/23 11:02,,safe_time_missing,2026/05/23 11:02,WbW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,484,2026-05-30T23:03:59+09:00,
#480:d-6,#480,d-6,都市,city,249,349,WbW,,unknown,unknown,unknown,,active,owned,2026/05/23 11:02,,safe_time_missing,2026/05/23 11:02,WbW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,485,2026-05-30T23:03:59+09:00,
#480:e-16,#480,e-16,都市,city,749,449,CDf8,,unknown,unknown,unknown,,active,owned,2026/05/23 11:02,,safe_time_missing,2026/05/23 11:02,CDf8,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,486,2026-05-30T23:03:59+09:00,
#480:D-3,#480,D-3,漁場,fishery,99,299,PmP,,unknown,unknown,unknown,,active,owned,2026/05/23 2:34,,safe_time_missing,2026/05/23 2:34,PmP,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,489,2026-05-30T23:03:59+09:00,
#480:a-10,#480,a-10,交易地,trade,449,49,GcC,,unknown,unknown,unknown,,active,owned,2026/05/22 23:15,,safe_time_missing,2026/05/22 23:15,GcC,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,500,2026-05-30T23:03:59+09:00,
#480:D-5,#480,D-5,漁場,fishery,199,299,CDf8,,unknown,unknown,unknown,,active,owned,2026/05/21 23:25,,safe_time_missing,2026/05/21 23:25,CDf8,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,506,2026-05-30T23:03:59+09:00,
#480:H-13,#480,H-13,漁場,fishery,599,699,hOe,,unknown,unknown,unknown,,active,owned,2026/05/21 23:25,,safe_time_missing,2026/05/21 23:25,hOe,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,507,2026-05-30T23:03:59+09:00,
#480:I-13,#480,I-13,漁場,fishery,599,799,hOe,,unknown,unknown,unknown,,active,owned,2026/05/21 18:50,,safe_time_missing,2026/05/21 18:50,hOe,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,508,2026-05-30T23:03:59+09:00,
#480:B-11,#480,B-11,漁場,fishery,499,99,GcC,,unknown,unknown,unknown,,active,owned,2026/05/21 7:15,,safe_time_missing,2026/05/21 7:15,GcC,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,514,2026-05-30T23:03:59+09:00,
#480:h-4,#480,h-4,都市,city,149,749,MtG,,unknown,unknown,unknown,,active,owned,2026/05/21 5:35,,safe_time_missing,2026/05/21 5:35,MtG,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,517,2026-05-30T23:03:59+09:00,
#480:f-14,#480,f-14,都市,city,649,549,CDf8,,unknown,unknown,unknown,,active,owned,2026/05/21 0:11,,safe_time_missing,2026/05/21 0:11,CDf8,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,522,2026-05-30T23:03:59+09:00,
#480:d-8,#480,d-8,都市,city,349,349,WbW,,unknown,unknown,unknown,,active,owned,2026/05/20 23:13,,safe_time_missing,2026/05/20 23:13,WbW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,526,2026-05-30T23:03:59+09:00,
#480:I-1,#480,I-1,漁場,fishery,20,799,MtG,,unknown,unknown,unknown,,active,owned,2026/05/20 15:26,,safe_time_missing,2026/05/20 15:26,MtG,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,529,2026-05-30T23:03:59+09:00,
#480:J-13,#480,J-13,漁場,fishery,599,899,hOe,,unknown,unknown,unknown,,active,owned,2026/05/20 13:58,,safe_time_missing,2026/05/20 13:58,hOe,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,531,2026-05-30T23:03:59+09:00,
#480:h-2,#480,h-2,都市,city,49,749,MtG,,unknown,unknown,unknown,,active,owned,2026/05/20 12:08,,safe_time_missing,2026/05/20 12:08,MtG,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,532,2026-05-30T23:03:59+09:00,
#480:B-17,#480,B-17,漁場,fishery,799,99,CDf8,,unknown,unknown,unknown,,active,owned,2026/05/20 10:29,,safe_time_missing,2026/05/20 10:29,CDf8,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,534,2026-05-30T23:03:59+09:00,
#480:B-19,#480,B-19,漁場,fishery,899,99,CDf8,,unknown,unknown,unknown,,active,owned,2026/05/20 10:29,,safe_time_missing,2026/05/20 10:29,CDf8,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,535,2026-05-30T23:03:59+09:00,
#480:j-20,#480,j-20,都市,city,949,949,COZy,,unknown,unknown,unknown,,active,owned,2026/05/20 0:00,,safe_time_missing,2026/05/20 0:00,COZy,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,537,2026-05-30T23:03:59+09:00,
#480:J-5,#480,J-5,漁場,fishery,199,899,one,,unknown,unknown,unknown,,active,owned,2026/05/19 22:27,,safe_time_missing,2026/05/19 22:27,one,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,539,2026-05-30T23:03:59+09:00,
#480:J-9,#480,J-9,漁場,fishery,399,899,one,,unknown,unknown,unknown,,active,owned,2026/05/19 21:14,,safe_time_missing,2026/05/19 21:14,one,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,541,2026-05-30T23:03:59+09:00,
#480:F-1,#480,F-1,漁場,fishery,20,499,MtG,,unknown,unknown,unknown,,active,owned,2026/05/19 18:47,,safe_time_missing,2026/05/19 18:47,MtG,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,542,2026-05-30T23:03:59+09:00,
#480:G-1,#480,G-1,漁場,fishery,20,599,MtG,,unknown,unknown,unknown,,active,owned,2026/05/19 14:50,,safe_time_missing,2026/05/19 14:50,MtG,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,543,2026-05-30T23:03:59+09:00,
#480:A-11,#480,A-11,漁場,fishery,499,20,IMP,,unknown,unknown,unknown,,active,owned,2026/05/28 7:18,,safe_time_missing,2026/05/28 7:18,IMP,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,546,2026-05-30T23:03:59+09:00,
#480:A-9,#480,A-9,漁場,fishery,399,20,TaW,,unknown,unknown,unknown,,active,owned,2026/05/28 7:34,,safe_time_missing,2026/05/28 7:34,TaW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,552,2026-05-30T23:03:59+09:00,
#480:B-9,#480,B-9,漁場,fishery,399,99,IMP,,unknown,unknown,unknown,,active,owned,2026/05/29 3:45,,safe_time_missing,2026/05/29 3:45,IMP,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,566,2026-05-30T23:03:59+09:00,
#480:C-19,#480,C-19,漁場,fishery,899,199,TIKW,,unknown,unknown,unknown,,active,owned,2026/05/29 11:51,,safe_time_missing,2026/05/29 11:51,TIKW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,572,2026-05-30T23:03:59+09:00,
#480:C-9,#480,C-9,漁場,fishery,399,199,TaW,,unknown,unknown,unknown,,active,owned,2026/05/29 3:57,,safe_time_missing,2026/05/29 3:57,TaW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,580,2026-05-30T23:03:59+09:00,
#480:D-11,#480,D-11,漁場,fishery,499,299,GcC,,unknown,unknown,unknown,,active,owned,2026/05/27 23:07,,safe_time_missing,2026/05/27 23:07,GcC,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,581,2026-05-30T23:03:59+09:00,
#480:E-17,#480,E-17,漁場,fishery,799,399,TIKW,,unknown,unknown,unknown,,active,owned,2026/05/28 14:40,,safe_time_missing,2026/05/28 14:40,TIKW,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,594,2026-05-30T23:03:59+09:00,
#480:E-21,#480,E-21,漁場,fishery,978,399,COZy,,unknown,unknown,unknown,,active,owned,2026/05/28 22:31,,safe_time_missing,2026/05/28 22:31,COZy,0,medium,FALSE,FALSE,missing_owner_server;unknown_affiliation,598,2026-05-30T23:03:59+09:00,
