node_id,area,coord,node_type_norm,current_alliance,owner_server,owner_server_source,server_side,pact_status,status_norm,frontline_group,enemy_flag,destroyed_flag,strategic_value,risk_score,risk_level,risk_note,confidence,memo
#511:e-18,#511,e-18,city,SVa,511,alliance_directory,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15,medium,
#511:e-20,#511,e-20,city,DaNG,511,alliance_directory,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15,medium,
#534:d-16,#534,d-16,city,KTVS,534,alliance_directory,self,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15,medium,
#534:d-20,#534,d-20,city,KTVS,534,alliance_directory,self,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15,medium,
#534:d-8,#534,d-8,city,4tH,534,alliance_directory,self,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15,medium,
#534:e-16,#534,e-16,city,KTVS,534,alliance_directory,self,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15,medium,
#534:e-18,#534,e-18,city,89M,534,alliance_directory,self,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15,medium,
#534:e-20,#534,e-20,city,89M,534,alliance_directory,self,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,30,45,mid,city +30; frontline_adjacent +15,medium,
#440:E-11,#440,E-11,fishery,GoDs,440,alliance_alias,ally,attack_allowed,owned,frontline_core,FALSE,FALSE,10,40,mid,fishery +10; frontline_core +30,medium,
#509:E-11,#509,E-11,fishery,FHX,509,alliance_directory,ally,attack_allowed,owned,frontline_core,FALSE,FALSE,10,40,mid,fishery +10; frontline_core +30,medium,
#509:E-13,#509,E-13,fishery,FHX,509,alliance_directory,ally,attack_allowed,owned,frontline_core,FALSE,FALSE,10,40,mid,fishery +10; frontline_core +30,medium,
#523:e-20,#523,e-20,trade,BAJ,440,alliance_directory,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,20,35,mid,trade +20; frontline_adjacent +15,medium,
#440:f-6,#440,f-6,city,GoDs,440,alliance_alias,ally,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#440:i-6,#440,i-6,city,GoDs,440,alliance_alias,ally,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#509:b-10,#509,b-10,city,VEX,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#509:b-12,#509,b-12,city,VEX,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#509:b-6,#509,b-6,city,VEX,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#509:b-8,#509,b-8,city,VEX,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#509:c-12,#509,c-12,city,VEX,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#509:c-14,#509,c-14,city,SsQ,509,alliance_alias,ally,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#509:c-16,#509,c-16,city,SsQ,509,alliance_alias,ally,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#509:c-2,#509,c-2,city,tWD,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#509:c-4,#509,c-4,city,tWD,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#509:c-6,#509,c-6,city,tWD,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#509:f-14,#509,f-14,city,FHX,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#509:f-8,#509,f-8,city,tWD,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#509:g-12,#509,g-12,city,FHX,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#509:g-14,#509,g-14,city,FHX,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#511:a-10,#511,a-10,city,2N7,511,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#511:a-8,#511,a-8,city,2N7,511,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#511:f-14,#511,f-14,city,SVa,511,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#511:f-18,#511,f-18,city,SVa,511,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#511:g-12,#511,g-12,city,DaNG,511,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#511:g-14,#511,g-14,city,DaNG,511,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#511:h-16,#511,h-16,city,SVa,511,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#534:b-18,#534,b-18,city,JDX,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#534:b-4,#534,b-4,city,4tH,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#534:b-6,#534,b-6,city,4tH,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#534:c-12,#534,c-12,city,JDX,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#534:c-14,#534,c-14,city,JDX,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#534:c-20,#534,c-20,city,KTVS,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#534:c-6,#534,c-6,city,4tH,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#534:f-14,#534,f-14,city,JDX,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#534:f-16,#534,f-16,city,KTVS,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#534:f-18,#534,f-18,city,89M,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#534:f-20,#534,f-20,city,89M,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#534:f-6,#534,f-6,city,4tH,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#534:f-8,#534,f-8,city,4tH,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#534:g-10,#534,g-10,city,4tH,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#534:g-12,#534,g-12,city,KTVS,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#534:g-14,#534,g-14,city,89M,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#534:g-16,#534,g-16,city,KTVS,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#534:g-20,#534,g-20,city,89M,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#534:g-6,#534,g-6,city,4tH,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#534:h-14,#534,h-14,city,89M,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,30,30,mid,city +30,medium,
#440:D-5,#440,D-5,fishery,BAJ,440,alliance_directory,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#440:D-7,#440,D-7,fishery,BAJ,440,alliance_directory,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#440:E-5,#440,E-5,fishery,BAJ,440,alliance_directory,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#440:E-7,#440,E-7,fishery,GoDs,440,alliance_alias,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#440:E-9,#440,E-9,fishery,SsQ,509,alliance_alias,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#480:D-15,#480,D-15,fishery,SsQ,509,alliance_alias,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#480:E-15,#480,E-15,fishery,SsQ,509,alliance_alias,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#480:E-7,#480,E-7,fishery,BAJ,440,alliance_directory,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#509:D-19,#509,D-19,fishery,SsQ,509,alliance_alias,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#509:D-21,#509,D-21,fishery,SsQ,509,alliance_alias,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#509:D-3,#509,D-3,fishery,tWD,509,alliance_directory,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#509:D-5,#509,D-5,fishery,tWD,509,alliance_directory,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#509:E-17,#509,E-17,fishery,SsQ,509,alliance_alias,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#509:E-3,#509,E-3,fishery,tWD,509,alliance_directory,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#509:E-5,#509,E-5,fishery,tWD,509,alliance_directory,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#509:E-7,#509,E-7,fishery,tWD,509,alliance_directory,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#511:D-5,#511,D-5,fishery,2N7,511,alliance_directory,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#511:E-1,#511,E-1,fishery,2N7,511,alliance_directory,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#511:E-19,#511,E-19,fishery,DaNG,511,alliance_directory,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#511:E-3,#511,E-3,fishery,2N7,511,alliance_directory,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#511:E-5,#511,E-5,fishery,2N7,511,alliance_directory,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#523:D-21,#523,D-21,fishery,2N7,511,alliance_directory,ally,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#534:D-21,#534,D-21,fishery,89M,534,alliance_directory,self,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#534:D-5,#534,D-5,fishery,4tH,534,alliance_directory,self,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#534:E-19,#534,E-19,fishery,89M,534,alliance_directory,self,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#534:E-21,#534,E-21,fishery,89M,534,alliance_directory,self,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#534:E-7,#534,E-7,fishery,4tH,534,alliance_directory,self,attack_allowed,owned,frontline_adjacent,FALSE,FALSE,10,25,low,fishery +10; frontline_adjacent +15,medium,
#440:j-16,#440,j-16,trade,BAJ,440,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,20,20,low,trade +20,medium,
#440:j-18,#440,j-18,trade,GoDs,440,alliance_alias,ally,attack_allowed,owned,other,FALSE,FALSE,20,20,low,trade +20,medium,
#480:a-12,#480,a-12,trade,BAJ,440,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,20,20,low,trade +20,medium,
#480:a-14,#480,a-14,trade,BAJ,440,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,20,20,low,trade +20,medium,
#480:a-20,#480,a-20,trade,KTVS,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,20,20,low,trade +20,medium,
#523:g-20,#523,g-20,trade,SsQ,509,alliance_alias,ally,attack_allowed,owned,other,FALSE,FALSE,20,20,low,trade +20,medium,
#523:h-20,#523,h-20,trade,SsQ,509,alliance_alias,ally,attack_allowed,owned,other,FALSE,FALSE,20,20,low,trade +20,medium,
#523:i-20,#523,i-20,trade,BAJ,440,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,20,20,low,trade +20,medium,
#534:a-14,#534,a-14,trade,JDX,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,20,20,low,trade +20,medium,
#534:a-4,#534,a-4,trade,JDX,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,20,20,low,trade +20,medium,
#534:a-6,#534,a-6,trade,KTVS,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,20,20,low,trade +20,medium,
#440:F-15,#440,F-15,fishery,SsQ,509,alliance_alias,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#440:F-17,#440,F-17,fishery,SsQ,509,alliance_alias,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#440:F-7,#440,F-7,fishery,BAJ,440,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#440:H-1,#440,H-1,fishery,BAJ,440,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#440:H-3,#440,H-3,fishery,BAJ,440,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#440:I-1,#440,I-1,fishery,GoDs,440,alliance_alias,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#440:J-3,#440,J-3,fishery,GoDs,440,alliance_alias,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#476:I-1,#476,I-1,fishery,89M,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#476:K-1,#476,K-1,fishery,89M,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#480:A-5,#480,A-5,fishery,GoDs,440,alliance_alias,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#480:A-7,#480,A-7,fishery,BAJ,440,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#480:F-7,#480,F-7,fishery,GoDs,440,alliance_alias,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#480:F-9,#480,F-9,fishery,BAJ,440,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#509:A-1,#509,A-1,fishery,tWD,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#509:A-17,#509,A-17,fishery,KTVS,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#509:A-3,#509,A-3,fishery,VEX,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#509:B-1,#509,B-1,fishery,tWD,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#509:B-3,#509,B-3,fishery,tWD,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#509:B-7,#509,B-7,fishery,tWD,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#509:B-9,#509,B-9,fishery,KTVS,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#509:F-13,#509,F-13,fishery,SsQ,509,alliance_alias,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#509:F-5,#509,F-5,fishery,tWD,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#509:F-7,#509,F-7,fishery,tWD,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#509:G-13,#509,G-13,fishery,FHX,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#509:G-5,#509,G-5,fishery,tWD,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#509:H-15,#509,H-15,fishery,FHX,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#509:H-17,#509,H-17,fishery,FHX,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#511:B-9,#511,B-9,fishery,2N7,511,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#511:C-13,#511,C-13,fishery,2N7,511,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#511:C-9,#511,C-9,fishery,2N7,511,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#511:F-19,#511,F-19,fishery,SVa,511,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#511:G-17,#511,G-17,fishery,SVa,511,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#511:H-11,#511,H-11,fishery,DaNG,511,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#511:H-15,#511,H-15,fishery,SVa,511,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#511:I-11,#511,I-11,fishery,DaNG,511,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#511:J-13,#511,J-13,fishery,DaNG,511,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#511:K-13,#511,K-13,fishery,DaNG,511,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#511:K-21,#511,K-21,fishery,SVa,511,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#534:A-13,#534,A-13,fishery,4tH,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#534:A-19,#534,A-19,fishery,KTVS,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#534:A-21,#534,A-21,fishery,KTVS,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#534:A-3,#534,A-3,fishery,KTVS,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#534:A-5,#534,A-5,fishery,4tH,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#534:B-5,#534,B-5,fishery,4tH,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#534:C-13,#534,C-13,fishery,JDX,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#534:C-19,#534,C-19,fishery,KTVS,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#534:C-5,#534,C-5,fishery,4tH,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#534:F-15,#534,F-15,fishery,JDX,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#534:F-17,#534,F-17,fishery,JDX,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#534:F-19,#534,F-19,fishery,89M,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#534:F-9,#534,F-9,fishery,4tH,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#534:G-11,#534,G-11,fishery,4tH,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#534:G-13,#534,G-13,fishery,KTVS,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#534:G-15,#534,G-15,fishery,KTVS,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#534:G-17,#534,G-17,fishery,89M,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#534:G-9,#534,G-9,fishery,4tH,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#534:H-13,#534,H-13,fishery,89M,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#534:H-15,#534,H-15,fishery,89M,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#534:H-17,#534,H-17,fishery,89M,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
#534:H-21,#534,H-21,fishery,89M,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
中央:中央-1-10,中央,中央-1-10,fishery,VEX,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
中央:中央-1-11,中央,中央-1-11,fishery,VEX,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
中央:中央-1-12,中央,中央-1-12,fishery,VEX,509,alliance_directory,ally,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
中央:中央-1-13,中央,中央-1-13,fishery,KTVS,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
中央:中央-1-14,中央,中央-1-14,fishery,4tH,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
中央:中央-1-15,中央,中央-1-15,fishery,KTVS,534,alliance_directory,self,attack_allowed,owned,other,FALSE,FALSE,10,10,low,fishery +10,medium,
