node_id,area,coord,node_type_norm,current_alliance,owner_server,owner_server_source,server_side,pact_status,status_norm,frontline_group,enemy_flag,destroyed_flag,strategic_value,risk_score,risk_level,risk_note,confidence,memo
#523:a-20,#523,a-20,trade,nO9,476,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,20,60,high,trade +20; enemy_flag +40,medium,
#523:b-20,#523,b-20,trade,Lghs,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,20,60,high,trade +20; enemy_flag +40,medium,
#523:f-20,#523,f-20,trade,476A,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,20,60,high,trade +20; enemy_flag +40,medium,
#534:a-10,#534,a-10,trade,SHA,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,20,60,high,trade +20; enemy_flag +40,medium,
#534:a-12,#534,a-12,trade,476X,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,20,60,high,trade +20; enemy_flag +40,medium,
#534:a-16,#534,a-16,trade,fzn,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,20,60,high,trade +20; enemy_flag +40,medium,
#534:a-18,#534,a-18,trade,476A,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,20,60,high,trade +20; enemy_flag +40,medium,
#534:a-2,#534,a-2,trade,Lghs,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,20,60,high,trade +20; enemy_flag +40,medium,
#534:a-20,#534,a-20,trade,476X,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,20,60,high,trade +20; enemy_flag +40,medium,
#534:a-8,#534,a-8,trade,RCON,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,20,60,high,trade +20; enemy_flag +40,medium,
#476:A-17,#476,A-17,fishery,476X,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:A-21,#476,A-21,fishery,476B,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:A-3,#476,A-3,fishery,476T,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:C-11,#476,C-11,fishery,476M,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:F-1,#476,F-1,fishery,476H,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:F-15,#476,F-15,fishery,476d,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:F-19,#476,F-19,fishery,476Z,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:F-3,#476,F-3,fishery,476H,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:G-1,#476,G-1,fishery,476K,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:G-11,#476,G-11,fishery,476A,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:G-19,#476,G-19,fishery,476Z,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:G-3,#476,G-3,fishery,476K,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:G-5,#476,G-5,fishery,476H,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:G-9,#476,G-9,fishery,Lghs,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:H-1,#476,H-1,fishery,nO9,476,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:H-15,#476,H-15,fishery,476d,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:H-17,#476,H-17,fishery,476H,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:H-19,#476,H-19,fishery,476Z,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:H-3,#476,H-3,fishery,476C,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:H-5,#476,H-5,fishery,476C,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:H-9,#476,H-9,fishery,476H,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:I-11,#476,I-11,fishery,476H,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:I-13,#476,I-13,fishery,476K,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:I-15,#476,I-15,fishery,476H,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:I-17,#476,I-17,fishery,476H,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:I-3,#476,I-3,fishery,476K,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:I-5,#476,I-5,fishery,476H,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:I-7,#476,I-7,fishery,476B,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:I-9,#476,I-9,fishery,476H,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:J-1,#476,J-1,fishery,nO9,476,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:J-11,#476,J-11,fishery,476H,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:J-13,#476,J-13,fishery,476H,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:J-19,#476,J-19,fishery,476H,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:J-21,#476,J-21,fishery,476H,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:J-3,#476,J-3,fishery,476K,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:J-5,#476,J-5,fishery,476H,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:J-9,#476,J-9,fishery,476H,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:K-11,#476,K-11,fishery,476A,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:K-15,#476,K-15,fishery,476H,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:K-17,#476,K-17,fishery,476d,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:K-19,#476,K-19,fishery,476C,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:K-21,#476,K-21,fishery,476C,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:K-3,#476,K-3,fishery,476H,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:K-5,#476,K-5,fishery,476A,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#476:K-7,#476,K-7,fishery,476C,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:B-21,#480,B-21,fishery,AAOA,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:B-7,#480,B-7,fishery,BgNa,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:C-1,#480,C-1,fishery,BgNa,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:C-11,#480,C-11,fishery,BgNa,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:C-17,#480,C-17,fishery,AAOA,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:F-15,#480,F-15,fishery,TkTk,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:F-3,#480,F-3,fishery,Digg,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:F-5,#480,F-5,fishery,TkTk,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:G-17,#480,G-17,fishery,BgNa,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:G-3,#480,G-3,fishery,Digg,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:G-5,#480,G-5,fishery,Digg,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:G-7,#480,G-7,fishery,RCON,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:H-1,#480,H-1,fishery,Digg,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:H-11,#480,H-11,fishery,GX99,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:H-21,#480,H-21,fishery,Digg,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:I-21,#480,I-21,fishery,Digg,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:I-5,#480,I-5,fishery,RCON,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:I-7,#480,I-7,fishery,TkTk,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:J-15,#480,J-15,fishery,AAOA,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:J-19,#480,J-19,fishery,Digg,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:J-21,#480,J-21,fishery,Digg,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:J-7,#480,J-7,fishery,TkTk,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:K-17,#480,K-17,fishery,Digg,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:K-19,#480,K-19,fishery,GX99,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:K-5,#480,K-5,fishery,Lghs,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#480:K-7,#480,K-7,fishery,GX99,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#503:A-15,#503,A-15,fishery,GX99,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#503:A-17,#503,A-17,fishery,Digg,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#503:B-15,#503,B-15,fishery,AAOA,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#503:B-17,#503,B-17,fishery,TkTk,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#503:C-13,#503,C-13,fishery,AAOA,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#503:C-15,#503,C-15,fishery,AAOA,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#503:C-17,#503,C-17,fishery,Digg,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#503:C-19,#503,C-19,fishery,Digg,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#503:F-3,#503,F-3,fishery,GX99,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#503:F-9,#503,F-9,fishery,476A,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#503:G-1,#503,G-1,fishery,GX99,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#503:G-3,#503,G-3,fishery,fzn,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#503:G-5,#503,G-5,fishery,fzn,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#503:G-7,#503,G-7,fishery,GX99,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:A-11,#509,A-11,fishery,476A,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:A-19,#509,A-19,fishery,GX99,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:A-5,#509,A-5,fishery,476Z,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:A-7,#509,A-7,fishery,476B,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:A-9,#509,A-9,fishery,476Z,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:B-11,#509,B-11,fishery,476d,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:B-13,#509,B-13,fishery,476d,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:B-17,#509,B-17,fishery,SHA,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:C-11,#509,C-11,fishery,476d,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:C-13,#509,C-13,fishery,476A,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:C-19,#509,C-19,fishery,RCON,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:C-3,#509,C-3,fishery,SHA,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:C-5,#509,C-5,fishery,SHA,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:C-9,#509,C-9,fishery,476d,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:F-17,#509,F-17,fishery,Lghs,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:F-19,#509,F-19,fishery,Lghs,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:F-21,#509,F-21,fishery,GX99,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:F-9,#509,F-9,fishery,476A,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:G-19,#509,G-19,fishery,GX99,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:G-21,#509,G-21,fishery,GX99,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:G-9,#509,G-9,fishery,476A,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:I-5,#509,I-5,fishery,fzn,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:I-7,#509,I-7,fishery,fzn,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:J-11,#509,J-11,fishery,fzn,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:J-13,#509,J-13,fishery,fzn,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:J-17,#509,J-17,fishery,fzn,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:J-19,#509,J-19,fishery,fzn,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:J-21,#509,J-21,fishery,fzn,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#509:J-9,#509,J-9,fishery,fzn,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#511:G-11,#511,G-11,fishery,BgNa,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#511:G-13,#511,G-13,fishery,BgNa,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#511:H-19,#511,H-19,fishery,BgNa,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#511:I-15,#511,I-15,fishery,476X,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#511:I-17,#511,I-17,fishery,476M,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#511:I-19,#511,I-19,fishery,476X,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#511:I-21,#511,I-21,fishery,476M,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#511:J-1,#511,J-1,fishery,476Z,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#511:J-11,#511,J-11,fishery,476X,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#511:J-17,#511,J-17,fishery,AAOA,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#511:J-3,#511,J-3,fishery,476B,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#511:J-7,#511,J-7,fishery,476M,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#523:I-21,#523,I-21,fishery,476Z,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#523:J-11,#523,J-11,fishery,476M,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#523:J-17,#523,J-17,fishery,476Z,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#523:K-21,#523,K-21,fishery,476Z,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#534:A-1,#534,A-1,fishery,nO9,476,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#534:A-7,#534,A-7,fishery,476C,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#534:B-13,#534,B-13,fishery,SHA,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#534:B-3,#534,B-3,fishery,nO9,476,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#534:B-7,#534,B-7,fishery,476C,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#534:C-11,#534,C-11,fishery,476B,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#534:C-21,#534,C-21,fishery,SHA,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#534:C-3,#534,C-3,fishery,nO9,476,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#534:C-7,#534,C-7,fishery,476C,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#534:C-9,#534,C-9,fishery,476C,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#534:F-13,#534,F-13,fishery,476B,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#534:F-5,#534,F-5,fishery,nO9,476,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#534:G-5,#534,G-5,fishery,nO9,476,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#534:H-11,#534,H-11,fishery,nO9,476,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
#534:H-9,#534,H-9,fishery,nO9,476,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-1-1,中央,中央-1-1,fishery,476A,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-1-16,中央,中央-1-16,fishery,TkTk,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-1-17,中央,中央-1-17,fishery,Lghs,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-1-2,中央,中央-1-2,fishery,476B,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-1-20,中央,中央-1-20,fishery,Lghs,503,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-1-3,中央,中央-1-3,fishery,476d,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-1-4,中央,中央-1-4,fishery,476C,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-1-8,中央,中央-1-8,fishery,476Z,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-1-9,中央,中央-1-9,fishery,476A,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-10-20,中央,中央-10-20,fishery,AAOA,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-11-19,中央,中央-11-19,fishery,AAOA,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-12-1,中央,中央-12-1,fishery,476X,476,ownership_current,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
中央:中央-12-18,中央,中央-12-18,fishery,AAOA,480,alliance_directory,enemy,attack_allowed,owned,other,TRUE,FALSE,10,50,mid,fishery +10; enemy_flag +40,medium,
