sheet_row,position_key,target_server,x,y,previous_type,previous_owner,previous_acquired_at,new_type,new_owner,new_acquired_at,image,action,time_source,source_text
1167,#511:d-2,#511,49,349,交易地,Stj,2026/05/22 23:15,交易地,Stj,2026/05/22 23:15,IMG_0586.PNG,steal,visible_time,"連盟Stjは連盟L0のLv.3交易地 #511(X:49,Y:349)を奪い"
264,#476:j-12,#476,549,949,交易地,476A,2026/05/22 23:15,交易地,476A,2026/05/22 23:15,IMG_0586.PNG,steal,visible_time,"連盟476Aは連盟476AのLV.4交易地 #476(X:549,Y:949)を奪い"
504,#480:a-10,#480,449,49,交易地,GcC,2026/05/22 23:15,交易地,GcC,2026/05/22 23:15,IMG_0587.PNG,steal,previous_image_visible_time,"連盟GcCは連盟AAOAのLV.4交易地 #480(X:449,Y:49)を奪い"
715,#503:i-2,#503,49,849,交易地,TIKW,2026/05/22 23:15,交易地,TIKW,2026/05/22 23:15,IMG_0587.PNG,steal,previous_image_visible_time,"連盟TIKWは連盟LghsのLv.1交易地 #503(X:49,Y:849)を奪い"
712,#503:e-2,#503,49,449,交易地,one,2026/05/22 23:15,交易地,one,2026/05/22 23:15,IMG_0588.PNG,steal,previous_image_visible_time,"連盟onelは連盟LghsのLv.4交易地 #503(X:49,Y:449)を奪い"
54,#440:j-20,#440,949,949,交易地,TaW,2026/05/22 23:15,交易地,TaW,2026/05/22 23:15,IMG_0588.PNG,steal,previous_image_visible_time,"連盟TaWは連盟BAJのLv.1交易地 #440(X:949,Y:949)を奪い"
950,#509:f-20,#509,949,549,交易地,476B,2026/05/22 23:15,交易地,476B,2026/05/22 23:15,IMG_0589.PNG,steal,previous_image_visible_time,"連盟476Bは連盟FHXのLV.4交易地 #509(X:949,Y:549)を奪い"
268,#476:j-6,#476,249,949,交易地,476C,2026/05/22 23:15,交易地,476C,2026/05/22 23:15,IMG_0589.PNG,steal,previous_image_visible_time,"連盟476Cは連盟476CのLV.2交易地 #476(X:249,Y:949)を奪い"
53,#440:j-2,#440,49,949,交易地,476A,2026/05/22 23:15,交易地,476A,2026/05/22 23:15,IMG_0589.PNG,steal,previous_image_visible_time,"連盟476Aは連盟BAJのLV.1交易地 #440(X:49,Y:949)を奪い"
1169,#511:g-2,#511,49,649,交易地,one,2026/05/22 23:15,交易地,one,2026/05/22 23:15,IMG_0590.PNG,steal,previous_image_visible_time,"連盟onelは連盟SVaのLv.3交易地 #511(X:49,Y:649)を奪い"
708,#503:a-2,#503,49,49,交易地,Lghs,2026/05/22 23:15,交易地,Lghs,2026/05/22 23:15,IMG_0590.PNG,steal,previous_image_visible_time,"連盟Lghsは連盟fznのLv.1交易地 #503(X:49, Y:49) )を奪い"
711,#503:d-2,#503,49,349,交易地,GX99,2026/05/22 23:15,交易地,GX99,2026/05/22 23:15,IMG_0590.PNG,steal,previous_image_visible_time,"連盟GX99は連盟GX99のLv.3交易地 #503(X:49,Y:349)を奪い"
1586,#534:a-14,#534,649,49,交易地,JDX,2026/05/22 23:15,交易地,JDX,2026/05/22 23:15,IMG_0591.PNG,steal,previous_image_visible_time,"連盟JDXは連盟JDXのLv.3交易地 #534(X:649,Y:49)を奪い"
710,#503:c-2,#503,49,249,交易地,Lghs,2026/05/22 23:15,交易地,Lghs,2026/05/22 23:15,IMG_0591.PNG,steal,previous_image_visible_time,"連盟Lghslは連盟TIKWのLv.2交易地 #503(X:49,Y:249)を奪い"
55,#440:j-4,#440,149,949,交易地,476B,2026/05/22 23:15,交易地,476B,2026/05/22 23:15,IMG_0592.PNG,steal,previous_image_visible_time,"連盟476Bは連盟BAJのLV.1交易地 #440(X:149,Y:949)を奪い"
266,#476:j-20,#476,949,949,交易地,476X,2026/05/22 23:15,交易地,476X,2026/05/22 23:15,IMG_0592.PNG,steal,previous_image_visible_time,"連盟476Xは連盟476XのLv.1交易地 #476(X:949,Y:949)を奪い"
1588,#534:a-2,#534,49,49,交易地,Lghs,2026/05/22 23:15,交易地,Lghs,2026/05/22 23:15,IMG_0592.PNG,steal,previous_image_visible_time,"連盟Lghsは連盟JDXのLv.1交易地 #534(X:49, Y:49) を奪い"
1170,#511:i-2,#511,49,849,交易地,476Z,2026/05/22 23:15,交易地,476Z,2026/05/22 23:15,IMG_0593.PNG,steal,previous_image_visible_time,"連盟476Zは連盟2N7のLV.1交易地 #511(X:49,Y:849)を奪い"
713,#503:f-2,#503,49,549,交易地,Stj,2026/05/22 23:15,交易地,Stj,2026/05/22 23:15,IMG_0593.PNG,steal,previous_image_visible_time,"連盟Stjは連盟GX99のLv.4交易地 #503(X:49,Y:549)を奪い"
716,#503:j-2,#503,49,949,交易地,UMN,2026/05/22 23:15,交易地,UMN,2026/05/22 23:15,IMG_0594.PNG,steal,previous_image_visible_time,"連盟UMNは連盟oneのLv.1交易地 #503(X:49,Y:949)を奪い"
1166,#511:c-2,#511,49,249,交易地,fIrE,2026/05/22 23:15,交易地,fIrE,2026/05/22 23:15,IMG_0594.PNG,steal,previous_image_visible_time,"連盟fIrEは連盟2N7のLv.2交易地 #511(X:49,Y:249)を奪い"
1164,#511:a-2,#511,49,49,交易地,476X,2026/05/22 23:15,交易地,476X,2026/05/22 23:15,IMG_0595.PNG,steal,previous_image_visible_time,"連盟476Xは連盟2N7のLV.1交易地 #511(X:49,Y:49)を奪い"
1590,#534:a-8,#534,349,49,交易地,RCON,2026/05/22 23:15,交易地,RCON,2026/05/22 23:15,IMG_0595.PNG,steal,previous_image_visible_time,"連盟RC0Nは連盟KTVSのLV.3交易地 #534(X:349,Y:49)を奪い"
52,#440:j-18,#440,849,949,交易地,GoDs,2026/05/22 23:15,交易地,GoDs,2026/05/22 23:15,IMG_0595.PNG,steal,previous_image_visible_time,"連盟GoDsは連盟BAJのLv.1交易地 #440(X:849,Y:949)を奪い"
1587,#534:a-18,#534,849,49,交易地,476A,2026/05/22 23:15,交易地,476A,2026/05/22 23:15,IMG_0596.PNG,steal,previous_image_visible_time,"連盟476Aは連盟KTVSのLV.1交易地 #534(X:849,Y:49)を奪い"
1165,#511:b-2,#511,49,149,交易地,476d,2026/05/22 23:15,交易地,476d,2026/05/22 23:15,IMG_0596.PNG,steal,previous_image_visible_time,"連盟476dは連盟2N7のLV.1交易地 #511(X:49,Y:149)を奪い"
952,#509:i-20,#509,949,849,交易地,476A,2026/05/22 23:15,交易地,476A,2026/05/22 23:15,IMG_0596.PNG,steal,previous_image_visible_time,"連盟476Aは連盟FHXのLV.1交易地 #509(X:949,Y:849)を奪い"
51,#440:j-16,#440,749,949,交易地,BAJ,2026/05/22 23:15,交易地,BAJ,2026/05/22 23:15,IMG_0597.PNG,steal,previous_image_visible_time,"連盟BAJは連盟BAJのLV.2交易地 #440(X:749,Y:949)を奪い"
1168,#511:e-2,#511,49,449,交易地,AAOA,2026/05/22 23:15,交易地,AAOA,2026/05/22 23:15,IMG_0598.PNG,steal,previous_image_visible_time,"連盟AAOAは連盟L0のLV.4交易地 #511(X:49,Y:449)を奪い"
50,#440:j-12,#440,549,949,交易地,476A,2026/05/22 23:15,交易地,476A,2026/05/22 23:15,IMG_0598.PNG,steal,visible_time,"連盟476Aは連盟BAJのLV.4交易地 #440(X:549,Y:949)を奪い"
1363,#523:h-20,#523,949,749,交易地,SsQ,2026/05/22 23:15,交易地,SsQ,2026/05/22 23:15,IMG_0598.PNG,steal,visible_time,"連盟SsQは連盟EDFSのLV.2交易地 #523(X:949,Y:749)を奪い"
506,#480:a-6,#480,249,49,交易地,nO9,2026/05/22 23:15,交易地,nO9,2026/05/22 23:15,IMG_0599.PNG,steal,previous_image_visible_time,"連盟nO9は連盟CDf8のLv.2交易地 #480(X:249,Y:49)を奪い"
1585,#534:a-12,#534,549,49,交易地,476X,2026/05/22 23:15,交易地,476X,2026/05/22 23:15,IMG_0599.PNG,steal,previous_image_visible_time,"連盟476Xは連盟SHAのLV.4交易地 #534(X:549,Y:49)を奪い"
953,#509:j-20,#509,949,949,交易地,476B,2026/05/22 23:15,交易地,476B,2026/05/22 23:15,IMG_0599.PNG,steal,previous_image_visible_time,"連盟476Bは連盟FHXのLV.1交易地 #509(X:949,Y:949)を奪い"
49,#440:j-10,#440,449,949,交易地,GcC,2026/05/22 23:15,交易地,GcC,2026/05/22 23:15,IMG_0600.PNG,steal,previous_image_visible_time,"連盟GcCは連盟GcCのLV.4交易地 #440(X:449,Y:949)を奪い"
57,#440:j-8,#440,349,949,交易地,476B,2026/05/22 23:15,交易地,476B,2026/05/22 23:15,IMG_0600.PNG,steal,previous_image_visible_time,"連盟476Bは連盟GcCのLV.3交易地 #440(X:349,Y:949)を奪い"
1361,#523:a-20,#523,949,49,交易地,nO9,2026/05/22 23:15,交易地,nO9,2026/05/22 23:15,IMG_0601.PNG,steal,previous_image_visible_time,"連盟nO9は連盟NBNHのLv.1交易地 #523(X:949,Y:49)を奪い"
267,#476:j-4,#476,149,949,交易地,476C,2026/05/22 23:15,交易地,476C,2026/05/22 23:15,IMG_0601.PNG,steal,previous_image_visible_time,"連盟476Cは連盟476CのLv.1交易地 #476(X:149,Y:949)を奪い"
1589,#534:a-20,#534,949,49,交易地,476X,2026/05/22 23:15,交易地,476X,2026/05/22 23:15,IMG_0602.PNG,steal,previous_image_visible_time,"連盟476Xは連盟SHAのLV.1交易地 #534(X:949,Y:49)を奪い"
265,#476:j-18,#476,849,949,交易地,476Z,2026/05/22 23:15,交易地,476Z,2026/05/22 23:15,IMG_0602.PNG,steal,previous_image_visible_time,"連盟476Zは連盟476BのLV.1交易地 #476(X:849,Y:949)を奪い"
1584,#534:a-10,#534,449,49,交易地,SHA,2026/05/22 23:15,交易地,SHA,2026/05/22 23:15,IMG_0603.PNG,steal,previous_image_visible_time,"連盟SHAは連盟SHAのLV.4交易地 #534(X:449,Y:49)を奪い"
56,#440:j-6,#440,249,949,交易地,476A,2026/05/22 23:15,交易地,476A,2026/05/22 23:15,IMG_0603.PNG,steal,previous_image_visible_time,"連盟476Aは連盟BAJのLV.2交易地 #440(X:249,Y:949)を奪い"
951,#509:h-20,#509,949,749,交易地,476B,2026/05/22 23:15,交易地,476B,2026/05/22 23:15,IMG_0603.PNG,steal,previous_image_visible_time,"連盟476Bは連盟FHXのLV.2交易地 #509(X:949,Y:749)を奪い"
1362,#523:g-20,#523,949,649,交易地,SsQ,2026/05/22 23:15,交易地,SsQ,2026/05/22 23:15,IMG_0604.PNG,steal,previous_image_visible_time,"連盟SsQは連盟K4TRのLv.3交易地 #523(X:949,Y:649)を奪い"
714,#503:g-2,#503,49,649,交易地,Lghs,2026/05/22 23:15,交易地,Lghs,2026/05/22 23:15,IMG_0604.PNG,steal,previous_image_visible_time,"連盟Lghslは連盟oneのLv.3交易地 #503(X:49,Y:649)を奪い"
709,#503:b-2,#503,49,149,交易地,GX99,2026/05/22 23:15,交易地,GX99,2026/05/22 23:15,IMG_0604.PNG,steal,previous_image_visible_time,"連盟GX99は連盟LghsのLv.1交易地 #503(X:49,Y:149)を奪い"
1364,#523:i-20,#523,949,849,交易地,BAJ,2026/05/22 23:15,交易地,BAJ,2026/05/22 23:15,IMG_0605.PNG,steal,previous_image_visible_time,"連盟BAJは連盟WUGのLV.1交易地 #523(X:949,Y:849)を奪い"
1171,#511:j-2,#511,49,949,交易地,BgNa,2026/05/22 23:15,交易地,BgNa,2026/05/22 23:15,IMG_0605.PNG,steal,previous_image_visible_time,"連盟BgNaは連盟L0のLv.1交易地 #511(X:49,Y:949)を奪い"
1365,#523:j-20,#523,949,949,交易地,GcC,2026/05/22 23:15,交易地,GcC,2026/05/22 23:15,IMG_0605.PNG,steal,previous_image_visible_time,"連盟GcCIは連盟NBNHのLV.1交易地 #523(X:949,Y:949)を奪い"
502,#480:a-2,#480,49,49,交易地,RCON,2026/05/22 23:20,交易地,RCON,2026/05/22 23:20,IMG_0606.PNG,steal,visible_time,"連盟RC0Nは連盟BgNaのLv.1交易地 #480(X:49,Y:49) を奪い"
946,#509:d-20,#509,949,349,交易地,476A,2026/05/22 23:20,交易地,476A,2026/05/22 23:20,IMG_0607.PNG,steal,previous_image_visible_time,"連盟476Aは連盟FHXのLV.3交易地 #509(X:949,Y:349)を奪い"
707,#503:h-2,#503,49,749,交易地,GX99,2026/05/22 23:20,交易地,GX99,2026/05/22 23:20,IMG_0607.PNG,steal,previous_image_visible_time,"連盟GX99は連盟fznのLv.2交易地 #503(X:49,Y:749)を奪い"
1360,#523:d-20,#523,949,349,交易地,476X,2026/05/22 23:20,交易地,476X,2026/05/22 23:20,IMG_0608.PNG,steal,previous_image_visible_time,"連盟476Xは連盟NBNHのLV.3交易地 #523(X:949,Y:349)を奪い"
501,#480:a-14,#480,649,49,交易地,BAJ,2026/05/22 23:26,交易地,BAJ,2026/05/22 23:26,IMG_0609.PNG,steal,previous_image_visible_time,"連盟BAJは連盟BgNaのLv.3交易地 #480(X:649,Y:49)を奪い"
1583,#534:a-16,#534,749,49,交易地,fzn,2026/05/22 23:26,交易地,fzn,2026/05/22 23:26,IMG_0609.PNG,steal,visible_time,"連盟fznは連盟JDXのLv.2交易地 #534(X:749,Y:49)を奪い"
500,#480:a-12,#480,549,49,交易地,BAJ,2026/05/22 23:26,交易地,BAJ,2026/05/22 23:26,IMG_0610.PNG,steal,previous_image_visible_time,"連盟BAJは連盟RC0NのLV.4交易地 #480(X:549,Y:49)を奪い"
262,#476:j-16,#476,749,949,交易地,476d,2026/05/22 23:26,交易地,476d,2026/05/22 23:26,IMG_0610.PNG,steal,previous_image_visible_time,"連盟476dは連盟476AのLv.2交易地 #476(X:749,Y:949)を奪い"
706,#503:H-13,#503,599,699,漁場,UMN,2026/05/22 23:26,漁場,UMN,2026/05/22 23:26,IMG_0611.PNG,occupy,previous_image_visible_time,"連盟UMNがLv.3漁場 #503(X:599,Y:699) を 占領"
1163,#511:f-2,#511,49,549,交易地,BgNa,2026/05/22 23:26,交易地,BgNa,2026/05/22 23:26,IMG_0611.PNG,steal,previous_image_visible_time,"連盟BgNaは連盟2N7のLv.4交易地 #511(X:49,Y:549)を奪い"
498,#480:a-16,#480,749,49,交易地,476d,2026/05/22 23:32,交易地,476d,2026/05/22 23:32,IMG_0612.PNG,steal,previous_image_visible_time,"連盟476dは連盟BgNaのLv.2交易地 #480(X:749,Y:49)を奪い"
1358,#523:e-20,#523,949,449,交易地,BAJ,2026/05/22 23:32,交易地,BAJ,2026/05/22 23:32,IMG_0612.PNG,steal,previous_image_visible_time,"連盟BAJは連盟WUGのLV.4交易地 #523(X:949,Y:449)を奪い"
945,#509:g-20,#509,949,649,交易地,RCON,2026/05/22 23:32,交易地,RCON,2026/05/22 23:32,IMG_0613.PNG,steal,previous_image_visible_time,"連盟RC0Nは連盟FHXのLV.3交易地 #509(X:949,Y:649)を奪い"
1359,#523:f-20,#523,949,549,交易地,476A,2026/05/22 23:32,交易地,476A,2026/05/22 23:32,IMG_0613.PNG,steal,previous_image_visible_time,"連盟476Aは連盟NBNHのLV.4交易地 #523(X:949,Y:549)を奪い"
1580,#534:a-6,#534,249,49,交易地,KTVS,2026/05/22 23:39,交易地,KTVS,2026/05/22 23:39,IMG_0614.PNG,steal,previous_image_visible_time,"連盟KTVSは連盟KTVSのLv.2交易地 #534(X:249,Y:49)を奪い"
1581,#534:B-11,#534,499,99,漁場,Trh,2026/05/22 23:39,漁場,TRh,2026/05/22 23:39,IMG_0614.PNG,occupy,previous_image_visible_time,"連盟TrhがLv.1漁場 #534(X:499,Y:99) を占領"
705,#503:I-13,#503,599,799,漁場,UMN,2026/05/22 23:39,漁場,UMN,2026/05/22 23:39,IMG_0615.PNG,occupy,previous_image_visible_time,"連盟UMNがLv.2漁場 #503(X:599,Y:799) を 占領"
1582,#534:B-21,#534,978,99,漁場,w6F,2026/05/22 23:39,漁場,W6f,2026/05/22 23:39,IMG_0615.PNG,occupy,previous_image_visible_time,"連盟w6fがLv.1漁場 #534(X:978,Y:99) を占 領"
944,#509:e-20,#509,949,449,交易地,476B,2026/05/22 23:39,交易地,476B,2026/05/22 23:39,IMG_0615.PNG,steal,previous_image_visible_time,"連盟476Bは連盟SsQのLV.4交易地 #509(X:949,Y:449)を奪い"
1357,#523:b-20,#523,949,149,交易地,Lghs,2026/05/22 23:50,交易地,Lghs,2026/05/22 23:50,IMG_0616.PNG,steal,visible_time,"連盟Lghsは連盟fIrEのLv.1交易地 #523(X:949,Y:149)を奪い"
259,#476:j-10,#476,449,949,交易地,476A,2026/05/22 23:55,交易地,476A,2026/05/22 23:55,IMG_0617.PNG,steal,visible_time,"連盟476Aは連盟476AのLV.4交易地 #476(X:449,Y:949)を奪い"
1999,中央:中央-18-7,#8061,324,124,漁場,JL2,2026/05/22 10:09,漁場,JL2,2026/05/23 10:09,IMG_0567.PNG,occupy,visible_time,"連盟JL2がLv.7漁場 #8061(X:324,Y:124) を占 領"
1998,中央:中央-18-6,#8061,274,124,漁場,2N7,2026/05/22 10:23,漁場,2N7,2026/05/23 10:09,IMG_0567.PNG,occupy,visible_time,"連盟2N7がLv.7漁場 #8061(X:274,Y:124) 占領"
704,#503:G-5,#503,199,599,漁場,fzn,2026/05/23 10:28,漁場,fzn,2026/05/23 10:28,IMG_0644.PNG,occupy,visible_time,"連盟fznがLv.2漁場 #503(X:199,Y:599) を占 領"
1968,中央:中央-15-19,#8061,924,274,漁場,PmP,2026/05/23 10:28,漁場,PmP,2026/05/23 10:28,IMG_0644.PNG,occupy,visible_time,"連盟PmPがLv.6漁場 #8061(X:924,Y:274) を 占領"
1997,中央:中央-19-8,#8061,374,74,漁場,JL2,2026/05/22 10:41,漁場,JL2,2026/05/23 10:41,IMG_0567.PNG,occupy,visible_time,"連盟JL2がLv.6漁場 #8061(X:374,Y:74) を占 領"
703,#503:f-8,#503,349,549,都市,GX99,2026/05/23 11:02,都市,GX99,2026/05/23 11:02,IMG_0645.PNG,first_occupy,visible_time,"連盟GX99がLv.3湿地の集会場 #503(X:349,Y:549)を占領"
490,#480:e-16,#480,749,449,都市,CDf8,2026/05/23 11:02,都市,CDf8,2026/05/23 11:02,IMG_0645.PNG,first_occupy,visible_time,"連盟CDf8がLv.2湿地の兵舎 #480(X:749,Y:449)を占領"
1996,中央:中央-20-16,#8061,774,24,漁場,BgNa,2026/05/22 11:08,漁場,BgNa,2026/05/23 11:08,IMG_0568.PNG,occupy,visible_time,"連盟BgNaがLv.5漁場 #8061(X:774,Y:24) を 占領"
1995,中央:中央-18-5,#8061,224,124,漁場,2N7,2026/05/22 11:08,漁場,2N7,2026/05/23 11:08,IMG_0568.PNG,occupy,visible_time,"連盟2N7がLv.7漁場 #8061(X:224,Y:124) を 占領"
1994,中央:中央-18-8,#8061,374,124,漁場,JLO,2026/05/22 11:23,漁場,JL0,2026/05/23 11:23,IMG_0569.PNG,occupy,visible_time,"連盟JL0がLv.7漁場 #8061(X:374,Y:124) を 占 領"
1992,中央:中央-17-4,#8061,174,174,漁場,JLO,2026/05/22 11:42,漁場,JL0,2026/05/23 11:42,IMG_0570.PNG,occupy,visible_time,"連盟JL0がLv.7漁場 #8061(X:174,Y:174) を占 領"
719,#503:J-7,#503,299,899,漁場,FarM,2026/05/22 12:12,漁場,FarM,2026/05/23 12:12,IMG_0571.PNG,occupy,previous_image_visible_time,"連盟FarMがLv.1漁場 #503(X:299,Y:899) 占領"
1990,中央:中央-18-14,#8061,674,124,漁場,SVa,2026/05/22 12:24,漁場,SVa,2026/05/23 12:24,IMG_0571.PNG,occupy,visible_time,"連盟SVaがLv.7漁場 #8061(X:674,Y:124) を 占領"
1174,#511:H-3,#511,99,699,漁場,JL2,2026/05/22 12:35,漁場,JL2,2026/05/23 12:32,IMG_0574.PNG,occupy,previous_image_visible_time,"連盟JL2がLv.1漁場 #511(X:99,Y:699) を占領"
692,#503:d-12,#503,549,349,都市,one,2026/05/23 20:59,都市,one,2026/05/23 20:59,IMG_0742.PNG,first_occupy,visible_time,"連盟oneがLv.3湿地の集会場 #503(X:549,Y:349)を占領"
691,#503:d-10,#503,449,349,都市,Lghs,2026/05/23 21:05,都市,Lghs,2026/05/23 21:05,IMG_0743.PNG,first_occupy,visible_time,"連盟LghsがLv.3湿地の集会場 #503(X:449,Y:349)を占領"
690,#503:b-12,#503,549,149,都市,one,2026/05/23 21:05,都市,one,2026/05/23 21:05,IMG_0743.PNG,first_occupy,visible_time,"連盟oneがLv.1湿地の村 #503(X:549,Y:149) を占領"
30,#440:H-5,#440,199,699,漁場,aTA,2026/05/23 21:05,漁場,aTA,2026/05/23 21:05,IMG_0743.PNG,occupy,visible_time,"連盟aTAがLv.2漁場 #440(X:199,Y:699) を占 領"
689,#503:e-8,#503,349,449,都市,Lghs,2026/05/23 21:15,都市,Lghs,2026/05/23 21:15,IMG_0744.PNG,first_occupy,previous_image_visible_time,"連盟LghsがLv.3湿地の集会場 #503(X:349,Y:449)を占領"
1149,#511:H-17,#511,799,699,漁場,WbW,2026/05/23 23:07,漁場,WbW,2026/05/23 23:07,IMG_0746.PNG,occupy,visible_time,"連盟WbWがLv.2漁場 #511(X:799,Y:699) a 占領"
914,#509:D-21,#509,978,299,漁場,SsQ,2026/05/23 23:07,漁場,TIKW,2026/05/23 23:07,IMG_0746.PNG,steal,visible_time,"連盟TIKWは連盟SsQのLV.1漁場 #509(X:978,Y:299)を奪い"
915,#509:J-17,#509,799,899,漁場,fzn,2026/05/23 23:07,漁場,fzn,2026/05/23 23:07,IMG_0746.PNG,steal,visible_time,"連盟fznは連盟OTTのLv.1漁場 #509(X:799,Y:899)を奪い"
469,#480:C-11,#480,499,199,漁場,BgNa,2026/05/23 23:07,漁場,GcC,2026/05/23 23:07,IMG_0747.PNG,steal,previous_image_visible_time,"連盟GcCIは連盟BgNaのLv.2漁場 #480(X:499,Y:199)を奪い"
1962,中央:中央-8-19,#8061,924,624,漁場,MtG,2026/05/23 23:07,漁場,BAJ,2026/05/23 23:07,IMG_0747.PNG,steal,previous_image_visible_time,"連盟BAJは連盟MtGのLV.6漁場 #8061(X:924,Y:624)を奪い"
1152,#511:J-9,#511,399,899,漁場,OOEf,2026/05/23 23:07,漁場,476X,2026/05/23 23:07,IMG_0747.PNG,steal,previous_image_visible_time,"連盟476Xは連盟O0EのLV.1漁場 #511(X:399,Y:899)を奪い"
1151,#511:I-11,#511,499,799,漁場,DaNG,2026/05/23 23:07,漁場,NBNH,2026/05/23 23:07,IMG_0747.PNG,steal,previous_image_visible_time,"連盟NBNHは連盟DaNGのLv.2漁場 #511(X:499,Y:799)を奪い"
1080,#509:I-19,#509,899,799,漁場,UMN,,漁場,UMN,2026/05/23 23:07,IMG_0747.PNG,steal,previous_image_visible_time,"連盟UMNは連盟OTTのLv.1漁場 #509(X:899,Y:799)を奪い"
471,#480:H-1,#480,20,699,漁場,Digg,2026/05/23 23:07,漁場,RCON,2026/05/23 23:07,IMG_0748.PNG,steal,previous_image_visible_time,"連盟RC0Nは連盟DiggのLv.1漁場 #480(X:20,Y:699)を奪い"
1342,#523:I-19,#523,899,799,漁場,JL0,2026/05/23 23:07,漁場,ALj,2026/05/23 23:07,IMG_0748.PNG,steal,previous_image_visible_time,"連盟ALjは連盟JL0のLv.1漁場 #523(X:899,Y:799) )を奪い"
1150,#511:H-7,#511,299,699,漁場,JLO,2026/05/23 23:07,漁場,fIrE,2026/05/23 23:07,IMG_0748.PNG,steal,previous_image_visible_time,"連盟fIrEは連盟L0のLv.3漁場 #511(X:299,Y:699)を奪い"
470,#480:C-7,#480,299,199,漁場,WbW,2026/05/23 23:07,漁場,GoDs,2026/05/23 23:07,IMG_0748.PNG,steal,previous_image_visible_time,"連盟GoDsは連盟WbWのLv.2漁場 #480(X:299,Y:199)を奪い"
468,#480:E-1,#480,20,399,漁場,PmP,2026/05/23 23:14,漁場,AAOA,2026/05/23 23:14,IMG_0749.PNG,steal,visible_time,"連盟AAOAは連盟PmPのLV.1漁場 #480(X:20,Y:399)を奪い"
