sheet_row,position_key,target_server,x,y,previous_type,previous_owner,previous_acquired_at,new_type,new_owner,new_acquired_at,image,action,time_source,source_text
1015,#509:b-18,#509,849,149,都市,AoW,,都市,破壊,2026/06/06 12:10,画像 (2) (1).PNG,destroy,visible_datetime,"#503[one]が#509[AoW]領有中のLV.1都市 #509(849,149)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-6 12:10:44"
672,#480:j-8,#480,349,949,都市,TkTk,2026/05/30 15:43,都市,破壊,2026/06/06 12:19,画像 (3).PNG,destroy,visible_datetime,"#534[JDX]が#480[TkTk]領有中のLV.1都市 #480(349,949)を攻撃し、陣営のために破壊宝箱＊こを勝 ち取りました 2026-6-6 12:19:10"
668,#480:j-2,#480,49,949,都市,,,都市,破壊,2026/06/06 12:21,画像 (3).PNG,destroy,visible_datetime,"#509[Monが#480[MtG]領有中のLV.1都市#480(49,949)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-6 12:21:34"
670,#480:j-4,#480,149,949,都市,,,都市,破壊,2026/06/06 12:23,画像 (3) (1).PNG,destroy,visible_datetime,"#509[BHE]が#480[MtG]領有中のLV.1都市 #480(149,949)を攻撃し、陣営のために破壊宝箱＊を勝 ち取りました 2026-6-6 12:23:21"
136,#440:c-4,#440,149,249,都市,,,都市,破壊,2026/06/06 12:29,画像 (3) (1).PNG,destroy,visible_datetime,"#476[476M]が#440領有中のLV.1都市#440(149,249)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-6 12:29:36"
37,#440:d-6,#440,249,349,密林の兵舎,GoDs,2026/05/23 18:07,都市,破壊,2026/06/06 12:34,画像 (3) (1).PNG,destroy,visible_datetime,"#503[Lghsが#440[GoDs]領有中のLv.2都市 #440(249,349)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-6 12:34:05"
157,#440:e-2,#440,49,449,都市,,,都市,破壊,2026/06/06 12:35,画像 (3) (1).PNG,destroy,visible_datetime,"#476[476M]が#440[IMp]領有中のLV.1都市 #440(49,449)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-6 12:35:17"
1643,#534:b-16,#534,749,149,都市,MOE,2026/05/28 7:02,都市,破壊,2026/06/06 12:36,画像 (4).PNG,destroy,visible_datetime,"#476[4762]が#534[M0E]領有中のLV.1都市 #534(749,149)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-6-6 12:36:11"
172,#440:f-20,#440,949,549,都市,,,都市,破壊,2026/06/06 12:46,画像 (4).PNG,destroy,visible_datetime,"#503[fznが#440[TrX]領有中のLV.1都市#440(949,549)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-6 12:46:26"
45,#440:g-20,#440,949,649,漁場,IMP,2026/05/24 4:31,都市,破壊,2026/06/06 20:04,画像 (5).PNG,destroy,visible_datetime,"#503[299が#440[TrX]領有中のLV.1都市#440(949,649)を 攻撃し、陣営のために破壊宝箱＊2を勝ち取りました 2026-6-6 20:04:11"
1708,#534:g-14,#534,649,649,都市,KTVS,2026/05/30 23:03,都市,破壊,2026/06/06 20:05,画像 (5).PNG,destroy,visible_datetime,"#476[476B]が#534[KTVS]領有中のLV.3都市 #534(649,649)を攻撃し、陣営のために破壊宝箱*10を 勝ち取りました 2026-6-6 20:05:36"
495,#480:f-2,#480,49,549,漁場,PmP,2026/05/24 2:34,都市,破壊,2026/06/06 20:19,画像 (5).PNG,destroy,visible_datetime,"#440[GoDs]が#480[Digg]領有中のLV.1都市 #480(49,549)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-6-6 20:19:43"
1681,#534:e-16,#534,749,449,都市,KTVS,,都市,破壊,2026/06/06 20:25,画像 (5).PNG,destroy,visible_datetime,"#476[476c]が#534[KTVS]領有中のLV.2都市 #534(749,449)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-6 20:25:49"
1665,#534:d-16,#534,749,349,都市,KTVS,,都市,破壊,2026/06/06 20:27,画像 (6).PNG,destroy,visible_datetime,"#476[476c]が#534[KTVS]領有中のLV.2都市 #534(749,349)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-6 20:27:43"
644,#480:h-6,#480,249,749,都市,,,都市,TIKW,2026/06/06 22:59,画像 (7).PNG,occupy,visible_time,"連盟TIKWがLV.2湿地の兵舎 #480(X:249,Y:749)を占領"
661,#480:j-10,#480,449,949,都市,,,都市,TkTk,2026/06/06 22:59,画像 (7).PNG,occupy,visible_time,"連盟TkTkがLV.1湿地の村 #480(X:449,Y:949) を占領"
771,#503:A-7,#503,299,20,漁場,ASp,2026/05/31 19:38,漁場,one,2026/06/06 23:07,画像 (7) (1).PNG,steal,visible_time,"連盟oneは連盟ASpのLV.1漁場 #503(X:299,Y:20)を奪い"
1632,#534:A-15,#534,699,20,漁場,w6F,2026/05/16 23:05,漁場,476d,2026/06/06 23:07,画像 (7) (1).PNG,steal,visible_time,"連盟476dは連盟w6fのLV.1漁場 #534(X:699,Y:20)を奪い"
221,#440:J-21,#440,978,899,漁場,,,漁場,fzn,2026/06/06 23:07,画像 (7) (1).PNG,steal,visible_time,"連盟fznは連盟TrXのLV.1漁場 #440(X:978,Y:899)を奪い"
657,#480:I-3,#480,99,799,漁場,FHX,2026/05/30 23:16,漁場,MOn,2026/06/06 23:07,画像 (7) (1).PNG,steal,visible_time,"連盟MOnは連盟MtGのLV.1漁場 #480(X:99,Y:799)を奪い"
1343,#523:J-21,#523,978,899,漁場,ALi,2026/05/24 7:43,漁場,476X,2026/06/06 23:07,画像 (7).PNG,occupy,previous_image_visible_time,"連盟476XがLV.1漁場 #523(X:978,Y:899)を 占領"
560,#480:A-13,#480,599,20,漁場,TaW,2026/06/03 15:42,漁場,TIKW,2026/06/06 23:07,画像 (8).PNG,steal,previous_image_visible_time,"連盟TIKWは連盟TaWのLV.1漁場 #480(X:599,Y:20)を奪い"
73,#440:G-1,#440,20,599,漁場,IMp,2026/05/21 3:43,漁場,WbW,2026/06/06 23:07,画像 (8).PNG,steal,previous_image_visible_time,"連盟WbWは連盟IMpのLV.1漁場 #440(X:20,Y:599)を奪い"
676,#480:K-3,#480,99,978,漁場,,,漁場,Bye,2026/06/06 23:07,画像 (8).PNG,occupy,previous_image_visible_time,"連盟ByeがLV.1漁場 #480(X:99,Y:978)を占領"
15,#440:I-15,#440,699,799,漁場,GcC,2026/05/30 23:41,漁場,476A,2026/06/06 23:07,画像 (9).PNG,steal,previous_image_visible_time,"連盟476Aは連盟GCCのLV.2漁場 #440(X:699,Y:799)を奪い"
553,#480:J-7,#480,299,899,漁場,KTVS,2026/06/03 15:20,漁場,Stj,2026/06/06 23:07,画像 (9).PNG,steal,previous_image_visible_time,"連盟Stjは連盟KTVSのLV.1漁場 #480(X:299,Y:899)を奪い"
49,#440:D-3,#440,99,299,交易地,GcC,2026/05/22 23:15,漁場,476M,2026/06/06 23:13,画像 (10).PNG,steal,previous_image_visible_time,"連盟476Mは連盟IMpのLV.1漁場 #440(X:99,Y:299)を奪い"
1145,#511:F-5,#511,199,499,漁場,5DU,2026/06/03 15:12,漁場,JL0,2026/06/06 23:13,画像 (10).PNG,steal,visible_time,"連盟JLOは連盟5DUのLV.2漁場 #511(X:199,Y:499)を奪い"
1640,#534:A-1,#534,20,20,漁場,nO9,,漁場,476C,2026/06/06 23:13,画像 (10).PNG,steal,visible_time,"連盟476Cは連盟n09のLV.1漁場 #534(X:20,Y:20)を奪い"
991,#509:G-19,#509,899,599,漁場,GX99,2026/05/20 23:28,漁場,UMN,2026/06/06 23:13,画像 (10).PNG,steal,visible_time,"連盟UMNは連盟GX99のLV.1漁場 #509(X:899,Y:599)を奪い"
1358,#523:g-16,#523,749,649,交易地,NBNH,2026/05/24 0:00,都市,WUG,2026/06/06 23:13,画像 (10).PNG,occupy,visible_time,"連盟WUGがLV.2湿地の兵舎 #523(X:749,Y:649)を占領"
225,#440:K-11,#440,499,978,漁場,,,漁場,TIKW,2026/06/06 23:13,画像 (10).PNG,steal,visible_time,"連盟TIKWは連盟BAのLV.1漁場 #440(X:499,Y:978)を奪い"
669,#480:J-3,#480,99,899,漁場,MtG,2026/06/04 7:35,漁場,BHE,2026/06/06 23:13,画像 (11).PNG,steal,previous_image_visible_time,"連盟BHEは連盟MtGのLV.1漁場 #480(X:99,Y:899)を奪い"
1639,#534:B-15,#534,699,99,漁場,MOE,2026/05/27 23:13,漁場,476Z,2026/06/06 23:13,画像 (11).PNG,steal,previous_image_visible_time,"連盟476Zは連盟MOEのLV.1漁場 #534(X:699,Y:99)を奪い"
213,#440:I-21,#440,978,799,漁場,,,漁場,299,2026/06/06 23:19,画像 (11).PNG,occupy,visible_time,"連盟299がLV.1漁場 #440(X:978,Y:799)を占 領"
562,#480:A-19,#480,899,20,漁場,BAJ,2026/05/30 23:07,漁場,COZy,2026/06/06 23:19,画像 (11).PNG,steal,visible_time,"連盟COZyは連盟BAのLV.1漁場 #480(X:899,Y:20)を奪い"
963,#509:E-13,#509,599,399,漁場,FHX,2026/05/22 21:12,漁場,xjR,2026/06/06 23:19,画像 (12).PNG,occupy,previous_image_visible_time,"連盟xjRがLV.4漁場 #509(X:599,Y:399)を占 領"
613,#480:E-9,#480,399,399,漁場,TaW,2026/06/04 10:01,漁場,RCON,2026/06/06 23:19,画像 (12).PNG,steal,previous_image_visible_time,"連盟RCONは連盟TaWのLV.4漁場 #480(X:399,Y:399)を奪い"
1170,#511:G-5,#511,199,599,交易地,fIrE,2026/05/22 23:15,漁場,JL0,2026/06/06 23:19,画像 (12).PNG,steal,previous_image_visible_time,"連盟JLOは連盟5DUのLV.2漁場 #511(X:199,Y:599)を奪い"
160,#440:E-3,#440,99,399,漁場,,,漁場,476M,2026/06/06 23:24,画像 (12).PNG,steal,visible_time,"連盟476Mは連盟IMpのLV.1漁場 #440(X:99,Y:399)を奪い"
92,#440:J-11,#440,499,899,漁場,TrX,2026/05/19 18:56,漁場,CDf8,2026/06/06 23:24,画像 (13).PNG,steal,previous_image_visible_time,"連盟CDf8は連盟TrXのLV.1漁場 #440(X:499,Y:899)を奪い"
602,#480:E-11,#480,499,399,漁場,GcC,2026/05/31 7:40,漁場,BgNa,2026/06/06 23:24,画像 (13).PNG,steal,previous_image_visible_time,"連盟BgNaは連盟GCCのLV.4漁場 #480(X:499,Y:399)を奪い"
1600,#534:F-9,#534,399,499,漁場,476C,2026/06/04 7:26,漁場,JDX,2026/06/06 23:24,画像 (13).PNG,steal,previous_image_visible_time,"連盟DXは連盟476CのLV.4漁場 #534(X:399,Y:499)を奪い"
199,#440:H-21,#440,978,699,漁場,,,漁場,299,2026/06/06 23:24,画像 (13).PNG,occupy,previous_image_visible_time,"連盟299がLV.1漁場 #440(X:978,Y:699)を占 領"
871,#503:I-15,#503,699,799,漁場,,,漁場,RING,2026/06/06 23:31,画像 (13).PNG,occupy,visible_time,"連盟RINGがLV.2漁場 #503(X:699,Y:799)を 占領"
857,#503:H-11,#503,499,699,漁場,,,漁場,RING,2026/06/06 23:31,画像 (13).PNG,occupy,visible_time,"連盟RINGがLV.3漁場 #503(X:499,Y:699)を 占領"
1244,#511:B-17,#511,799,99,漁場,sbM,2026/06/01 10:11,漁場,AAOA,2026/06/06 23:38,画像 (15).PNG,steal,visible_time,"連盟AAOAは連盟sbMのLV.1漁場 #511(X:799,Y:99)を奪い"
183,#440:G-21,#440,978,599,漁場,,,漁場,fzn,2026/06/06 23:38,画像 (15).PNG,occupy,visible_time,"連盟fznがLV.1漁場 #440(X:978,Y:599)を占 領"
1478,#523:E-7,#523,299,399,漁場,,,漁場,u3o,2026/06/06 23:45,画像 (14).PNG,occupy,visible_time,"連盟u30がLV.3漁場 #523(X:299,Y:399)を占 領"
184,#440:G-3,#440,99,599,漁場,,,漁場,WbW,2026/06/06 23:45,画像 (14).PNG,steal,visible_time,"連盟WbWは連盟IMpのLV.1漁場 #440(X:99,Y:599)を奪い"
1631,#534:A-13,#534,599,20,漁場,4tH,2026/05/28 7:18,漁場,476Z,2026/06/06 23:45,画像 (16).PNG,occupy,previous_image_visible_time,"連盟476ZがLV.1漁場 #534(X:599,Y:20)を占 領"
2044,中央:中央-4-17,#8061,824,824,漁場,TkTk,2026/06/04 19:39,漁場,AOW,2026/06/06 23:45,画像 (16).PNG,occupy,previous_image_visible_time,"連盟AOWがLV.7漁場 #8061(X:824,Y:824)を 占領"
1073,#509:H-1,#509,20,699,漁場,Dao,2026/05/30 15:58,漁場,xjR,2026/06/06 23:52,画像 (14).PNG,steal,visible_time,"連盟xjRは連盟DaoのLV.1漁場 #509(X:20,Y:699)を奪い"
1691,#534:E-7,#534,299,399,漁場,476C,2026/05/30 23:13,漁場,kOi,2026/06/07 00:05,画像 (15).PNG,occupy,previous_image_visible_time,"連盟kOiがLV.3漁場 #534(X:299,Y:399)を占 領"
918,#509:B-19,#509,899,99,漁場,AoW,2026/05/24 6:05,漁場,one,2026/06/07 00:05,画像 (15).PNG,steal,previous_image_visible_time,"連盟oneは連盟AoWのLV.1漁場 #509(X:899,Y:99)を奪い"
853,#503:g-4,#503,149,649,都市,,,都市,xjR,2026/06/07 00:05,画像 (15).PNG,occupy,previous_image_visible_time,"連盟xjRがLV.1湿地の村 #503(X:149,Y:649) を占領"
2019,中央:中央-1-4,#8061,174,974,漁場,476C,2026/05/21 23:04,漁場,SHA,2026/06/07 00:05,画像 (17).PNG,occupy,visible_time,"連盟SHAがLV.5漁場 #8061(X:174,Y:974)を 占領"
159,#440:E-21,#440,978,399,漁場,,,漁場,TrX,2026/06/07 00:05,画像 (17).PNG,first_occupy,visible_time,"連盟TrXがLV.1漁場 #440(X:978,Y:399)を占 領"
1113,#509:K-17,#509,799,978,漁場,UMN,2026/05/30 23:30,漁場,hMt,2026/06/07 00:22,画像 (17).PNG,occupy,visible_time,"連盟hMtがLV.1漁場 #509(X:799,Y:978)を占 領"
974,#509:F-19,#509,899,499,漁場,Lghs,2026/05/21 12:08,漁場,0TT,2026/06/07 00:32,画像 (18).PNG,occupy,previous_image_visible_time,"連盟OTTがLV.1漁場 #509(X:899,Y:499)を占 領"
2018,中央:中央-3-17,#8061,824,874,漁場,FHX,2026/05/21 23:25,漁場,AOW,2026/06/07 01:28,画像 (16).PNG,occupy,visible_time,"連盟AOWがLV.7漁場 #8061(X:824,Y:874)を 占領"
2015,中央:中央-1-16,#8061,774,974,漁場,TkTk,2026/05/27 23:46,漁場,OWM,2026/06/07 03:11,画像 (18).PNG,occupy,visible_time,"連盟OWMがLV.5漁場 #8061(X:774,Y:974) を占領"
149,#440:d-8,#440,349,349,都市,,,都市,GcC,2026/06/07 03:21,画像 (18).PNG,first_occupy,visible_time,"連盟GcCがLV.3密林の集会場 #440(X:349,Y:349)を占領"
139,#440:d-10,#440,449,349,都市,,,都市,GcC,2026/06/07 03:39,画像 (18).PNG,first_occupy,visible_time,"連盟GcCがLV.3密林の集会場 #440(X:449,Y:349)を占領"
2046,中央:中央-2-14,#8061,674,924,漁場,MOn,2026/05/21 3:43,漁場,tWD,2026/06/07 04:03,画像 (19).PNG,occupy,previous_image_visible_time,"連盟tWDがLV.6漁場 #8061(X:674,Y:924)を 占領"
642,#480:H-3,#480,99,699,漁場,,,漁場,TkTk,2026/06/07 05:04,画像 (20).PNG,steal,previous_image_visible_time,"連盟TkTkは連盟MtGのLV.1漁場 #480(X:99,Y:699)を奪い"
501,#480:I-7,#480,299,799,交易地,476d,2026/05/22 23:32,漁場,RCON,2026/06/07 05:04,画像 (20).PNG,steal,previous_image_visible_time,"連盟RCONは連盟KTVSのLV.2漁場 #480(X:299,Y:799)を奪い"
1359,#523:h-18,#523,849,749,交易地,Lghs,2026/05/22 23:50,都市,ALj,2026/06/07 06:08,画像 (21).PNG,occupy,visible_time,"連盟ALjがLV.1湿地の村 #523(X:849,Y:749) を占領"
1487,#523:F-17,#523,799,499,漁場,,,漁場,FHX,2026/06/07 06:23,画像 (21).PNG,steal,visible_time,"連盟FHXは連盟u30のLV.2漁場 #523(X:799,Y:499)を奪い"
556,#480:G-1,#480,20,599,漁場,MtG,2026/05/19 14:50,漁場,89M,2026/06/07 07:07,画像 (21).PNG,steal,visible_time,"連盟89Mは連盟MtGのLV.1漁場 #480(X:20,Y:599)を奪い"
194,#440:H-15,#440,699,699,漁場,,,漁場,476A,2026/06/07 07:07,画像 (22).PNG,steal,previous_image_visible_time,"連盟476Aは連盟TrXのLV.3漁場 #440(X:699,Y:699)を奪い"
503,#480:G-3,#480,99,599,交易地,BAJ,2026/05/22 23:26,漁場,GODS,2026/06/07 07:07,画像 (22).PNG,steal,previous_image_visible_time,"連盟GODSは連盟DiggのLV.1漁場 #480(X:99,Y:599)を奪い"
445,#476:K-1,#476,20,978,漁場,nO9,2026/06/03 23:29,漁場,476H,2026/06/07 07:07,画像 (22).PNG,steal,previous_image_visible_time,"連盟476Hは連盟nO9のLV.1漁場 #476(X:20,Y:978)を奪い"
447,#476:K-13,#476,599,978,漁場,SHA,2026/05/31 7:15,漁場,476K,2026/06/07 07:11,画像 (20).PNG,steal,visible_time,"連盟476Kは連盟SHAのLV.1漁場 #476(X:599,Y:978)を奪い"
937,#509:D-9,#509,399,299,漁場,476A,2026/05/27 23:07,漁場,tWD,2026/06/07 07:11,画像 (21).PNG,occupy,previous_image_visible_time,"連盟tWDがLV.3漁場 #509(X:399,Y:299)を占 領"
440,#476:J-1,#476,20,899,漁場,89M,2026/06/03 23:41,漁場,476K,2026/06/07 07:18,画像 (22).PNG,steal,visible_time,"連盟476Kは連盟89MのLV.1漁場 #476(X:20,Y:899)を奪い"
516,#480:K-7,#480,299,978,漁場,JDX,2026/06/03 23:49,漁場,GX99,2026/06/07 07:18,画像 (23).PNG,steal,previous_image_visible_time,"連盟GX99は連盟DXのLV.1漁場 #480(X:299,Y:978)を奪い"
1680,#534:E-15,#534,699,399,漁場,sg3,2026/05/28 2:13,漁場,476C,2026/06/07 07:18,画像 (23).PNG,steal,previous_image_visible_time,"連盟476Cは連盟Sg3のLV.3漁場 #534(X:699,Y:399)を奪い"
971,#509:C-5,#509,199,199,漁場,SHA,2026/05/21 21:07,漁場,476d,2026/06/07 07:18,画像 (23).PNG,steal,previous_image_visible_time,"連盟476dは連盟SHAのLV.2漁場 #509(X:199,Y:199)を奪い"
1431,#523:b-18,#523,849,149,都市,,,都市,5DU,2026/06/07 07:24,画像 (23).PNG,first_occupy,visible_time,"連盟5DUがLV.1湿地の村 #523(X:849,Y:149) を占領"
169,#440:f-18,#440,849,549,都市,,,都市,TrX,2026/06/07 07:34,画像 (24) (1).PNG,first_occupy,visible_time,"連盟TrXがLV.1密林の村 #440(X:849,Y:549) を占領"
2072,中央:中央-6-19,#8061,924,724,漁場,Digg,2026/06/04 0:57,漁場,BHE,2026/06/07 07:34,画像 (25).PNG,steal,previous_image_visible_time,"連盟BHEは連盟DiggのLV.6漁場 #8061(X:924,Y:724)を奪い"
585,#480:C-19,#480,899,199,漁場,TIKW,2026/05/29 11:51,漁場,PmP,2026/06/07 07:39,画像 (24) (1).PNG,occupy,visible_time,"連盟PmPがLV.1漁場 #480(X:899,Y:199)を 占領"
22,#440:F-7,#440,299,499,漁場,WoW3,2026/05/24 9:36,漁場,Lghs,2026/06/07 07:46,画像 (24).PNG,steal,previous_image_visible_time,"連盟Lghsは連盟BAのLV.3漁場 #440(X:299,Y:499)を奪い"
456,#480:G-5,#480,199,599,漁場,Digg,2026/06/03 23:55,漁場,89M,2026/06/07 07:46,画像 (24).PNG,steal,previous_image_visible_time,"連盟89Mは連盟DiggのLV.2漁場 #480(X:199,Y:599)を奪い"
1075,#509:H-13,#509,599,699,漁場,MOn,,漁場,OWM,2026/06/07 07:46,画像 (24).PNG,occupy,previous_image_visible_time,"連盟OWMがLV.3漁場 #509(X:599,Y:699)を 占領"
1471,#523:E-15,#523,699,399,漁場,,,漁場,BAJ,2026/06/07 07:46,画像 (24).PNG,steal,previous_image_visible_time,"連盟BAは連盟u30のLV.3漁場 #523(X:699,Y:399)を奪い"
1629,#534:A-5,#534,199,20,漁場,4tH,2026/05/16 23:10,漁場,476H,2026/06/07 07:46,画像 (25).PNG,occupy,visible_time,"連盟476HがLV.1漁場 #534(X:199,Y:20)を占 領"
594,#480:D-11,#480,499,299,漁場,GcC,2026/05/27 23:07,漁場,GcC,2026/06/07 07:46,画像 (25).PNG,occupy,visible_time,"連盟GCCがLV.3漁場 #480(X:499,Y:299)を占 領"
1440,#523:C-11,#523,499,199,漁場,,,漁場,K4TR,2026/06/07 07:46,画像 (25).PNG,occupy,visible_time,"連盟K4TRがLV.2漁場 #523(X:499,Y:199)を 占領"
1344,#523:b-12,#523,549,149,漁場,ALj,2026/05/23 23:07,都市,K4TR,2026/06/07 07:53,画像 (26).PNG,occupy,visible_time,"連盟K4TRがLV.1湿地の村 #523(X:549,Y:149)を占領"
1520,#523:H-7,#523,299,699,漁場,,,漁場,u3o,2026/06/07 08:01,画像 (26).PNG,occupy,visible_time,"連盟u30がLV.3漁場 #523(X:299,Y:699)を占 領"
20,#440:D-7,#440,299,299,漁場,BAJ,2026/05/25 5:06,漁場,IMP,2026/06/07 08:07,画像 (26).PNG,occupy,visible_time,"連盟IMpがLV.3漁場 #440(X:299,Y:299)を占 領"
170,#440:F-19,#440,899,499,漁場,,,漁場,TrX,2026/06/07 08:20,画像 (27).PNG,occupy,visible_time,"連盟TrXがLV.1漁場 #440(X:899,Y:499)を占 領"
1269,#511:D-17,#511,799,299,漁場,AAOA,2026/06/03 23:41,漁場,DaNG,2026/06/07 08:26,画像 (27).PNG,occupy,visible_time,"連盟DaNGがLV.2漁場 #511(X:799,Y:299)を 占領"
140,#440:D-11,#440,499,299,漁場,BAJ,2026/06/02 4:17,漁場,IMP,2026/06/07 09:03,画像 (27).PNG,occupy,visible_time,"連盟IMpがLV.3漁場 #440(X:499,Y:299)を占 領"
881,#503:J-1,#503,20,899,漁場,TkTk,2026/06/02 20:52,漁場,SMK4,2026/06/07 09:03,画像 (27).PNG,occupy,visible_time,"連盟SMK4がLV.1漁場 #503(X:20,Y:899)を占 領"
1124,#511:K-11,#511,499,978,漁場,2N7,2026/05/31 12:10,漁場,DaNG,2026/06/07 09:16,画像 (28).PNG,occupy,visible_time,"連盟DaNGがLV.1漁場 #511(X:499,Y:978)を 占領"
472,#480:K-9,#480,399,978,漁場,COZy,2026/05/24 10:03,漁場,Stj,2026/06/07 10:07,画像 (7) (1).PNG,steal,image_metadata_inferred,"連盟Stjは連盟DXのLV.1漁場 #480(X:399,Y:978)を奪い"
