sheet_row,position_key,target_server,x,y,previous_type,previous_owner,previous_acquired_at,new_type,new_owner,new_acquired_at,image,action,time_source,source_text
594,#480:e-14,#480,649,449,都市,破壊,2026/05/30 12:02,都市,破壊,2026/05/30 12:02,frame_0079.png,destroy,visible_datetime,"#509[5s0]が#480[cDf8]領有中のLV.3都市 #480(649,449)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-5-30 12:02:19"
1560,#534:d-8,#534,349,349,都市,破壊,2026/05/30 12:03,都市,破壊,2026/05/30 12:03,frame_0080.png,destroy,visible_datetime,"#476[476C]が#534[4tH]領有中のLV.3都市 #534(349,349)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-5-30 12:03:03"
1558,#534:e-14,#534,649,449,都市,破壊,2026/05/30 12:03,都市,破壊,2026/05/30 12:03,frame_0082.png,destroy,visible_datetime,"#476[476B]が#534[SHA]領有中のLV.3都市 #534(649,449)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-5-30 12:03:15"
487,#480:d-6,#480,249,349,都市,破壊,2026/05/30 12:03,都市,破壊,2026/05/30 12:03,frame_0082.png,destroy,visible_datetime,"#440[GoDs]が#480[WbW]領有中のLV.2都市 #480(249,349)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-30 12:03:46"
1128,#511:h-16,#511,749,749,都市,破壊,2026/05/30 12:03,都市,破壊,2026/05/30 12:03,frame_0083.png,destroy,visible_datetime,"#476[476X]が#511[5Va]領有中のLV.2都市#511(749,749)を 攻撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-5-30 12:03:55"
930,#509:c-14,#509,649,249,都市,破壊,2026/05/30 12:04,都市,破壊,2026/05/30 12:04,frame_0087.png,destroy,visible_datetime,"#503[GX99が#509[5s0]領有中のLV.2都市 #509(649,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-30 12:04:15"
538,#480:d-14,#480,649,349,都市,破壊,2026/05/30 12:04,都市,破壊,2026/05/30 12:04,frame_0086.png,destroy,visible_datetime,"#509[5s0]が#480[BgNa]領有中のLV.3都市 #480(649,349)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-5-30 12:04:51"
1626,#534:c-12,#534,549,249,都市,破壊,2026/05/30 12:04,都市,破壊,2026/05/30 12:04,frame_0087.png,destroy,visible_datetime,"#476[476c]が#534[JDX]領有中のLv.2都市 #534(549,249)を攻撃し、陣営のために破壊宝額★5を勝 ち取りました 2026-5-30 12:04:53"
921,#509:e-14,#509,649,449,都市,破壊,2026/05/30 12:04,都市,破壊,2026/05/30 12:04,frame_0089.png,destroy,visible_datetime,"#503[Lghsが#509[FHX]領有中のLv.3都市 #509(649,449)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-5-30 12:04:58"
1084,#509:i-8,#509,349,849,都市,破壊,2026/05/30 12:05,都市,破壊,2026/05/30 12:05,frame_0088.png,destroy,visible_datetime,"#503[fznが#509[OUM]領有中のLV.1都市 #509(349,849)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-5-30 12:05:50"
1649,#534:d-10,#534,449,349,都市,破壊,2026/05/30 12:07,都市,破壊,2026/05/30 12:07,frame_0090.png,destroy,visible_datetime,"#476[476]が#534[SHA]領有中のLV.3都市 #534(449,349)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-5-30 12:07:03"
925,#509:h-4,#509,149,749,都市,破壊,2026/05/30 12:07,都市,破壊,2026/05/30 12:07,frame_0091.png,destroy,visible_datetime,"#503[xjRが#509[BHE]領有中のLV.1都市#509(149,749)を 攻撃し、陣営のために破壊宝箱x2を勝ち取りました 2026-5-30 12:07:08"
1157,#511:d-8,#511,349,349,都市,破壊,2026/05/30 12:08,都市,破壊,2026/05/30 12:08,frame_0092.png,destroy,visible_datetime,"#523[fIrE]が#511[2N7]領有中のLV.3都市#511(349,349)を 攻撃し、陣営のために破壊宝箱x10をち取りました 2026-5-30 12:08:03"
569,#480:c-10,#480,449,249,都市,破壊,2026/05/30 12:14,都市,破壊,2026/05/30 12:14,frame_0093.png,destroy,visible_datetime,"#440[Gcc]が#480[BgNa]領有中のLV.2都市 #480(449,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-30 12:14:27"
1023,#509:d-6,#509,249,349,都市,破壊,2026/05/30 12:15,都市,破壊,2026/05/30 12:15,frame_0096.png,destroy,visible_datetime,"#503[GX99が#509[tWD]領有中のLv.2都市 #509(249,349)を攻撃し、陣宮のために破壊宝額x5を勝 ち取りました 2026-5-30 12:15:26"
1033,#509:e-6,#509,249,449,都市,破壊,2026/05/30 12:15,都市,破壊,2026/05/30 12:15,frame_0097.png,destroy,visible_datetime,"#503[Lghsが#509[tWD]領有中のLv.2都市 #509(249,449)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-30 12:15:33"
570,#480:c-12,#480,549,249,都市,破壊,2026/05/30 12:16,都市,破壊,2026/05/30 12:16,frame_0096.png,destroy,visible_datetime,"#440[Gcc]が#480[WbW]領有中のLV.2都市 #480(549,249)を攻撃し、陣営のために破壊宝額★5を勝 ち取りました 2026-5-30 12:16:10"
534,#480:h-2,#480,49,749,都市,破壊,2026/05/30 12:17,都市,破壊,2026/05/30 12:17,frame_0097.png,destroy,visible_datetime,"#534[JDX]が#480[MtG]領有中のLV.1都市#480(49,749)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-30 12:17:52"
1083,#509:i-6,#509,249,849,都市,破壊,2026/05/30 12:18,都市,破壊,2026/05/30 12:18,frame_0099.png,destroy,visible_datetime,"#503[xjR]が#509[0WM]領有中のLV.1都市 #509(249,849)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-5-30 12:18:07"
644,#480:i-2,#480,49,849,都市,破壊,2026/05/30 12:19,都市,破壊,2026/05/30 12:19,frame_0100.png,destroy,visible_datetime,"#509[FHX]が#480[RCON]領有中のLV.1都市 #480(49,849)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-5-30 12:19:06"
1012,#509:c-16,#509,749,249,都市,破壊,2026/05/30 12:19,都市,破壊,2026/05/30 12:19,frame_0101.png,destroy,visible_datetime,"#503[one]が#509[5s0]領有中のLV.2都市#509(749,249)を 攻撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-5-30 12:19:44"
1019,#509:d-16,#509,749,349,都市,破壊,2026/05/30 12:19,都市,破壊,2026/05/30 12:19,frame_0102.png,destroy,visible_datetime,"#480[RCONが#509[5s0]領有中のLV.2都市 #509(749,349)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-30 12:19:54"
479,#480:i-4,#480,149,849,都市,破壊,2026/05/30 12:20,都市,破壊,2026/05/30 12:20,frame_0103.png,destroy,visible_datetime,"#509[FHX]が#480[RCON]領有中のLV.1都市 #480(149,849)を攻撃し、陣営のために破壊宝額xを勝 ち取りました 2026-5-30 12:20:32"
1272,#511:e-6,#511,249,449,都市,破壊,2026/05/30 12:20,都市,破壊,2026/05/30 12:20,frame_0104.png,destroy,visible_datetime,"#523[50Uが#511[2N7]領有中のLv.2都市#511(249,449)を 攻撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-5-30 12:20:49"
1020,#509:d-18,#509,849,349,都市,破壊,2026/05/30 12:21,都市,破壊,2026/05/30 12:21,frame_0105.png,destroy,visible_datetime,"#480[RCONが#509[5s0]領有中のLV.1都市 #509(849,349)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-5-30 12:21:20"
1075,#509:i-12,#509,549,849,都市,破壊,2026/05/30 12:22,都市,破壊,2026/05/30 12:22,frame_0105.png,destroy,visible_datetime,"#480[TkTk]が#509[AoW]領有中のLV.1都市 #509(549,849)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-5-30 12:22:46"
519,#480:h-4,#480,149,749,都市,破壊,2026/05/30 12:23,都市,破壊,2026/05/30 12:23,frame_0106.png,destroy,visible_datetime,"#534[DX]が#480[MtG]領有中のLV.1都市#480(149,749)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-30 12:23:36"
1244,#511:c-16,#511,749,249,都市,破壊,2026/05/30 12:24,都市,破壊,2026/05/30 12:24,frame_0108.png,destroy,visible_datetime,"#480[AAOAが#511[sbM]領有中のLV.2都市 #511(749,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-5-30 12:24:14"
1262,#511:d-4,#511,149,349,都市,破壊,2026/05/30 12:25,都市,破壊,2026/05/30 12:25,frame_0109.png,destroy,visible_datetime,"#523[5DUが#511領有中のLV.1都市#511(149,349)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-30 12:25:17"
923,#509:e-8,#509,349,449,都市,破壊,2026/05/30 12:30,都市,破壊,2026/05/30 12:30,frame_0109.png,destroy,visible_datetime,"#476[476Aが#509[5S0]領有中のLV.3都市 #509(349,449)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-5-30 12:30:00"
924,#509:d-8,#509,349,349,都市,破壊,2026/05/30 12:32,都市,破壊,2026/05/30 12:32,frame_0111.png,destroy,visible_datetime,"#476[476A]が#509[VEX]領有中のLV.3都市 #509(349,349)を攻撃し、陣営のために破壊宝箱*10を 勝ち取りました 2026-5-30 12:32:25"
1091,#509:j-16,#509,749,949,都市,破壊,2026/05/30 12:32,都市,破壊,2026/05/30 12:32,frame_0110.png,destroy,visible_datetime,"#503[UMNが#509[OTT]領有中のLV.1都市 #509(749,949)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-5-30 12:32:51"
470,#480:e-8,#480,349,449,都市,破壊,2026/05/30 12:34,都市,破壊,2026/05/30 12:34,frame_0112.png,destroy,visible_datetime,"#440[BAJが#480[BgNa]領有中のLV.3都市 #480(349,449)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-5-30 12:34:40"
1003,#509:b-12,#509,549,149,都市,破壊,2026/05/30 12:41,都市,破壊,2026/05/30 12:41,frame_0114.png,destroy,visible_datetime,"#503[TIKWが#509[VEX]領有中のLV.1都市 #509(549,149)を攻撃し、陣営のために破壊宝額＊を勝 ち取りました 2026-5-30 12:41:08"
1152,#511:g-12,#511,549,649,都市,破壊,2026/05/30 12:42,都市,破壊,2026/05/30 12:42,frame_0113.png,destroy,visible_datetime,"#480[BgNa]が#511[DaNG]領有中のLv.3都市 #511(549,649)を攻撃し、陣営のために破壊宝額＊10を 勝ち取りました 2026-5-30 12:42:58"
35,#440:e-4,#440,149,449,都市,破壊,2026/05/30 12:43,都市,破壊,2026/05/30 12:43,frame_0114.png,destroy,visible_datetime,"#476[476X]が#440[IMp]領有中のLV.1都市 #440(149,449)を攻撃し、陣営のために破壊宝額*を勝 ち取りました 2026-5-30 12:43:32"
160,#440:f-2,#440,49,549,都市,破壊,2026/05/30 12:46,都市,破壊,2026/05/30 12:46,frame_0118.png,destroy,visible_datetime,"#476[476M]が#440領有中のLV.1都市#440(49,549)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-30 12:46:46"
971,#509:j-18,#509,849,949,都市,破壊,2026/05/30 12:50,都市,破壊,2026/05/30 12:50,frame_0117.png,destroy,visible_datetime,"#503[hMt]が#509[0TT]領有中のLV.1都市#509(849,949)を 攻撃し、陣営のために破壊宝箱x2を勝ち取りました 2026-5-30 12:50:17"
1212,#511:a-14,#511,649,49,都市,破壊,2026/05/30 13:03,都市,破壊,2026/05/30 13:03,frame_0118.png,destroy,visible_datetime,"#523[EDFS]が#511領有中のLV.1都市#511(649,49)を攻 撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-30 13:03:42"
1307,#511:i-14,#511,649,849,都市,破壊,2026/05/30 13:06,都市,破壊,2026/05/30 13:06,frame_0119.png,destroy,visible_datetime,"#480[CDf8]が#511領有中のLV.1都市#511(649,849)を 攻撃し、陣営のために破壊宝箱x2をち取りました 2026-5-30 13:06:13"
1158,#511:f-8,#511,349,549,都市,破壊,2026/05/30 20:04,都市,破壊,2026/05/30 20:04,frame_0120.png,destroy,visible_datetime,"#523[WUG]が#511[O]領有中のLV.3都市#511(349,549)を 攻撃し、陣営のために破壊宝箱＊10を勝ち取りました 2026-5-30 20:04:58"
1088,#509:j-12,#509,549,949,都市,破壊,2026/05/30 20:07,都市,破壊,2026/05/30 20:07,frame_0123.png,destroy,visible_datetime,"#503[UMN]が#509[AoW]領有中のLV.1都市 #509(549,949)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-5-30 20:07:44"
1074,#509:i-10,#509,449,849,都市,破壊,2026/05/30 20:12,都市,破壊,2026/05/30 20:12,frame_0123.png,destroy,visible_datetime,"#503[5tj]が#509[AoW]領有中のLV.1都市#509(449,849)を 攻撃し、陣営のために破壊宝額x2を勝ち取りました 2026-5-30 20:12:36"
977,#509:i-18,#509,849,849,都市,破壊,2026/05/30 20:14,都市,破壊,2026/05/30 20:14,frame_0123.png,destroy,visible_datetime,"#503[5t]が#509[OTT]領有中のLV.1都市#509(849,849)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-30 20:14:50"
471,#480:f-8,#480,349,549,都市,破壊,2026/05/30 20:15,都市,破壊,2026/05/30 20:15,frame_0123.png,destroy,visible_datetime,"#440[BAが#480[BgNa]領有中のLV.3都市 #480(349,549)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-5-30 20:15:30"
198,#440:i-18,#440,849,849,都市,破壊,2026/05/30 20:41,都市,破壊,2026/05/30 20:41,frame_0125.png,destroy,visible_datetime,"#480[AAOAが#440領有中のLV.1都市#440(849,849)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-5-30 20:41:23"
1130,#511:c-10,#511,449,249,都市,破壊,2026/05/30 20:53,都市,破壊,2026/05/30 20:53,frame_0128.png,destroy,visible_datetime,"#523[fIrE]が#511[2N7]領有中のLV.2都市#511(449,249)を 攻撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-5-30 20:53:06"
1303,#511:h-8,#511,349,749,都市,破壊,2026/06/03 4:02,都市,破壊,2026/06/03 04:02,frame_0128.png,destroy,visible_datetime,"#523[fIrE]が#511[J0]領有中のLV.2都市#511(349,749)を 攻撃し、陣営のために破壊宝箱x5をち取りました 2026-6-3 04:02:32"
1192,#511:j-6,#511,249,949,都市,破壊,2026/06/03 4:04,都市,破壊,2026/06/03 04:04,frame_0128.png,destroy,visible_datetime,"#523[EDFS]が#511[JL2]領有中のLV.1都市#511(249,949)を ⑦ 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-3 04:04:27"
1252,#511:c-8,#511,349,249,都市,破壊,2026/06/03 4:10,都市,破壊,2026/06/03 04:10,frame_0130.png,destroy,visible_datetime,"#523[WUG]が#511[JL0]領有中のLv.2都市#511(349,249)を 攻撃し、陣営のために破壊宝箱x5をち取りました 2026-6-3 04:10:22"
1156,#511:c-12,#511,549,249,都市,破壊,2026/06/03 4:12,都市,破壊,2026/06/03 04:12,frame_0132.png,destroy,visible_datetime,"#523[WUG]が#511[JL0]領有中のLV.2都市#511(549,249)を 攻撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-6-3 04:12:35"
1322,#511:j-4,#511,149,949,都市,破壊,2026/06/03 4:15,都市,破壊,2026/06/03 04:15,frame_0135.png,destroy,visible_datetime,"#476[ALj]が#511[JL2]領有中のLV.1都市#511(149,949)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-3 04:15:21"
1067,#509:h-2,#509,49,749,都市,破壊,2026/06/03 4:20,都市,破壊,2026/06/03 04:20,frame_0133.png,destroy,visible_datetime,"#503[xjRが#509[KOCH]領有中のLV.1都市#509(49,749)を 攻撃し、陣営のために破壊宝箱xをち取りました 2026-6-3 04:20:01"
1053,#509:g-2,#509,49,649,都市,破壊,2026/06/03 4:20,都市,破壊,2026/06/03 04:20,frame_0134.png,destroy,visible_datetime,"#503[Bye]が#509[ext]領有中のLV.1都市#509(49,649)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-3 04:20:17"
1344,#523:g-18,#523,849,649,都市,破壊,2026/06/03 4:24,都市,破壊,2026/06/03 04:24,frame_0136.png,destroy,visible_datetime,"#509[FHX]が#523[NBNH]領有中のLV.1都市 #523(849,649)を攻撃し、陣営のために破壊宝額xを勝 ち取りました 2026-6-3 04:24:08"
1477,#523:f-18,#523,849,549,都市,破壊,2026/06/03 4:25,都市,破壊,2026/06/03 04:25,frame_0138.png,destroy,visible_datetime,"#509[FHX]が#523[NBNH]領有中のLV.1都市 #523(849,549)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-3 04:25:25"
927,#509:h-6,#509,249,749,都市,破壊,2026/06/03 4:25,都市,破壊,2026/06/03 04:25,frame_0138.png,destroy,visible_datetime,"#503[fzn]が#509[BHE]領有中のLv.2都市#509(249,749)を 攻撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-6-3 04:25:33"
1226,#511:b-10,#511,449,149,都市,破壊,2026/06/03 4:34,都市,破壊,2026/06/03 04:34,frame_0139.png,destroy,visible_datetime,"#523[EDFSが#511[sbM]領有中のLV.1都市#511(449,149)を 攻撃し、陣営のために破壊宝額x2を勝ち取りました 2026-6-3 04:34:54"
1153,#511:j-8,#511,349,949,都市,破壊,2026/06/03 4:35,都市,破壊,2026/06/03 04:35,frame_0140.png,destroy,visible_datetime,"#476[ALj]が#511[JL2]領有中のLv.1都市#511(349,949)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-3 04:35:23"
1044,#509:f-6,#509,249,549,都市,破壊,2026/06/03 4:39,都市,破壊,2026/06/03 04:39,frame_0141.png,destroy,visible_datetime,"#480[TkTk]が#509[BHE]領有中のLV.2都市 #509(249,549)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-3 04:39:44"
1553,#534:c-6,#534,249,249,都市,破壊,2026/06/03 12:01,都市,破壊,2026/06/03 12:01,frame_0143.png,destroy,visible_datetime,"#476[476d]が#534[4tH]領有中のLV.2都市 #534(249,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-3 12:01:39"
1694,#534:f-6,#534,249,549,都市,破壊,2026/06/03 12:01,都市,破壊,2026/06/03 12:01,frame_0144.png,destroy,visible_datetime,"#476[476c]が#534[4tH]領有中のLV.2都市 #534(249,549)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-3 12:01:48"
483,#480:d-16,#480,749,349,都市,破壊,2026/06/03 12:02,都市,破壊,2026/06/03 12:02,frame_0144.png,destroy,visible_datetime,"#509[5s0]が#480[cDf8]領有中のLV.2都市 #480(749,349)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-3 12:02:53"
1155,#511:g-14,#511,649,649,都市,破壊,2026/06/03 12:03,都市,破壊,2026/06/03 12:03,frame_0145.png,destroy,visible_datetime,"#480[BgNa]が#511[DaNG]領有中のLv.3都市 #511(649,649)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-6-3 12:03:10"
1554,#534:d-6,#534,249,349,都市,破壊,2026/06/03 12:03,都市,破壊,2026/06/03 12:03,frame_0146.png,destroy,visible_datetime,"#476[476d]が#534[RGUC]領有中のLv.2都市 #534(249,349)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-3 12:03:30"
1254,#511:d-10,#511,449,349,都市,破壊,2026/06/03 12:03,都市,破壊,2026/06/03 12:03,frame_0147.png,destroy,visible_datetime,"#503[Lghsが#511[2N7]領有中のLV.3都市#511(449,349)を 攻撃し、陣営のために破壊宝箱x10を勝ち取りました 2026-6-3 12:03:45"
1256,#511:d-12,#511,549,349,都市,破壊,2026/06/03 12:05,都市,破壊,2026/06/03 12:05,frame_0147.png,destroy,visible_datetime,"#523[NBNHが#511[2N7]領有中のLV.3都市 #511(549,349)を攻撃し、陣営のために破壊宝箱*10を 勝ち取りました 2026-6-3 12:05:21"
1686,#534:f-14,#534,649,549,都市,破壊,2026/06/03 12:05,都市,破壊,2026/06/03 12:05,frame_0149.png,destroy,visible_datetime,"#476[476B]が#534[JDX]領有中のLV.3都市 #534(649,549)を攻撃し、陣営のために破壊宝額*10を 勝ち取りました 2026-6-3 12:05:22"
1058,#509:g-6,#509,249,649,都市,破壊,2026/06/03 12:06,都市,破壊,2026/06/03 12:06,frame_0152.png,destroy,visible_datetime,"#503[xjR]が#509[BHE]領有中のLv.2都市#509(249,649)を 攻撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-6-3 12:06:39"
