sheet_row,position_key,target_server,x,y,previous_type,previous_owner,previous_acquired_at,new_type,new_owner,new_acquired_at,image,action,time_source,source_text
2050,中央:中央-3-9,#8061,424,874,漁場,476B,2026/05/19 21:44,漁場,tWD,2026/06/12 19:47,IMG_2228.PNG,occupy,visible_time,"連盟tWDがLV.7漁場 #8061(X:424,Y:874)を 占領"
506,#480:K-5,#480,199,978,漁場,Lghs,2026/05/29 21:23,漁場,476A,2026/06/12 20:02,IMG_2229.PNG,occupy,previous_image_visible_time,"連盟476AがLV.1漁場 #480(X:199,Y:978)を 占領"
1549,#523:K-9,#523,399,978,漁場,,,漁場,Lghs,2026/06/12 20:02,IMG_2229.PNG,occupy,visible_time,"連盟LghsがLV.1漁場 #523(X:399,Y:978)を 占領"
517,#480:B-7,#480,299,99,漁場,BgNa,2026/05/21 7:15,漁場,TrX,2026/06/12 21:10,IMG_2230.PNG,occupy,visible_time,"連盟TrXがLV.1漁場 #480(X:299,Y:99)を占領"
1105,#509:K-3,#509,99,978,漁場,OWM,2026/05/28 4:30,漁場,f4j,2026/06/12 21:10,IMG_2230.PNG,occupy,visible_time,"連盟f4jがLV.1漁場 #509(X:99,Y:978)を占領"
355,#476:D-7,#476,299,299,漁場,,,漁場,476T,2026/06/12 21:47,IMG_2231.PNG,occupy,previous_image_visible_time,"連盟476TがLV.3漁場 #476(X:299,Y:299)を 占領"
1713,#534:H-17,#534,799,699,漁場,89M,,漁場,f4j,2026/06/12 21:47,IMG_2231.PNG,occupy,visible_time,"連盟f4jがLV.2漁場 #534(X:799,Y:699)を占 領"
617,#480:G-19,#480,899,599,漁場,,,漁場,one,2026/06/12 22:06,IMG_2231.PNG,occupy,visible_time,"連盟oneがLV.1漁場 #480(X:899,Y:599)を占 領"
216,#440:K-15,#440,699,978,漁場,,,漁場,RCON,2026/06/12 22:06,IMG_2231.PNG,occupy,visible_time,"連盟RCONがLV.1漁場 #440(X:699,Y:978)を 占領"
346,#476:C-9,#476,399,199,漁場,,,漁場,476T,2026/06/12 22:19,IMG_2232.PNG,occupy,previous_image_visible_time,"連盟476TがLV.2漁場 #476(X:399,Y:199)を 占領"
619,#480:G-21,#480,978,599,漁場,,,漁場,one,2026/06/12 22:19,IMG_2232.PNG,occupy,visible_time,"連盟oneがLV.1漁場 #480(X:978,Y:599)を占 領"
1106,#509:K-5,#509,199,978,漁場,OWM,,漁場,Dao,2026/06/12 22:19,IMG_2232.PNG,occupy,visible_time,"連盟DaoがLV.1漁場 #509(X:199,Y:978)を占 領"
1409,#523:A-3,#523,99,20,漁場,,,漁場,NBNH,2026/06/12 22:40,IMG_2233.PNG,occupy,visible_time,"連盟NBNHがLV.1漁場 #523(X:99,Y:20)を占 領"
1096,#509:J-5,#509,199,899,漁場,OWM,,漁場,Dao,2026/06/12 23:08,IMG_2233.PNG,occupy,visible_time,"連盟DaoがLV.1漁場 #509(X:199,Y:899)を占 領"
1094,#509:J-3,#509,99,899,漁場,OWM,,漁場,noI,2026/06/12 23:42,IMG_2234.PNG,occupy,visible_time,"連盟noIがLV.1漁場 #509(X:99,Y:899)を占領"
912,#509:D-21,#509,978,299,漁場,TIKW,2026/05/23 23:07,漁場,Bye,2026/06/12 23:42,IMG_2234.PNG,occupy,visible_time,"連盟ByeがLV.1漁場 #509(X:978,Y:299)を占 領"
1378,#523:B-1,#523,20,99,漁場,EDFS,2026/05/21 3:43,漁場,EDFS,2026/06/13 03:17,IMG_2235.PNG,occupy,visible_time,"連盟EDFSがLV.1漁場 #523(X:20,Y:99)を占 領"
1447,#523:D-19,#523,899,299,漁場,2N7,2026/06/03 15:20,漁場,MOn,2026/06/13 03:25,IMG_2235.PNG,occupy,visible_time,"連盟MOnがLV.1漁場 #523(X:899,Y:299)を 占領"
1395,#523:D-1,#523,20,299,漁場,EDFS,2026/05/20 5:11,漁場,GoDs,2026/06/13 03:51,IMG_2236.PNG,occupy,previous_image_visible_time,"連盟GoDSがLV.1漁場 #523(X:20,Y:299)を占 領"
211,#440:J-5,#440,199,899,漁場,,,漁場,GcC,2026/06/13 03:57,IMG_2236.PNG,occupy,visible_time,"連盟GCCがLV.1漁場 #440(X:199,Y:899)を占 領"
1499,#523:H-13,#523,599,699,漁場,476H,2026/06/04 7:26,漁場,ALj,2026/06/13 05:44,IMG_2237.PNG,occupy,previous_image_visible_time,"連盟ALjがLV.3漁場 #523(X:599,Y:699)を占 領"
1351,#523:G-19,#523,899,599,漁場,476A,2026/05/22 23:32,漁場,ALj,2026/06/13 06:06,IMG_2237.PNG,occupy,visible_time,"連盟ALjがLV.1漁場 #523(X:899,Y:599)を占 領"
1113,#511:K-11,#511,499,978,漁場,DaNG,2026/06/07 9:16,漁場,CDf8,2026/06/13 06:44,IMG_2238.PNG,occupy,previous_image_visible_time,"連盟CDf8がLV.1漁場 #511(X:499,Y:978)を 占領"
571,#480:C-13,#480,599,199,漁場,,,漁場,AAOA,2026/06/13 08:43,IMG_2238.PNG,occupy,visible_time,"連盟AAOAがLV.2漁場 #480(X:599,Y:199)を 占領"
2011,中央:中央-7-20,#8061,974,674,漁場,MtG,2026/06/05 15:06,漁場,MtG,2026/06/13 10:05,IMG_2238.PNG,occupy,visible_time,"連盟MtGがLV.5漁場 #8061(X:974,Y:674)を 占領"
2080,中央:中央-2-19,#8061,924,924,漁場,FHX,2026/05/18 23:32,漁場,xjR,2026/06/13 10:18,IMG_2238.PNG,occupy,visible_time,"連盟xjRがLV.6漁場 #8061(X:924,Y:924)を占 領"
2061,中央:中央-6-19,#8061,924,724,漁場,BHE,2026/06/07 7:34,漁場,fzn,2026/06/13 10:41,IMG_2239.PNG,occupy,previous_image_visible_time,"連盟fznがLV.6漁場 #8061(X:924,Y:724)を占 領"
461,#480:K-9,#480,399,978,漁場,Stj,2026/06/07 10:07,漁場,TIKW,2026/06/13 10:41,IMG_2239.PNG,occupy,visible_time,"連盟TIKWがLV.1漁場 #480(X:399,Y:978)を 占領"
1962,中央:中央-7-19,#8061,924,674,漁場,CDf8,2026/05/24 5:49,漁場,Digg,2026/06/13 10:46,IMG_2239.PNG,occupy,visible_time,"連盟DiggがLV.6漁場 #8061(X:924,Y:674)を 占領"
652,#480:j-12,#480,549,949,都市,,,都市,WbW,2026/06/13 10:46,IMG_2239.PNG,first_occupy,visible_time,"連盟WbWがLV.1湿地の村 #480(X:549,Y:949)を占領"
69,#440:c-10,#440,449,249,都市,IMp,2026/05/21 0:27,都市,GcC,2026/06/13 11:14,IMG_2240.PNG,occupy,previous_image_visible_time,"連盟GCCがLV.2密林の兵舎 #440(X:449,Y:249)を占領"
204,#440:i-4,#440,149,849,都市,,,都市,GcC,2026/06/13 11:14,IMG_2240.PNG,first_occupy,visible_time,"連盟GCCがLV.1密林の村 #440(X:149,Y:849) を占領"
1002,#509:B-1,#509,20,99,漁場,tWD,,漁場,MOE,2026/06/13 11:19,IMG_2215.PNG,occupy,image_metadata_inferred,"連盟MOEがLV.1漁場 #509(X:20,Y:99)を占領"
