image,screen_type,event_time,actor_server,actor_alliance,opponent_alliance,target_server,x,y,level,terrain,kind_raw,kind_sheet,action,owner_for_sheet,confidence,time_source,source_text
IMG_2084.PNG,timeline_chat,2026/06/07 22:16:00,,476K,,#8061,74,924,6,,漁場,漁場,occupy,476K,medium,visible_time,"連盟476KがLV.6漁場 #8061(X:74,Y:924)を 占領"
IMG_2085.PNG,timeline_chat,2026/06/07 22:51:00,,R6q,,#8061,74,324,6,,漁場,漁場,occupy,R6q,low,previous_image_visible_time,"連盟R6qがLV.6漁場 #8061(X:74,Y:324)を占 領"
IMG_2085.PNG,timeline_chat,2026/06/07 22:51:00,,476A,,#8061,74,874,6,,漁場,漁場,occupy,476A,medium,visible_time,"連盟476AがLV.6漁場 #8061(X:74,Y:874)を 占領"
IMG_2086.PNG,timeline_chat,2026/06/08 00:47:00,,FHX,,#440,599,399,4,,漁場,漁場,occupy,FHX,low,previous_image_visible_time,"連盟FHXがLV.4漁場 #440(X:599,Y:399)を占 領"
IMG_2086.PNG,timeline_chat,2026/06/08 00:47:00,,FHX,,#440,599,499,4,,漁場,漁場,occupy,FHX,medium,visible_time,"連盟FHXがLV.4漁場 #440(X:599,Y:499)を占 領"
IMG_2087.PNG,timeline_chat,2026/06/08 01:17:00,,CDf8,,#440,299,799,2,,漁場,漁場,occupy,CDf8,low,previous_image_visible_time,"連盟CDf8がLV.2漁場 #440(X:299,Y:799)を 占領"
IMG_2088.PNG,timeline_chat,2026/06/08 04:25:00,,NBNH,,#511,399,299,3,,漁場,漁場,occupy,NBNH,medium,visible_time,"連盟NBNHがLV.3漁場 #511(X:399,Y:299)を 占領"
IMG_2089.PNG,timeline_chat,2026/06/08 04:40:00,,476K,,#8061,124,924,6,,漁場,漁場,occupy,476K,low,previous_image_visible_time,"連盟476KがLV.6漁場 #8061(X:124,Y:924)を 占領"
IMG_2089.PNG,timeline_chat,2026/06/08 05:18:00,,TaW,,#480,20,299,1,,漁場,漁場,occupy,TaW,medium,visible_time,"連盟TaWがLV.1漁場 #480(X:20,Y:299)を占 領"
IMG_2090.PNG,timeline_chat,2026/06/08 06:45:00,,476B,,#476,799,399,2,,漁場,漁場,occupy,476B,low,previous_image_visible_time,"連盟476BがLV.2漁場 #476(X:799,Y:399)を 占領"
IMG_2090.PNG,timeline_chat,2026/06/08 08:36:00,,476B,,#476,799,499,2,,漁場,漁場,occupy,476B,medium,visible_time,"連盟476BがLV.2漁場 #476(X:799,Y:499)を 占領"
IMG_2090.PNG,timeline_chat,2026/06/08 08:45:00,,MtG,,#480,20,399,1,,漁場,漁場,occupy,MtG,medium,visible_time,"連盟MtGがLV.1漁場 #480(X:20,Y:399)を占 領"
IMG_2091.PNG,timeline_chat,2026/06/08 09:04:00,,MtG,,#480,20,399,1,,漁場,漁場,occupy,MtG,low,previous_image_visible_time,"連盟MtGがLV.1漁場 #480(X:20,Y:399)を占 領"
IMG_2091.PNG,timeline_chat,2026/06/08 09:04:00,,Digg,,#8061,874,274,7,,漁場,漁場,occupy,Digg,medium,visible_time,"連盟DiggがLV.7漁場 #8061(X:874,Y:274)を 占領"
IMG_2091.PNG,timeline_chat,2026/06/08 09:12:00,,MtG,,#480,799,978,1,,漁場,漁場,occupy,MtG,medium,visible_time,"連盟MtGがLV.1漁場 #480(X:799,Y:978)を占 領"
IMG_2092.PNG,timeline_chat,2026/06/08 11:09:00,,TkTk,,#8061,924,324,6,,漁場,漁場,occupy,TkTk,medium,visible_time,"連盟TkTkがLV.6漁場 #8061(X:924,Y:324)を 占領"
IMG_2092.PNG,timeline_chat,2026/06/08 11:09:00,,TkTk,,#8061,924,274,6,,漁場,漁場,occupy,TkTk,medium,visible_time,"連盟TkTkがLV.6漁場 #8061(X:924,Y:274)を 占領"
IMG_2093.PNG,timeline_chat,2026/06/08 11:22:00,,RCON,,#8061,924,224,6,,漁場,漁場,occupy,RCON,low,previous_image_visible_time,"連盟RCONがLV.6漁場 #8061(X:924,Y:224) を占領"
IMG_2094.PNG,timeline_chat,2026/06/08 11:56:00,,RCON,,#8061,974,174,5,,漁場,漁場,occupy,RCON,low,previous_image_visible_time,"連盟RCONがLV.5漁場 #8061(X:974,Y:174) を占領"
IMG_2094.PNG,timeline_chat,2026/06/08 12:31:00,,sbM,,#511,699,399,3,,漁場,漁場,occupy,sbM,medium,visible_time,"連盟sbMがLV.3漁場 #511(X:699,Y:399)を占 領"
IMG_2095.PNG,timeline_chat,2026/06/08 12:54:00,,KTVS,,#8061,924,824,6,,漁場,漁場,occupy,KTVS,low,previous_image_visible_time,"連盟KTVSがLV.6漁場 #8061(X:924,Y:824)を 占領"
IMG_2095.PNG,timeline_chat,2026/06/08 17:12:00,,MtG,,#8061,974,374,5,,漁場,漁場,occupy,MtG,medium,visible_time,"連盟MtGがLV.5漁場 #8061(X:974,Y:374)を 占領"
IMG_2095.PNG,timeline_chat,2026/06/08 17:22:00,,MtG,,#8061,974,324,5,,漁場,漁場,occupy,MtG,medium,visible_time,"連盟MtGがLV.5漁場 #8061(X:974,Y:324)を 占領"
IMG_2096.PNG,timeline_chat,2026/06/08 20:04:00,,FHX,,#440,599,599,4,,漁場,漁場,occupy,FHX,medium,visible_time,"連盟FHXがLV.4漁場 #440(X:599,Y:599)を占 領"
IMG_2097.PNG,timeline_chat,2026/06/08 20:13:00,,R6q,,#8061,24,374,5,,漁場,漁場,occupy,R6q,low,previous_image_visible_time,"連盟R6qがLV.5漁場 #8061(X:24,Y:374)を占 領"
IMG_2097.PNG,timeline_chat,2026/06/08 20:53:00,,one,,#480,978,978,1,,漁場,漁場,occupy,one,medium,visible_time,"連盟oneがLV.1漁場 #480(X:978,Y:978)を占 領"
IMG_2097.PNG,timeline_chat,2026/06/08 21:07:00,,476Z,,#534,599,99,1,,漁場,漁場,occupy,476Z,medium,visible_time,"連盟476ZがLV.1漁場 #534(X:599,Y:99)を占 領"
IMG_2097.PNG,timeline_chat,2026/06/08 21:16:00,,one,,#480,978,899,1,,漁場,漁場,occupy,one,medium,visible_time,"連盟oneがLV.1漁場 #480(X:978,Y:899)を占 領"
IMG_2098.PNG,timeline_chat,2026/06/08 21:25:00,,fIrE,,#8061,124,374,7,,漁場,漁場,occupy,fIrE,low,previous_image_visible_time,"連盟fIrEがLV.7漁場 #8061(X:124,Y:374)を 占領"
IMG_2098.PNG,timeline_chat,2026/06/08 22:02:00,,fIrE,,#511,199,399,2,,漁場,漁場,occupy,fIrE,medium,visible_time,"連盟fIrEがLV.2漁場 #511(X:199,Y:399)を占 領"
IMG_2099.PNG,timeline_chat,2026/06/08 22:27:00,,CDf8,,#511,499,899,1,,漁場,漁場,occupy,CDf8,low,previous_image_visible_time,"連盟CDf8がLV.1漁場 #511(X:499,Y:899)を 占領"
IMG_2099.PNG,timeline_chat,2026/06/08 23:06:00,,476X,,#523,599,699,3,,漁場,漁場,occupy,476X,medium,visible_time,"連盟476XがLV.3漁場 #523(X:599,Y:699)を 占領"
IMG_2100.PNG,timeline_chat,2026/06/08 23:12:00,,KTVS,,#8061,924,874,6,,漁場,漁場,occupy,KTVS,medium,visible_time,"連盟KTVSがLV.6漁場 #8061(X:924,Y:874)を 占領"
IMG_2100.PNG,timeline_chat,2026/06/08 23:12:00,,CDf8,,#511,499,799,2,,漁場,漁場,occupy,CDf8,medium,visible_time,"連盟CDf8がLV.2漁場 #511(X:499,Y:799)を 占領"
IMG_2100.PNG,timeline_chat,2026/06/08 23:12:00,,476X,,#523,499,699,3,,漁場,漁場,occupy,476X,medium,visible_time,"連盟476XがLV.3漁場 #523(X:499,Y:699)を 占領"
IMG_2101.PNG,timeline_chat,2026/06/08 23:53:00,,WUG,,#511,299,699,3,,漁場,漁場,occupy,WUG,medium,visible_time,"連盟WUGがLV.3漁場 #511(X:299,Y:699)を 占領"
IMG_2102.PNG,timeline_chat,2026/06/09 00:45:00,,ALj,,#476,799,599,2,,漁場,漁場,occupy,ALj,medium,visible_time,"連盟ALjがLV.2漁場 #476(X:799,Y:599)を占 領"
IMG_2103.PNG,timeline_chat,2026/06/09 01:43:00,,ALj,,#8061,74,574,6,,漁場,漁場,occupy,ALj,low,previous_image_visible_time,"連盟ALjがLV.6漁場 #8061(X:74,Y:574)を占 領"
IMG_2104.PNG,timeline_chat,2026/06/09 02:29:00,,JL2,,#511,399,799,2,,漁場,漁場,occupy,JL2,low,previous_image_visible_time,"連盟L2がLV.2漁場 #511(X:399,Y:799)を占 領"
IMG_2104.PNG,timeline_chat,2026/06/09 03:06:00,,tWD,,#509,99,399,1,,漁場,漁場,occupy,tWD,medium,visible_time,"連盟tWDがLV.1漁場 #509(X:99,Y:399)を占 領"
IMG_2105.PNG,timeline_chat,2026/06/09 03:31:00,,JL2,,#511,399,699,3,,漁場,漁場,occupy,JL2,low,previous_image_visible_time,"連盟L2がLV.3漁場 #511(X:399,Y:699)を占 領"
IMG_2105.PNG,timeline_chat,2026/06/09 04:16:00,,tWD,,#509,99,299,1,,漁場,漁場,occupy,tWD,medium,visible_time,"連盟tWDがLV.1漁場 #509(X:99,Y:299)を占 領"
IMG_2106.PNG,timeline_chat,2026/06/09 05:14:00,,89M,,#480,399,299,3,,漁場,漁場,occupy,89M,low,previous_image_visible_time,"連盟89MがLV.3漁場 #480(X:399,Y:299)を占 領"
IMG_2106.PNG,timeline_chat,2026/06/09 10:18:00,,TkTk,,#8061,924,124,6,,漁場,漁場,occupy,TkTk,medium,visible_time,"連盟TkTkがLV.6漁場 #8061(X:924,Y:124)を 占領"
IMG_2106.PNG,timeline_chat,2026/06/09 11:09:00,,TkTk,,#8061,924,74,6,,漁場,漁場,occupy,TkTk,medium,visible_time,"連盟TkTkがLV.6漁場 #8061(X:924,Y:74)を 占領"
IMG_2107.PNG,timeline_chat,2026/06/09 11:27:00,,RCON,,#8061,924,24,5,,漁場,漁場,occupy,RCON,low,previous_image_visible_time,"連盟RCONがLV.5漁場 #8061(X:924,Y:24)を 占領"
IMG_2107.PNG,timeline_chat,2026/06/09 12:03:00,,TIKW,,#511,499,699,3,,漁場,漁場,occupy,TIKW,medium,visible_time,"連盟TIKWがLV.3漁場 #511(X:499,Y:699)を 占領"
IMG_2107.PNG,timeline_chat,2026/06/09 12:21:00,,CDf8,,#511,599,699,3,,漁場,漁場,occupy,CDf8,medium,visible_time,"連盟CDf8がLV.3漁場 #511(X:599,Y:699)を 占領"
IMG_2107.PNG,timeline_chat,2026/06/09 12:35:00,,DaNG,,#8061,874,74,6,,漁場,漁場,occupy,DaNG,medium,visible_time,"連盟DaNGがLV.6漁場 #8061(X:874,Y:74)を 占領"
IMG_2108.PNG,timeline_chat,2026/06/09 12:54:00,,GcC,,#511,978,978,1,,漁場,漁場,occupy,GcC,low,previous_image_visible_time,"連盟GCCがLV.1漁場 #511(X:978,Y:978)を占 領"
IMG_2108.PNG,timeline_chat,2026/06/09 13:50:00,,476Z,,#476,899,599,1,,漁場,漁場,occupy,476Z,medium,visible_time,"連盟476ZがLV.1漁場 #476(X:899,Y:599)を 占領"
IMG_2108.PNG,timeline_chat,2026/06/09 14:56:00,,476d,,#8061,24,674,5,,漁場,漁場,occupy,476d,medium,visible_time,"連盟476dがLV.5漁場 #8061(X:24,Y:674)を 占領"
IMG_2109.PNG,timeline_chat,2026/06/09 15:12:00,,476d,,#8061,74,724,6,,漁場,漁場,occupy,476d,low,previous_image_visible_time,"連盟476dがLV.6漁場 #8061(X:74,Y:724)を 占領"
IMG_2109.PNG,timeline_chat,2026/06/09 16:42:00,,fIrE,,#523,399,899,1,,漁場,漁場,occupy,fIrE,medium,visible_time,"連盟fIrEがLV.1漁場 #523(X:399,Y:899)を占 領"
IMG_2110.PNG,timeline_chat,2026/06/09 17:15:00,,fIrE,,#8061,124,474,7,,漁場,漁場,occupy,fIrE,low,previous_image_visible_time,"連盟fIrEがLV.7漁場 #8061(X:124,Y:474)を 占領"
IMG_2111.PNG,timeline_chat,2026/06/09 19:14:00,,f4j,,#534,499,978,1,,漁場,漁場,occupy,f4j,low,previous_image_visible_time,"連盟f4jがLV.1漁場 #534(X:499,Y:978)を占 領"
IMG_2112.PNG,timeline_chat,2026/06/09 20:40:00,,f4j,,#534,599,978,1,,漁場,漁場,occupy,f4j,low,previous_image_visible_time,"連盟f4jがLV.1漁場 #534(X:599,Y:978)を占 領"
IMG_2113.PNG,timeline_chat,2026/06/09 21:46:00,,GX99,,#509,599,199,2,,漁場,漁場,occupy,GX99,low,previous_image_visible_time,"連盟GX99がLV.2漁場 #509(X:599,Y:199)を 占領"
IMG_2114.PNG,timeline_chat,2026/06/09 22:14:00,,one,,#480,978,799,1,,漁場,漁場,occupy,one,low,previous_image_visible_time,"連盟oneがLV.1漁場 #480(X:978,Y:799)を占 領"
IMG_2114.PNG,timeline_chat,2026/06/09 22:14:00,,one,,#480,978,699,1,,漁場,漁場,occupy,one,medium,visible_time,"連盟oneがLV.1漁場 #480(X:978,Y:699)を占 領"
IMG_2115.PNG,timeline_chat,2026/06/09 22:58:00,,K4TR,,#8061,124,174,7,,漁場,漁場,occupy,K4TR,low,previous_image_visible_time,"連盟K4TRがLV.7漁場 #8061(X:124,Y:174)を 占領"
IMG_2115.PNG,timeline_chat,2026/06/10 01:40:00,,476X,,#523,399,699,3,,漁場,漁場,occupy,476X,medium,visible_time,"連盟476XがLV.3漁場 #523(X:399,Y:699)を 占領"
IMG_2116.PNG,timeline_chat,2026/06/10 02:17:00,,476X,,#523,399,699,3,,漁場,漁場,occupy,476X,low,previous_image_visible_time,"連盟476XがLV.3漁場 #523(X:399,Y:699)を 占領"
IMG_2116.PNG,timeline_chat,2026/06/10 02:17:00,,DaNG,,#511,799,599,2,,漁場,漁場,occupy,DaNG,low,previous_image_visible_time,"連盟DaNGがLV.2漁場 #511(X:799,Y:599)を 占領"
IMG_2116.PNG,timeline_chat,2026/06/10 02:17:00,,476X,,#523,399,799,2,,漁場,漁場,occupy,476X,medium,visible_time,"連盟476XがLV.2漁場 #523(X:399,Y:799)を 占領"
IMG_2117.PNG,timeline_chat,2026/06/10 03:04:00,,u3o,,#523,199,799,2,,漁場,漁場,occupy,u3o,medium,visible_time,"連盟u30がLV.2漁場 #523(X:199,Y:799)を占 領"
IMG_2117.PNG,timeline_chat,2026/06/10 03:04:00,,5DU,,#523,199,699,2,,漁場,漁場,occupy,5DU,medium,visible_time,"連盟5DUがLV.2漁場 #523(X:199,Y:699)を占 領"
IMG_2118.PNG,timeline_chat,2026/06/10 08:31:00,,MtG,,#8061,974,274,5,,漁場,漁場,occupy,MtG,medium,visible_time,"連盟MtGがLV.5漁場 #8061(X:974,Y:274)を 占領"
IMG_2119.PNG,timeline_chat,2026/06/10 12:20:00,,NBNH,,#523,349,849,1,湿地,湿地の村,都市,first_occupy,NBNH,low,previous_image_visible_time,"連盟NBNHがLV.1湿地の村 #523(X:349,Y:849)を占領"
IMG_2119.PNG,timeline_chat,2026/06/10 15:02:00,,BgNa,,#480,249,549,2,湿地,湿地の兵舎,都市,occupy,BgNa,medium,visible_time,"連盟BgNaがLV.2湿地の兵舎 #480(X:249,Y:549)を占領"
IMG_2119.PNG,timeline_chat,2026/06/10 15:02:00,,NBNH,,#523,349,949,1,湿地,湿地の村,都市,first_occupy,NBNH,medium,visible_time,"連盟NBNHがLV.1湿地の村 #523(X:349,Y:949)を占領"
IMG_2120.PNG,timeline_chat,2026/06/10 15:07:00,,RCON,,#480,249,649,2,湿地,湿地の兵舎,都市,occupy,RCON,medium,visible_time,"連盟RCONがLV.2湿地の兵舎 #480(X:249,Y:649)を占領"
IMG_2120.PNG,timeline_chat,2026/06/10 15:07:00,,JDX,K4TR,#523,399,299,3,,漁場,漁場,steal,JDX,medium,visible_time,"連盟DXは連盟K4TRのLV.3漁場 #523(X:399,Y:299)を奪い"
IMG_2120.PNG,timeline_chat,2026/06/10 15:07:00,,KTVS,RCON,#480,20,699,1,,漁場,漁場,steal,KTVS,medium,visible_time,"連盟KTVSは連盟RCONのLV.1漁場 #480(X:20,Y:699)を奪い"
IMG_2121.PNG,timeline_chat,2026/06/10 15:07:00,,JL0,,#511,149,749,1,密林,密林の村,都市,occupy,JL0,low,previous_image_visible_time,"連盟JLOがLV.1密林の村 #511(X:149,Y:749) を占領"
IMG_2121.PNG,timeline_chat,2026/06/10 15:07:00,,RCON,,#480,249,649,2,湿地,湿地の兵舎,都市,occupy,RCON,medium,visible_time,"連盟RCONがLV.2湿地の兵舎 #480(X:249,Y:649)を占領"
IMG_2121.PNG,timeline_chat,2026/06/10 15:07:00,,JDX,K4TR,#523,399,299,3,,漁場,漁場,steal,JDX,medium,visible_time,"連盟DXは連盟K4TRのLV.3漁場 #523(X:399,Y:299)を奪い"
IMG_2121.PNG,timeline_chat,2026/06/10 15:07:00,,KTVS,RCON,#480,20,699,1,,漁場,漁場,steal,KTVS,medium,visible_time,"連盟KTVSは連盟RCONのLV.1漁場 #480(X:20,Y:699)を奪い"
IMG_2122.PNG,timeline_chat,2026/06/10 15:07:00,,KTVS,RCON,#480,20,699,1,,漁場,漁場,steal,KTVS,low,previous_image_visible_time,"連盟KTVSは連盟RCONのLV.1漁場 #480(X:20,Y:699)を奪い"
IMG_2122.PNG,timeline_chat,2026/06/10 15:07:00,,2N7,K4TR,#523,499,199,2,,漁場,漁場,steal,2N7,low,previous_image_visible_time,"連盟2N7は連盟K4TRのLV.2漁場 #523(X:499,Y:199)を奪い"
IMG_2122.PNG,timeline_chat,2026/06/10 15:07:00,,fIrE,,#523,599,899,1,,漁場,漁場,first_occupy,fIrE,low,previous_image_visible_time,"連盟fIrEがLV.1漁場 #523(X:599,Y:899)を占 領"
IMG_2122.PNG,timeline_chat,2026/06/10 15:07:00,,GcC,RCON,#480,299,599,3,,漁場,漁場,steal,GcC,low,previous_image_visible_time,"連盟GCCは連盟RCONのLV.3漁場 #480(X:299,Y:599)を奪い"
IMG_2122.PNG,timeline_chat,2026/06/10 15:07:00,,MOn,RCON,#480,299,799,2,,漁場,漁場,steal,MOn,low,previous_image_visible_time,"連盟MOnは連盟RCONのLV.2漁場 #480(X:299,Y:799)を奪い"
IMG_2123.PNG,timeline_chat,2026/06/10 15:12:00,,MOn,RCON,#480,299,799,2,,漁場,漁場,steal,MOn,low,previous_image_visible_time,"連盟MOnは連盟RCONのLV.2漁場 #480(X:299,Y:799)を奪い"
IMG_2123.PNG,timeline_chat,2026/06/10 15:12:00,,Bye,,#480,349,649,3,湿地,湿地の集会場,都市,occupy,Bye,medium,visible_time,"連盟ByeがLV.3湿地の集会場 #480(X:349,Y:649)を占領"
IMG_2123.PNG,timeline_chat,2026/06/10 15:12:00,,ALj,,#523,699,699,3,,漁場,漁場,occupy,ALj,medium,visible_time,"連盟ALjがLV.3漁場 #523(X:699,Y:699)を占 領"
IMG_2123.PNG,timeline_chat,2026/06/10 15:12:00,,WUG,,#511,199,699,2,,漁場,漁場,occupy,WUG,medium,visible_time,"連盟WUGがLV.2漁場 #511(X:199,Y:699)を 占領"
IMG_2123.PNG,timeline_chat,2026/06/10 15:12:00,,ALj,,#523,699,799,2,,漁場,漁場,occupy,ALj,medium,visible_time,"連盟ALjがLV.2漁場 #523(X:699,Y:799)を占 領"
IMG_2124.PNG,timeline_chat,2026/06/10 15:12:00,,ALj,,#523,699,799,2,,漁場,漁場,occupy,ALj,low,previous_image_visible_time,"連盟ALjがLV.2漁場 #523(X:699,Y:799)を占 領"
IMG_2124.PNG,timeline_chat,2026/06/10 15:12:00,,GoDs,,#523,399,199,2,,漁場,漁場,occupy,GoDs,low,previous_image_visible_time,"連盟GoDsがLV.2漁場 #523(X:399,Y:199)を 占領"
IMG_2124.PNG,timeline_chat,2026/06/10 15:12:00,,476Z,,#523,799,978,1,,漁場,漁場,occupy,476Z,low,previous_image_visible_time,"連盟476ZがLV.1漁場 #523(X:799,Y:978)を 占領"
