image,screen_type,event_time,actor_server,actor_alliance,opponent_alliance,target_server,x,y,level,terrain,kind_raw,kind_sheet,action,owner_for_sheet,confidence,time_source,source_text
IMG_2380.PNG,timeline_chat,2026/06/17 23:04:00,,SHA0,,#534,499,299,3,,漁場,漁場,occupy,SHA0,medium,visible_time,"連盟SHA0がLV.3漁場 #534(X:499,Y:299)を 占領"
IMG_2380.PNG,timeline_chat,2026/06/17 23:04:00,,KTVS,5DU,#523,199,699,2,,漁場,漁場,steal,KTVS,medium,visible_time,"連盟KTVSは連盟5DUのLV.2漁場 #523(X:199,Y:699)を奪い"
IMG_2381.PNG,timeline_chat,2026/06/17 23:04:00,,4tH,UMN,#509,899,899,1,,漁場,漁場,steal,4tH,low,previous_image_visible_time,"連盟4tHは連盟UMNのLV.1漁場 #509(X:899,Y:899)を奪い"
IMG_2381.PNG,timeline_chat,2026/06/17 23:10:00,,UMN,,#440,978,899,1,,漁場,漁場,occupy,UMN,medium,visible_time,"連盟UMNがLV.1漁場 #440(X:978,Y:899)を 占領"
IMG_2381.PNG,timeline_chat,2026/06/17 23:10:00,,KTVS,one,#509,20,399,1,,漁場,漁場,steal,KTVS,medium,visible_time,"連盟KTVSは連盟oneのLV.1漁場 #509(X:20,Y:399)を奪い"
IMG_2381.PNG,timeline_chat,2026/06/17 23:10:00,,MOE,,#534,899,199,1,,漁場,漁場,occupy,MOE,medium,visible_time,"連盟MOEがLV.1漁場 #534(X:899,Y:199)を占 領"
IMG_2382.PNG,timeline_chat,2026/06/17 23:10:00,,MOE,,#534,899,199,1,,漁場,漁場,occupy,MOE,low,previous_image_visible_time,"連盟MOEがLV.1漁場 #534(X:899,Y:199)を占 領"
IMG_2382.PNG,timeline_chat,2026/06/17 23:10:00,,TaW,COZy,#480,899,20,1,,漁場,漁場,steal,TaW,low,previous_image_visible_time,"連盟TaWは連盟COZyのLV.1漁場 #480(X:899,Y:20)を奪い"
IMG_2382.PNG,timeline_chat,2026/06/17 23:15:00,,EDFS,ANH2,#440,899,99,1,,漁場,漁場,steal,EDFS,medium,visible_time,"連盟EDFSは連盟ANH2のLV.1漁場 #440(X:899,Y:99)を奪い"
IMG_2382.PNG,timeline_chat,2026/06/17 23:15:00,,JDX,u3o,#523,199,799,2,,漁場,漁場,steal,JDX,medium,visible_time,"連盟DXは連盟u30のLV.2漁場 #523(X:199,Y:799)7 を奪い"
IMG_2382.PNG,timeline_chat,2026/06/17 23:15:00,,GcC,GX99,#480,499,699,3,,漁場,漁場,steal,GcC,medium,visible_time,"連盟GcCは連盟GX99のLV.3漁場 #480(X:499,Y:699)を奪い"
IMG_2383.PNG,timeline_chat,2026/06/17 23:23:00,,SHA,fzn,#509,978,899,1,,漁場,漁場,steal,SHA,low,previous_image_visible_time,"連盟SHAは連盟fznのLV.1漁場 #509(X:978,Y:899)を奪い"
IMG_2383.PNG,timeline_chat,2026/06/17 23:23:00,,UMN,,#440,978,799,1,,漁場,漁場,occupy,UMN,medium,visible_time,"連盟UMNがLV.1漁場 #440(X:978,Y:799)を 占領"
IMG_2383.PNG,timeline_chat,2026/06/17 23:23:00,,SsQ,Stj,#480,799,499,2,,漁場,漁場,steal,SsQ,medium,visible_time,"連盟SSQは連盟StjのLV.2漁場 #480(X:799,Y:499)を奪い"
IMG_2383.PNG,timeline_chat,2026/06/17 23:28:00,,TkTk,89M,#480,199,599,2,,漁場,漁場,steal,TkTk,medium,visible_time,"連盟TKTkは連盟89MのLV.2漁場 #480(X:199,Y:599)を奪い"
IMG_2384.PNG,timeline_chat,2026/06/17 23:28:00,,TaW,UMN,#480,978,20,1,,漁場,漁場,steal,TaW,low,previous_image_visible_time,"連盟TaWは連盟UMNのLV.1漁場 #480(X:978,Y:20)を奪い"
IMG_2384.PNG,timeline_chat,2026/06/17 23:28:00,,CROW,,#534,399,978,1,,漁場,漁場,occupy,CROW,low,previous_image_visible_time,"連盟CROWがLV.1漁場 #534(X:399,Y:978)を 占領"
IMG_2384.PNG,timeline_chat,2026/06/17 23:28:00,,TkTk,,#480,749,949,1,湿地,湿地の村,都市,occupy,TkTk,low,previous_image_visible_time,"連盟TKTKがLV.1湿地の村 #480(X:749,Y:949) を占領"
IMG_2384.PNG,timeline_chat,2026/06/17 23:33:00,,EDFS,,#523,899,20,1,,漁場,漁場,occupy,EDFS,medium,visible_time,"連盟EDFSがLV.1漁場 #523(X:899,Y:20)を占 領"
IMG_2384.PNG,timeline_chat,2026/06/17 23:33:00,,SsQ,Stj,#480,799,599,2,,漁場,漁場,steal,SsQ,medium,visible_time,"連盟SSQは連盟StjのLV.2漁場 #480(X:799,Y:599)を奪い"
IMG_2385.PNG,timeline_chat,2026/06/17 23:33:00,,CROW,,#534,449,949,1,密林,密林の村,都市,occupy,CROW,low,previous_image_visible_time,"連盟CROWがLV.1密林の村 #534(X:449,Y:949)を占領"
IMG_2385.PNG,timeline_chat,2026/06/17 23:41:00,,RCON,MOn,#480,299,799,2,,漁場,漁場,steal,RCON,medium,visible_time,"連盟RCONは連盟MOnのLV.2漁場 #480(X:299,Y:799)を奪い"
IMG_2385.PNG,timeline_chat,2026/06/17 23:41:00,,Stj,SMK4,#503,20,899,1,,漁場,漁場,steal,Stj,medium,visible_time,"連盟Stjは連盟SMK4のLV.1漁場 #503(X:20,Y:899)を奪い"
IMG_2385.PNG,timeline_chat,2026/06/17 23:41:00,,476Z,TRh,#534,699,199,2,,漁場,漁場,steal,476Z,medium,visible_time,"連盟476Zは連盟TrhのLV.2漁場 #534(X:699,Y:199)を奪い"
IMG_2387.PNG,timeline_chat,2026/06/17 23:51:00,,OWM,,#8061,874,874,7,,漁場,漁場,occupy,OWM,low,previous_image_visible_time,"連盟OWMがLV.7漁場 #8061(X:874,Y:874) を占領"
IMG_2387.PNG,timeline_chat,2026/06/17 23:56:00,,5DU,,#523,399,199,2,,漁場,漁場,occupy,5DU,medium,visible_time,"連盟5DUがLV.2漁場 #523(X:399,Y:199)を占 領"
IMG_2387.PNG,timeline_chat,2026/06/18 00:13:00,,MOE,,#509,20,20,1,,漁場,漁場,occupy,MOE,medium,visible_time,"連盟MOEがLV.1漁場 #509(X:20,Y:20)を占領"
IMG_2388.PNG,timeline_chat,2026/06/18 00:27:00,,CROW,,#534,499,899,1,,漁場,漁場,occupy,CROW,medium,visible_time,"連盟CROWがLV.1漁場 #534(X:499,Y:899)を 占領"
IMG_2388.PNG,timeline_chat,2026/06/18 00:27:00,,kOi,,#534,299,499,3,,漁場,漁場,occupy,kOi,medium,visible_time,"連盟kOiがLV.3漁場 #534(X:299,Y:499)を占 領"
IMG_2388.PNG,timeline_chat,2026/06/18 00:35:00,,noI,,#509,99,799,1,,漁場,漁場,occupy,noI,medium,visible_time,"連盟noIがLV.1漁場 #509(X:99,Y:799)を占領"
IMG_2389.PNG,timeline_chat,2026/06/18 00:54:00,,noI,,#509,99,799,1,,漁場,漁場,occupy,noI,low,previous_image_visible_time,"連盟noIがLV.1漁場 #509(X:99,Y:799)を占領"
IMG_2389.PNG,timeline_chat,2026/06/18 00:54:00,,ALj,,#523,599,978,1,,漁場,漁場,occupy,ALj,medium,visible_time,"連盟ALjがLV.1漁場 #523(X:599,Y:978)を占 領"
IMG_2389.PNG,timeline_chat,2026/06/18 00:54:00,,Digg,,#511,199,978,1,,漁場,漁場,occupy,Digg,medium,visible_time,"連盟DiggがLV.1漁場 #511(X:199,Y:978)を 占領"
IMG_2389.PNG,timeline_chat,2026/06/18 00:54:00,,H69,,#480,99,899,1,,漁場,漁場,occupy,H69,medium,visible_time,"連盟H69がLV.1漁場 #480(X:99,Y:899)を占 領"
IMG_2390.PNG,timeline_chat,2026/06/18 01:10:00,,H69,,#480,99,899,1,,漁場,漁場,occupy,H69,low,previous_image_visible_time,"連盟H69がLV.1漁場 #480(X:99,Y:899)を占 領"
IMG_2390.PNG,timeline_chat,2026/06/18 01:10:00,,Ryu1,,#534,199,899,1,,漁場,漁場,occupy,Ryu1,medium,visible_time,"連盟Ryu1がLV.1漁場 #534(X:199,Y:899)を 占領"
IMG_2390.PNG,timeline_chat,2026/06/18 01:10:00,,kOi,,#534,299,599,3,,漁場,漁場,occupy,kOi,medium,visible_time,"連盟kOiがLV.3漁場 #534(X:299,Y:599)を占 領"
IMG_2390.PNG,timeline_chat,2026/06/18 02:24:00,,Digg,,#480,799,699,2,,漁場,漁場,occupy,Digg,medium,visible_time,"連盟DiggがLV.2漁場 #480(X:799,Y:699)を 占領"
IMG_2391.PNG,timeline_chat,2026/06/18 03:18:00,,4tH,,#534,449,149,1,密林,密林の村,都市,occupy,4tH,low,previous_image_visible_time,"連盟4tHがLV.1密林の村 #534(X:449,Y:149) を占領"
IMG_2391.PNG,timeline_chat,2026/06/18 07:07:00,,476B,,#523,899,899,1,,漁場,漁場,occupy,476B,medium,visible_time,"連盟476BがLV.1漁場 #523(X:899,Y:899)を 占領"
IMG_2391.PNG,timeline_chat,2026/06/18 07:07:00,,476d,MOE,#534,799,199,2,,漁場,漁場,steal,476d,medium,visible_time,"連盟476dは連盟MOEのLV.2漁場 #534(X:799,Y:199)を奪い"
IMG_2392.PNG,timeline_chat,2026/06/18 07:09:00,,BAJ,xjR,#480,499,799,2,,漁場,漁場,steal,BAJ,low,previous_image_visible_time,"連盟BAは連盟xjRのLV.2漁場 #480(X:499,Y:799)を奪い"
IMG_2392.PNG,timeline_chat,2026/06/18 07:09:00,,fIrE,Dao,#534,399,899,1,,漁場,漁場,steal,fIrE,medium,visible_time,"連盟fIrEは連盟DaoのLV.1漁場 #534(X:399,Y:899)を奪い"
IMG_2392.PNG,timeline_chat,2026/06/18 07:09:00,,BHE,xjR,#509,978,699,1,,漁場,漁場,steal,BHE,medium,visible_time,"連盟BHEは連盟xjRのLV.1漁場 #509(X:978,Y:699)を奪い"
IMG_2392.PNG,timeline_chat,2026/06/18 07:16:00,,476A,,#523,799,899,1,,漁場,漁場,occupy,476A,medium,visible_time,"連盟476AがLV.1漁場 #523(X:799,Y:899)を 占領"
IMG_2393.PNG,timeline_chat,2026/06/18 07:16:00,,476A,,#523,799,899,1,,漁場,漁場,occupy,476A,low,previous_image_visible_time,"連盟476AがLV.1漁場 #523(X:799,Y:899)を 占領"
IMG_2393.PNG,timeline_chat,2026/06/18 07:16:00,,476K,MOE,#534,799,299,2,,漁場,漁場,steal,476K,low,previous_image_visible_time,"連盟476Kは連盟MOEのLV.2漁場 #534(X:799,Y:299)を奪い"
IMG_2393.PNG,timeline_chat,2026/06/18 07:16:00,,BAJ,hOe,#480,599,799,2,,漁場,漁場,steal,BAJ,low,previous_image_visible_time,"連盟BAは連盟hOeのLV.2漁場 #480(X:599,Y:799)を奪い"
IMG_2394.PNG,timeline_chat,2026/06/18 07:27:00,,GcC,hOe,#480,699,799,2,,漁場,漁場,steal,GcC,low,previous_image_visible_time,"連盟GcCは連盟hOeのLV.2漁場 #480(X:699,Y:799)を奪い"
IMG_2394.PNG,timeline_chat,2026/06/18 07:27:00,,GoDs,,#523,20,199,1,,漁場,漁場,occupy,GoDs,medium,visible_time,"連盟GoDSがLV.1漁場 #523(X:20,Y:199)を占 領"
IMG_2394.PNG,timeline_chat,2026/06/18 07:27:00,,476B,BAJ,#523,799,799,2,,漁場,漁場,steal,476B,medium,visible_time,"連盟476Bは連盟BAのLV.2漁場 #523(X:799,Y:799)を奪い"
IMG_2394.PNG,timeline_chat,2026/06/18 07:27:00,,Lghs,MOn,#480,199,799,2,,漁場,漁場,steal,Lghs,medium,visible_time,"連盟Lghsは連盟MOnのLV.2漁場 #480(X:199,Y:799)を奪い"
IMG_2395.PNG,timeline_chat,2026/06/18 07:32:00,,Lghs,MOn,#480,199,799,2,,漁場,漁場,steal,Lghs,low,previous_image_visible_time,"連盟Lghsは連盟MOnのLV.2漁場 #480(X:199,Y:799)を奪い"
IMG_2395.PNG,timeline_chat,2026/06/18 07:32:00,,476d,TRh,#534,699,299,3,,漁場,漁場,steal,476d,medium,visible_time,"連盟476dは連盟TrhのLV.3漁場 #534(X:699,Y:299)を奪い"
IMG_2395.PNG,timeline_chat,2026/06/18 07:32:00,,fIrE,,#534,299,899,1,,漁場,漁場,occupy,fIrE,medium,visible_time,"連盟fIrEがLV.1漁場 #534(X:299,Y:899)を占 領"
IMG_2395.PNG,timeline_chat,2026/06/18 07:32:00,,IMP,,#480,899,99,1,,漁場,漁場,occupy,IMP,medium,visible_time,"連盟IMpがLV.1漁場 #480(X:899,Y:99)を占 領"
IMG_2395.PNG,timeline_chat,2026/06/18 07:32:00,,476X,NBNH,#511,499,399,4,,漁場,漁場,steal,476X,medium,visible_time,"連盟476Xは連盟NBNHのLV.4漁場 #511(X:499,Y:399)を奪い"
IMG_2396.PNG,timeline_chat,2026/06/18 07:32:00,,476X,NBNH,#511,499,399,4,,漁場,漁場,steal,476X,low,previous_image_visible_time,"連盟476Xは連盟NBNHのLV.4漁場 #511(X:499,Y:399)を奪い"
IMG_2396.PNG,timeline_chat,2026/06/18 07:32:00,,476K,Sg3,#534,899,299,1,,漁場,漁場,steal,476K,low,previous_image_visible_time,"連盟476Kは連盟Sg3のLV.1漁場 #534(X:899,Y:299)を奪い"
IMG_2396.PNG,timeline_chat,2026/06/18 07:32:00,,FHX,GX99,#509,978,499,1,,漁場,漁場,steal,FHX,low,previous_image_visible_time,"連盟FHXは連盟GX99のLV.1漁場 #509(X:978,Y:499)を奪い"
IMG_2397.PNG,timeline_chat,2026/06/18 07:43:00,,476A,,#523,799,699,2,,漁場,漁場,occupy,476A,low,previous_image_visible_time,"連盟476AがLV.2漁場 #523(X:799,Y:699)を 占領"
IMG_2397.PNG,timeline_chat,2026/06/18 07:43:00,,WbW,,#480,699,599,3,,漁場,漁場,occupy,WbW,low,previous_image_visible_time,"連盟WbWがLV.3漁場 #480(X:699,Y:599)を 占領"
IMG_2397.PNG,timeline_chat,2026/06/18 07:43:00,,89M,,#534,599,599,4,,漁場,漁場,occupy,89M,low,previous_image_visible_time,"連盟89MがLV.4漁場 #534(X:599,Y:599)を占 領"
IMG_2397.PNG,timeline_chat,2026/06/18 07:43:00,,JL0,,#523,499,299,3,,漁場,漁場,occupy,JL0,low,previous_image_visible_time,"連盟LOがLV.3漁場 #523(X:499,Y:299)を占 領"
IMG_2398.PNG,timeline_chat,2026/06/18 08:36:00,,CDf8,,#511,699,699,3,,漁場,漁場,occupy,CDf8,low,previous_image_visible_time,"連盟CDf8がLV.3漁場 #511(X:699,Y:699)を 占領"
IMG_2398.PNG,timeline_chat,2026/06/18 08:36:00,,RCON,,#480,499,899,1,,漁場,漁場,occupy,RCON,low,previous_image_visible_time,"連盟RCONがLV.1漁場 #480(X:499,Y:899)を 占領"
IMG_2398.PNG,timeline_chat,2026/06/18 08:36:00,,K4TR,,#511,399,199,2,,漁場,漁場,occupy,K4TR,low,previous_image_visible_time,"連盟K4TRがLV.2漁場 #511(X:399,Y:199)を 占領"
IMG_2398.PNG,timeline_chat,2026/06/18 08:36:00,,K4TR,,#511,499,199,2,,漁場,漁場,occupy,K4TR,low,previous_image_visible_time,"連盟K4TRがLV.2漁場 #511(X:499,Y:199)を 占領"
IMG_2399.PNG,timeline_chat,2026/06/18 09:59:00,,JL2,,#511,99,599,1,,漁場,漁場,occupy,JL2,low,previous_image_visible_time,"連盟L2がLV.1漁場 #511(X:99,Y:599)を占領"
IMG_2400.PNG,timeline_chat,2026/06/18 10:51:00,,TkTk,,#480,199,399,2,,漁場,漁場,occupy,TkTk,low,previous_image_visible_time,"連盟TKTkがLV.2漁場 #480(X:199,Y:399)を 占領"
IMG_2400.PNG,timeline_chat,2026/06/18 10:55:00,,one,,#534,899,599,1,,漁場,漁場,occupy,one,medium,visible_time,"連盟oneがLV.1漁場 #534(X:899,Y:599)を占 領"
IMG_2400.PNG,timeline_chat,2026/06/18 10:55:00,,4tH,,#509,899,978,1,,漁場,漁場,occupy,4tH,medium,visible_time,"連盟4tHがLV.1漁場 #509(X:899,Y:978)を占 領"
IMG_2400.PNG,timeline_chat,2026/06/18 11:11:00,,TkTk,,#480,699,978,1,,漁場,漁場,occupy,TkTk,medium,visible_time,"連盟TkTkがLV.1漁場 #480(X:699,Y:978)を 占領"
IMG_2401.PNG,timeline_chat,2026/06/18 11:36:00,,476A,,#509,499,599,4,,漁場,漁場,occupy,476A,low,previous_image_visible_time,"連盟476AがLV.4漁場 #509(X:499,Y:599)を 占領"
IMG_2401.PNG,timeline_chat,2026/06/18 11:55:00,,4tH,,#511,299,299,3,,漁場,漁場,occupy,4tH,medium,visible_time,"連盟4tHがLV.3漁場 #511(X:299,Y:299)を占 領"
IMG_2402.PNG,timeline_chat,2026/06/18 12:07:00,,476A,,#440,299,599,3,,漁場,漁場,occupy,476A,low,previous_image_visible_time,"連盟476AがLV.3漁場 #440(X:299,Y:599)を 占領"
IMG_2402.PNG,timeline_chat,2026/06/18 13:04:00,,476B,,#440,199,599,2,,漁場,漁場,occupy,476B,medium,visible_time,"連盟476BがLV.2漁場 #440(X:199,Y:599)を 占領"
IMG_2402.PNG,timeline_chat,2026/06/18 14:03:00,,EDFS,,#511,599,199,2,,漁場,漁場,occupy,EDFS,medium,visible_time,"連盟EDFSがLV.2漁場 #511(X:599,Y:199)を 占領"
IMG_2403.PNG,timeline_chat,2026/06/18 14:39:00,,UMN,,#440,899,799,1,,漁場,漁場,occupy,UMN,low,previous_image_visible_time,"連盟UMNがLV.1漁場 #440(X:899,Y:799)を 占領"
IMG_2403.PNG,timeline_chat,2026/06/18 14:45:00,,UMN,,#440,899,978,1,,漁場,漁場,occupy,UMN,medium,visible_time,"連盟UMNがLV.1漁場 #440(X:899,Y:978)を 占領"
IMG_2403.PNG,timeline_chat,2026/06/18 15:02:00,,WUG,,#511,99,899,1,,漁場,漁場,occupy,WUG,medium,visible_time,"連盟WUGがLV.1漁場 #511(X:99,Y:899)を占 領"
IMG_2404.PNG,timeline_chat,2026/06/18 16:45:00,,MOn,,#523,899,199,1,,漁場,漁場,occupy,MOn,low,previous_image_visible_time,"連盟MOnがLV.1漁場 #523(X:899,Y:199)を 占領"
IMG_2404.PNG,timeline_chat,2026/06/18 17:03:00,,5DU,,#523,599,299,3,,漁場,漁場,occupy,5DU,medium,visible_time,"連盟5DUがLV.3漁場 #523(X:599,Y:299)を占 領"
IMG_2405.PNG,timeline_chat,2026/06/18 18:41:00,,GoDs,,#523,20,20,1,,漁場,漁場,occupy,GoDs,medium,visible_time,"連盟GoDSがLV.1漁場 #523(X:20,Y:20)を占 領"
IMG_2405.PNG,timeline_chat,2026/06/18 20:37:00,,Lghs,,#503,499,299,3,,漁場,漁場,occupy,Lghs,medium,visible_time,"連盟LghsがLV.3漁場 #503(X:499,Y:299)を 占領"
IMG_2406.PNG,timeline_chat,2026/06/18 21:43:00,,K4TR,,#440,978,99,1,,漁場,漁場,occupy,K4TR,low,previous_image_visible_time,"連盟K4TRがLV.1漁場 #440(X:978,Y:99)を占 領"
IMG_2406.PNG,timeline_chat,2026/06/18 21:43:00,,noI,,#509,599,699,3,,漁場,漁場,occupy,noI,medium,visible_time,"連盟noIがLV.3漁場 #509(X:599,Y:699)を占 領"
IMG_2406.PNG,timeline_chat,2026/06/18 22:15:00,,K4TR,,#511,20,499,1,,漁場,漁場,occupy,K4TR,medium,visible_time,"連盟K4TRがLV.1漁場 #511(X:20,Y:499)を占 領"
IMG_2407.PNG,timeline_chat,2026/06/18 23:08:00,,476X,,#503,599,299,3,,漁場,漁場,occupy,476X,low,previous_image_visible_time,"連盟476XがLV.3漁場 #503(X:599,Y:299)を 占領"
IMG_2407.PNG,timeline_chat,2026/06/18 23:08:00,,NBNH,,#523,899,399,1,,漁場,漁場,occupy,NBNH,medium,visible_time,"連盟NBNHがLV.1漁場 #523(X:899,Y:399)を 占領"
IMG_2407.PNG,timeline_chat,2026/06/18 23:15:00,,476X,,#503,599,199,2,,漁場,漁場,occupy,476X,medium,visible_time,"連盟476XがLV.2漁場 #503(X:599,Y:199)を 占領"
IMG_2407.PNG,timeline_chat,2026/06/18 23:18:00,,NBNH,,#523,799,499,2,,漁場,漁場,occupy,NBNH,medium,visible_time,"連盟NBNHがLV.2漁場 #523(X:799,Y:499)を 占領"
IMG_2408.PNG,timeline_chat,2026/06/18 23:42:00,,Lghs,,#503,699,199,2,,漁場,漁場,occupy,Lghs,low,previous_image_visible_time,"連盟LghsがLV.2漁場 #503(X:699,Y:199)を 占領"
IMG_2408.PNG,timeline_chat,2026/06/18 23:42:00,,GX99,,#8061,874,924,6,,漁場,漁場,occupy,GX99,medium,visible_time,"連盟GX99がLV.6漁場 #8061(X:874,Y:924)を 占領"
IMG_2409.PNG,timeline_chat,2026/06/19 02:46:00,,Digg,,#511,99,978,1,,漁場,漁場,occupy,Digg,low,previous_image_visible_time,"連盟DiggがLV.1漁場 #511(X:99,Y:978)を占 領"
IMG_2409.PNG,timeline_chat,2026/06/19 03:12:00,,TkTk,,#480,99,399,1,,漁場,漁場,occupy,TkTk,medium,visible_time,"連盟TKTkがLV.1漁場 #480(X:99,Y:399)を占 領"
IMG_2409.PNG,timeline_chat,2026/06/19 04:29:00,,476d,,#476,20,20,1,,漁場,漁場,occupy,476d,medium,visible_time,"連盟476dがLV.1漁場 #476(X:20,Y:20)を占領"
IMG_2409.PNG,timeline_chat,2026/06/19 04:41:00,,H69,,#8061,974,624,5,,漁場,漁場,occupy,H69,medium,visible_time,"連盟H69がLV.5漁場 #8061(X:974,Y:624)を 占領"
IMG_2410.PNG,timeline_chat,2026/06/19 04:56:00,,fzn,,#480,899,699,1,,漁場,漁場,occupy,fzn,low,previous_image_visible_time,"連盟fznがLV.1漁場 #480(X:899,Y:699)を占 領"
IMG_2410.PNG,timeline_chat,2026/06/19 06:53:00,,one,,#480,899,799,1,,漁場,漁場,occupy,one,medium,visible_time,"連盟oneがLV.1漁場 #480(X:899,Y:799)を占 領"
IMG_2410.PNG,timeline_chat,2026/06/19 07:08:00,,fzn,,#480,899,899,1,,漁場,漁場,occupy,fzn,medium,visible_time,"連盟fznがLV.1漁場 #480(X:899,Y:899)を占 領"
IMG_2410.PNG,timeline_chat,2026/06/19 07:23:00,,one,,#480,799,899,1,,漁場,漁場,occupy,one,medium,visible_time,"連盟oneがLV.1漁場 #480(X:799,Y:899)を占 領"
IMG_2411.PNG,timeline_chat,2026/06/19 07:33:00,,Digg,,#8061,24,24,5,,漁場,漁場,occupy,Digg,low,previous_image_visible_time,"連盟DiggがLV.5漁場 #8061(X:24,Y:24)を占 領"
IMG_2411.PNG,timeline_chat,2026/06/19 09:02:00,,AAOA,,#440,20,599,1,,漁場,漁場,occupy,AAOA,medium,visible_time,"連盟AAOAがLV.1漁場 #440(X:20,Y:599)を 占領"
IMG_2411.PNG,timeline_chat,2026/06/19 09:17:00,,AAOA,,#440,20,499,1,,漁場,漁場,occupy,AAOA,medium,visible_time,"連盟AAOAがLV.1漁場 #440(X:20,Y:499)を 占領"
IMG_2412.PNG,timeline_chat,2026/06/19 10:19:00,,476A,,#440,99,599,1,,漁場,漁場,occupy,476A,low,previous_image_visible_time,"連盟476AがLV.1漁場 #440(X:99,Y:599)を占 領"
IMG_2412.PNG,timeline_chat,2026/06/19 11:28:00,,TkTk,,#480,20,299,1,,漁場,漁場,occupy,TkTk,medium,visible_time,"連盟TkTkがLV.1漁場 #480(X:20,Y:299)を占 領"
IMG_2413.PNG,timeline_chat,2026/06/19 12:02:00,,476B,,#503,499,99,1,,漁場,漁場,occupy,476B,low,previous_image_visible_time,"連盟476BがLV.1漁場 #503(X:499,Y:99)を占 領"
IMG_2413.PNG,timeline_chat,2026/06/19 12:34:00,,GcC,,#480,599,99,1,,漁場,漁場,occupy,GcC,medium,visible_time,"連盟GCCがLV.1漁場 #480(X:599,Y:99)を占 領"
IMG_2413.PNG,timeline_chat,2026/06/19 12:51:00,,GcC,,#480,599,199,2,,漁場,漁場,occupy,GcC,medium,visible_time,"連盟GCCがLV.2漁場 #480(X:599,Y:199)を占 領"
IMG_2414.PNG,timeline_chat,2026/06/19 15:39:00,,476B,,#503,499,20,1,,漁場,漁場,occupy,476B,low,previous_image_visible_time,"連盟476BがLV.1漁場 #503(X:499,Y:20)を占 領"
IMG_2415.PNG,timeline_chat,2026/06/19 16:42:00,,CDf8,,#480,699,199,2,,漁場,漁場,occupy,CDf8,low,previous_image_visible_time,"連盟CDf8がLV.2漁場 #480(X:699,Y:199)を 占領"
IMG_2415.PNG,timeline_chat,2026/06/19 16:42:00,,hOe,,#480,978,299,1,,漁場,漁場,occupy,hOe,low,previous_image_visible_time,"連盟hOeがLV.1漁場 #480(X:978,Y:299)を占 領"
IMG_2416.PNG,timeline_chat,2026/06/19 21:28:00,,476B,476B,#523,949,649,3,,交易地,交易地,steal,476B,low,previous_image_visible_time,"連盟476Bは連盟476BのLV.3交易地 #523(X:949,Y:649)を奪い"
IMG_2416.PNG,timeline_chat,2026/06/19 23:15:00,,fzn,fzn,#534,749,49,2,,交易地,交易地,steal,fzn,medium,visible_time,"連盟fznは連盟fznのLV.2交易地 #534(X:749,Y:49) を奪い"
