image,screen_type,event_time,actor_server,actor_alliance,opponent_alliance,target_server,x,y,level,terrain,kind_raw,kind_sheet,action,owner_for_sheet,confidence,time_source,source_text
IMG_1299.PNG,history_modal,2026/05/27 20:23:12,#523,WUG,10,#511,349,449,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[WUG]が#511[10]領有中のLV.3都市#511(349,449)を 攻撃し、陣宮のために破壊宝箱*10を勝ち取りました 2026-5-27 20:23:12"
IMG_1299.PNG,history_modal,2026/05/27 20:23:18,#503,UMN,0TT,#509,749,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[UMN]が#509[OTT]領有中のLV.1都市 #509(749,849)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-5-27 20:23:18"
IMG_1299.PNG,history_modal,2026/05/27 20:23:21,#440,GcC,WbW,#480,549,349,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#440[Gcc]が#480[WbW]領有中のLV.3都市 #480(549,349)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-5-27 20:23:21"
IMG_1300.PNG,history_modal,2026/05/27 20:20:19,#480,Wbu,DaNG,#511,449,649,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[Wbuが#511[DaNG]領有中のLV.3都市 #511(449,649)を攻撃し、陣営のために破壊宝箱★10を 勝ち取りました 2026-5-27 20:20:19"
IMG_1300.PNG,history_modal,2026/05/27 20:23:18,#503,UMN,0TT,#509,749,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[UMN]が#509[OTT]領有中のLV.1都市 #509(749,849)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-5-27 20:23:18"
IMG_1300.PNG,history_modal,2026/05/27 20:23:21,#440,GcC,WbW,#480,549,349,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#440[Gcc]が#480[WbW]領有中のLv.3都市 #480(549,349)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-5-27 20:23:21"
IMG_1300.PNG,history_modal,2026/05/27 20:25:53,#523,WUG,0,#511,249,649,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[WUG]が#511[0]領有中のLV.2都市#511(249,649)を 攻撃し、陣宮のために破壊宝箱＊5を勝ち取りました 2026-5-27 20:25:53"
IMG_1301.PNG,timeline_chat,2026/05/28 09:48:46,,R6q,,#476,699,20,1,,漁場,漁場,occupy,R6q,low,image_metadata_inferred,"連盟R6qがLV.1漁場 #476(X:699,Y:20)を占 領"
IMG_1301.PNG,timeline_chat,2026/05/28 02:07:00,,Sg3,,#534,699,399,3,,漁場,漁場,occupy,Sg3,medium,visible_time,"連盟Sg3がLV.3漁場 #534(X:699,Y:399)を占 領"
IMG_1302.PNG,timeline_chat,2026/05/28 03:47:00,,476Z,,#523,799,899,1,,漁場,漁場,occupy,476Z,low,previous_image_visible_time,"連盟476ZがLV.1漁場 #523(X:799,Y:899)を 占領"
IMG_1302.PNG,timeline_chat,2026/05/28 04:14:00,,OWM,,#509,99,978,1,,漁場,漁場,occupy,OWM,medium,visible_time,"連盟OWMがLV.1漁場 #509(X:99,Y:978)を占 領"
IMG_1303.PNG,timeline_chat,2026/05/28 06:25:00,,5DU,,#523,799,20,1,,漁場,漁場,first_occupy,5DU,medium,visible_time,"連盟5DUがLV.1漁場 #523(X:799,Y:20)を占 領"
IMG_1303.PNG,timeline_chat,2026/05/28 06:30:00,,sbM,,#511,449,149,1,密林,密林の村,都市,first_occupy,sbM,medium,visible_time,"連盟sbMがLV.1密林の村#511(X:449,Y:149) を占領"
IMG_1303.PNG,timeline_chat,2026/05/28 06:59:00,,476d,,#476,749,549,2,湿地,湿地の兵舎,都市,occupy,476d,medium,visible_time,"連盟476dがLV.2湿地の兵舎 #476(X:749,Y:549)を占領"
IMG_1304.PNG,timeline_chat,2026/05/28 07:02:00,,476d,,#476,749,549,2,湿地,湿地の兵舎,都市,occupy,476d,low,previous_image_visible_time,"連盟476dがLV.2湿地の兵舎 #476(X:749,Y:549)を占領"
IMG_1304.PNG,timeline_chat,2026/05/28 07:02:00,,JDX,,#534,649,549,3,密林,密林の集会場,都市,occupy,JDX,medium,visible_time,"連盟DXがLV.3密林の集会場 #534(X:649,Y:549)を占領"
IMG_1304.PNG,timeline_chat,2026/05/28 07:02:00,,MOE,,#534,749,149,1,密林,密林の村,都市,occupy,MOE,medium,visible_time,"連盟MOEがLV.1密林の村 #534(X:749,Y:149) を占領"
IMG_1304.PNG,timeline_chat,2026/05/28 07:02:00,,JDX,TIKW,#8061,874,924,6,,漁場,漁場,steal,JDX,medium,visible_time,"連盟DXは連盟TIKWのLV.6漁場 #8061(X:874,Y:924)を奪い"
IMG_1305.PNG,timeline_chat,2026/05/28 07:10:00,,JDX,TIKW,#8061,874,924,6,,漁場,漁場,steal,JDX,low,previous_image_visible_time,"連盟DXは連盟TIKWのLV.6漁場 #8061(X:874,Y:924)を奪い"
IMG_1305.PNG,timeline_chat,2026/05/28 07:10:00,,fIrE,JL0,#511,299,399,3,,漁場,漁場,steal,fIrE,medium,visible_time,"連盟fIrEは連盟LOのLV.3漁場 #511(X:299,Y:399)を奪い"
IMG_1305.PNG,timeline_chat,2026/05/28 07:10:00,,BgNa,DaNG,#511,499,599,4,,漁場,漁場,steal,BgNa,medium,visible_time,"連盟BgNaは連盟DaNGのLV.4漁場 #511(X:499,Y:599)を奪い"
IMG_1305.PNG,timeline_chat,2026/05/28 07:10:00,,2N7,,#511,249,349,2,密林,密林の兵舎,都市,first_occupy,2N7,medium,visible_time,"連盟2N7がLV.2密林の兵舎 #511(X:249,Y:349)を占領"
IMG_1306.PNG,timeline_chat,2026/05/28 07:18:00,,2N7,,#511,249,349,2,密林,密林の兵舎,都市,first_occupy,2N7,low,previous_image_visible_time,"連盟2N7がLV.2密林の兵舎 #511(X:249,Y:349)を占領"
IMG_1306.PNG,timeline_chat,2026/05/28 07:18:00,,WUG,SVh,#511,299,299,3,,漁場,漁場,steal,WUG,medium,visible_time,"連盟WUGは連盟SVhのLV.3漁場 #511(X:299,Y:299)を奪い"
IMG_1306.PNG,timeline_chat,2026/05/28 07:18:00,,IMP,,#480,499,20,1,,漁場,漁場,occupy,IMP,medium,visible_time,"連盟IMpがLV.1漁場 #480(X:499,Y:20)を占 領"
IMG_1306.PNG,timeline_chat,2026/05/28 07:18:00,,KTVS,,#534,749,549,2,密林,密林の兵舎,都市,occupy,KTVS,medium,visible_time,"連盟KTVSがLV.2密林の兵舎 #534(X:749,Y:549)を占領"
IMG_1306.PNG,timeline_chat,2026/05/28 07:18:00,,4tH,W6f,#534,599,20,1,,漁場,漁場,steal,4tH,medium,visible_time,"連盟4tHは連盟W6fのLV.1漁場 #534(X:599,Y:20)を奪い"
IMG_1307.PNG,timeline_chat,2026/05/28 07:18:00,,4tH,w6f,#534,599,20,1,,漁場,漁場,steal,4tH,low,previous_image_visible_time,"連盟4tHは連盟w6fのLV.1漁場 #534(X:599,Y:20)を奪い"
IMG_1307.PNG,timeline_chat,2026/05/28 07:18:00,,RGWC,,#534,349,449,3,密林,密林の集会場,都市,occupy,RGWC,low,previous_image_visible_time,"連盟RGWCがLV.3密林の集会場 #534(X:349,Y:449)を占領"
IMG_1307.PNG,timeline_chat,2026/05/28 07:22:00,,MOE,,#534,799,199,2,,漁場,漁場,occupy,MOE,medium,visible_time,"連盟MOEがLV.2漁場 #534(X:799,Y:199)を占 領"
IMG_1307.PNG,timeline_chat,2026/05/28 07:22:00,,SsQ,CDf8,#480,699,399,3,,漁場,漁場,steal,SsQ,medium,visible_time,"連盟SSQは連盟CDf8のLV.3漁場 #480(X:699,Y:399)7 を奪い"
IMG_1307.PNG,timeline_chat,2026/05/28 07:22:00,,JL0,K4TR,#523,978,199,1,,漁場,漁場,steal,JL0,medium,visible_time,"連盟LOは連盟K4TRのLV.1漁場 #523(X:978,Y:199)を奪い"
IMG_1308.PNG,timeline_chat,2026/05/28 07:22:00,,2N7,,#511,399,199,2,,漁場,漁場,occupy,2N7,low,previous_image_visible_time,"連盟2N7がLV.2漁場 #511(X:399,Y:199)を占 領"
IMG_1308.PNG,timeline_chat,2026/05/28 07:30:00,,476T,,#476,99,20,1,,漁場,漁場,occupy,476T,medium,visible_time,"連盟476TがLV.1漁場 #476(X:99,Y:20)を占領"
IMG_1308.PNG,timeline_chat,2026/05/28 07:30:00,,sbM,,#511,549,149,1,密林,密林の村,都市,first_occupy,sbM,medium,visible_time,"連盟sbMがLV.1密林の村#511(X:549,Y:149) を占領"
IMG_1308.PNG,timeline_chat,2026/05/28 07:30:00,,FHX,xjR,#509,799,699,2,,漁場,漁場,steal,FHX,medium,visible_time,"連盟FHXは連盟xjRのLV.2漁場 #509(X:799,Y:699)を奪い"
IMG_1309.PNG,timeline_chat,2026/05/28 07:34:00,,TaW,IMo,#480,399,20,1,,漁場,漁場,steal,TaW,low,previous_image_visible_time,"連盟TaWは連盟IMoのLV.1漁場 #480(X:399,Y:20)を奪い"
IMG_1309.PNG,timeline_chat,2026/05/28 07:34:00,,EDFS,JL2,#511,99,599,1,,漁場,漁場,steal,EDFS,low,previous_image_visible_time,"連盟EDFSは連盟L2のLV.1漁場 #511(X:99,Y:599)を奪い"
IMG_1309.PNG,timeline_chat,2026/05/28 07:34:00,,JL0,,#511,349,749,2,密林,密林の兵舎,都市,first_occupy,JL0,low,previous_image_visible_time,"連盟LOがLV.2密林の兵舎#511(X:349,Y:749) を占領"
IMG_1309.PNG,timeline_chat,2026/05/28 07:34:00,,476A,GcC,#509,399,499,4,,漁場,漁場,steal,476A,low,previous_image_visible_time,"連盟476Aは連盟GCCのLV.4漁場 #509(X:399,Y:499)を奪い"
IMG_1309.PNG,timeline_chat,2026/05/28 07:42:00,,JL0,,#511,349,249,2,密林,密林の兵舎,都市,first_occupy,JL0,medium,visible_time,"連盟LOがLV.2密林の兵舎#511(X:349,Y:249) を占領"
IMG_1310.PNG,timeline_chat,2026/05/28 07:42:00,,TIKW,,#503,149,349,1,湿地,湿地の村,都市,first_occupy,TIKW,low,previous_image_visible_time,"連盟TIKWがLV.1湿地の村 #503(X:149,Y:349)を占領"
IMG_1310.PNG,timeline_chat,2026/05/28 08:02:00,,RING,,#503,399,978,1,,漁場,漁場,occupy,RING,medium,visible_time,"連盟RINGがLV.1漁場 #503(X:399,Y:978)を 占領"
IMG_1310.PNG,timeline_chat,2026/05/28 08:11:00,,2N7,,#511,399,99,1,,漁場,漁場,first_occupy,2N7,medium,visible_time,"連盟2N7がLV.1漁場 #511(X:399,Y:99)を占 領"
IMG_1311.PNG,timeline_chat,2026/05/28 08:24:00,,CDf8,,#480,699,599,3,,漁場,漁場,occupy,CDf8,low,previous_image_visible_time,"連盟CDf8がLV.3漁場 #480(X:699,Y:599)を 占領"
IMG_1311.PNG,timeline_chat,2026/05/28 08:30:00,,one,,#503,449,149,1,湿地,湿地の村,都市,first_occupy,one,medium,visible_time,"連盟oneがLV.1湿地の村 #503(X:449,Y:149) を占領"
IMG_1312.PNG,timeline_chat,2026/05/28 09:36:00,,MtG,,#480,749,949,1,湿地,湿地の村,都市,first_occupy,MtG,medium,visible_time,"連盟MtGがLV.1湿地の村#480(X:749,Y:949) を占領"
IMG_1313.PNG,timeline_chat,2026/05/28 09:36:00,,MtG,,#480,749,949,1,湿地,湿地の村,都市,first_occupy,MtG,low,previous_image_visible_time,"連盟MtGがLV.1湿地の村 #480(X:749,Y:949) を占領"
IMG_1313.PNG,timeline_chat,2026/05/28 09:36:00,,TkTk,,#480,299,799,2,,漁場,漁場,occupy,TkTk,low,previous_image_visible_time,"連盟TkTkがLV.2漁場 #480(X:299,Y:799)を 占領"
IMG_1313.PNG,timeline_chat,2026/05/28 09:36:00,,CDf8,,#511,699,899,1,,漁場,漁場,occupy,CDf8,low,previous_image_visible_time,"連盟CDf8がLV.1漁場 #511(X:699,Y:899)を 占領"
IMG_1318.PNG,timeline_chat,2026/05/28 09:46:00,,CDf8,,#480,699,599,3,,漁場,漁場,occupy,CDf8,low,previous_image_visible_time,"連盟CDf8がLV.3漁場 #480(X:699,Y:599)を 占領"
IMG_1318.PNG,timeline_chat,2026/05/28 08:30:00,,one,,#503,449,149,1,湿地,湿地の村,都市,first_occupy,one,medium,visible_time,"連盟oneがLV.1湿地の村 #503(X:449,Y:149) を占領"
IMG_1319.PNG,timeline_chat,2026/05/28 08:48:00,,sbM,,#511,499,99,1,,漁場,漁場,first_occupy,sbM,low,previous_image_visible_time,"連盟sbMがLV.1漁場 #511(X:499,Y:99)を占 領"
IMG_1319.PNG,timeline_chat,2026/05/28 09:36:00,,MtG,,#480,749,949,1,湿地,湿地の村,都市,first_occupy,MtG,medium,visible_time,"連盟MtGがLV.1湿地の村 #480(X:749,Y:949) を占領"
IMG_1320.PNG,timeline_chat,2026/05/28 09:36:00,,TkTk,,#480,299,799,2,,漁場,漁場,occupy,TkTk,low,previous_image_visible_time,"連盟TKTkがLV.2漁場 #480(X:299,Y:799)を 占領"
IMG_1320.PNG,timeline_chat,2026/05/28 09:36:00,,CDf8,,#511,699,899,1,,漁場,漁場,occupy,CDf8,low,previous_image_visible_time,"連盟CDf8がLV.1漁場 #511(X:699,Y:899)を 占領"
IMG_1320.PNG,timeline_chat,2026/05/28 09:36:00,,2,,#511,249,849,1,密林,密林の村,都市,first_occupy,2,low,previous_image_visible_time,"連盟2がLV.1密林の村#511(X:249,Y:849) を占領"
IMG_1320.PNG,timeline_chat,2026/05/28 09:52:00,,sbM,,#511,499,20,1,,漁場,漁場,first_occupy,sbM,medium,visible_time,"連盟sbMがLV.1漁場 #511(X:499,Y:20)を占 領"
IMG_1321.PNG,timeline_chat,2026/05/28 10:14:00,,sbM,,#511,499,20,1,,漁場,漁場,first_occupy,sbM,low,previous_image_visible_time,"連盟sbMがLV.1漁場 #511(X:499,Y:20)を占 領"
IMG_1321.PNG,timeline_chat,2026/05/28 10:14:00,,Bye,,#503,20,499,1,,漁場,漁場,occupy,Bye,medium,visible_time,"連盟ByeがLV.1漁場 #503(X:20,Y:499)を占領"
IMG_1321.PNG,timeline_chat,2026/05/28 10:25:00,,JL2,,#511,299,799,2,,漁場,漁場,occupy,JL2,medium,visible_time,"連盟L2がLV.2漁場 #511(X:299,Y:799)を占 領"
IMG_1322.PNG,timeline_chat,2026/05/28 10:55:00,,JL2,,#511,349,849,1,密林,密林の村,都市,first_occupy,JL2,medium,visible_time,"連盟L2がLV.1密林の村#511(X:349,Y:849) を占領"
IMG_1322.PNG,timeline_chat,2026/05/28 11:11:00,,WbW,,#480,699,799,2,,漁場,漁場,occupy,WbW,medium,visible_time,"連盟WbWがLV.2漁場 #480(X:699,Y:799)を 占領"
IMG_1323.PNG,timeline_chat,2026/05/28 11:16:00,,SVa,,#8061,724,74,6,,漁場,漁場,occupy,SVa,low,previous_image_visible_time,"連盟SVaがLV.6漁場 #8061(X:724,Y:74)を占 領"
IMG_1323.PNG,timeline_chat,2026/05/28 11:25:00,,TkTk,,#480,299,899,1,,漁場,漁場,first_occupy,TkTk,medium,visible_time,"連盟TKTKがLV.1漁場 #480(X:299,Y:899)を 占領"
IMG_1323.PNG,timeline_chat,2026/05/28 11:25:00,,SVa,,#8061,674,24,5,,漁場,漁場,occupy,SVa,medium,visible_time,"連盟SVaがLV.5漁場 #8061(X:674,Y:24)を占 領"
IMG_1323.PNG,timeline_chat,2026/05/28 11:36:00,,BgNa,,#480,799,599,2,,漁場,漁場,occupy,BgNa,medium,visible_time,"連盟BgNaがLV.2漁場 #480(X:799,Y:599)を 占領"
IMG_1324.PNG,timeline_chat,2026/05/28 12:07:00,,BgNa,,#8061,924,424,6,,漁場,漁場,occupy,BgNa,low,previous_image_visible_time,"連盟BgNaがLV.6漁場 #8061(X:924,Y:424) を占領"
IMG_1324.PNG,timeline_chat,2026/05/28 12:20:00,,JL2,,#511,20,978,1,,漁場,漁場,occupy,JL2,medium,visible_time,"連盟L2がLV.1漁場 #511(X:20,Y:978)を占領"
IMG_1325.PNG,timeline_chat,2026/05/28 12:58:00,,moca,,#534,20,978,1,,漁場,漁場,occupy,moca,medium,visible_time,"連盟mocaがLV.1漁場 #534(X:20,Y:978)を占 領"
IMG_1326.PNG,timeline_chat,2026/05/28 13:34:00,,K4TR,,#511,399,20,1,,漁場,漁場,occupy,K4TR,medium,visible_time,"連盟K4TRがLV.1漁場 #511(X:399,Y:20)を占 領"
IMG_1327.PNG,timeline_chat,2026/05/28 14:02:00,,DaNG,,#8061,824,24,5,,漁場,漁場,occupy,DaNG,medium,visible_time,"連盟DaNGがLV.5漁場 #8061(X:824,Y:24)を 占領"
IMG_1327.PNG,timeline_chat,2026/05/28 14:02:00,,TIKW,,#480,799,499,2,,漁場,漁場,occupy,TIKW,medium,visible_time,"連盟TIKWがLV.2漁場 #480(X:799,Y:499)を 占領"
