sheet_row,position_key,target_server,x,y,previous_type,previous_owner,previous_acquired_at,new_type,new_owner,new_acquired_at,image,action,time_source,source_text
893,#509:F-9,#509,399,499,漁場,476A,2026/05/28 7:42,漁場,Dao,2026/06/15 09:16,IMG_2304.PNG,occupy,visible_time,"連盟DaoがLV.4漁場 #509(X:399,Y:499)を占 領"
762,#503:B-1,#503,20,99,漁場,,,漁場,one,2026/06/15 09:52,IMG_2305.PNG,occupy,previous_image_visible_time,"連盟oneがLV.1漁場 #503(X:20,Y:99)を占領"
1006,#509:B-21,#509,978,99,漁場,one,2026/05/28 21:08,漁場,one,2026/06/15 10:22,IMG_2305.PNG,occupy,visible_time,"連盟oneがLV.1漁場 #509(X:978,Y:99)を占 領"
96,#440:A-19,#440,899,20,漁場,,,漁場,COZy,2026/06/15 11:29,IMG_2306.PNG,occupy,previous_image_visible_time,"連盟COZyがLV.1漁場 #440(X:899,Y:20)を占 領"
94,#440:A-17,#440,799,20,漁場,,,漁場,COZy,2026/06/15 11:30,IMG_2306.PNG,occupy,visible_time,"連盟COZyがLV.1漁場 #440(X:799,Y:20)を占 領"
474,#480:B-15,#480,699,99,漁場,476A,2026/05/30 23:28,漁場,AAOA,2026/06/15 12:00,IMG_2306.PNG,occupy,visible_time,"連盟AAOAがLV.1漁場 #480(X:699,Y:99)を 占領"
826,#503:F-17,#503,799,499,漁場,,,漁場,YDR,2026/06/15 13:49,IMG_2307.PNG,occupy,visible_time,"連盟YDRがLV.2漁場 #503(X:799,Y:499)を占 領"
463,#480:D-1,#480,20,299,漁場,PmP,2026/05/23 23:35,漁場,MtG,2026/06/15 19:20,IMG_2308.PNG,occupy,visible_time,"連盟MtGがLV.1漁場 #480(X:20,Y:299)を占 領"
1443,#523:D-15,#523,699,299,漁場,,,漁場,5DU,2026/06/15 19:27,IMG_2309.PNG,occupy,previous_image_visible_time,"連盟5DUがLV.3漁場 #523(X:699,Y:299)を占 領"
1396,#523:B-19,#523,899,99,漁場,K4TR,2026/05/20 0:00,漁場,5DU,2026/06/15 19:46,IMG_2309.PNG,occupy,visible_time,"連盟5DUがLV.1漁場 #523(X:899,Y:99)を占 領"
491,#480:D-3,#480,99,299,漁場,PmP,2026/05/24 2:21,漁場,MtG,2026/06/15 20:03,IMG_2309.PNG,occupy,visible_time,"連盟MtGがLV.1漁場 #480(X:99,Y:299)を占 領"
562,#480:B-21,#480,978,99,漁場,COZy,2026/05/31 7:22,漁場,UMN,2026/06/15 20:18,IMG_2310.PNG,occupy,visible_time,"連盟UMNがLV.1漁場 #480(X:978,Y:99)を占 領"
745,#503:I-1,#503,20,799,漁場,Stj,2026/05/20 0:00,漁場,TIKW,2026/06/15 20:48,IMG_2310.PNG,occupy,visible_time,"連盟TIKWがLV.1漁場 #503(X:20,Y:799)を占 領"
937,#509:F-3,#509,99,499,漁場,RCON,2026/05/22 23:32,漁場,one,2026/06/15 21:09,IMG_2310.PNG,occupy,visible_time,"連盟oneがLV.1漁場 #509(X:99,Y:499)を占 領"
1959,中央:中央-8-20,#8061,974,624,漁場,SVa,2026/05/24 9:53,漁場,H69,2026/06/15 22:16,IMG_2311.PNG,occupy,previous_image_visible_time,"連盟H69がLV.5漁場 #8061(X:974,Y:624)を 占領"
1057,#509:G-5,#509,199,599,漁場,TkTk,2026/06/03 23:04,漁場,f4j,2026/06/15 22:24,IMG_2311.PNG,occupy,visible_time,"連盟f4jがLV.2漁場 #509(X:199,Y:599)を占 領"
1072,#509:H-9,#509,399,699,漁場,BHE,,漁場,f4j,2026/06/15 23:10,IMG_2312.PNG,occupy,previous_image_visible_time,"連盟f4jがLV.3漁場 #509(X:399,Y:699)を占 領"
2006,中央:中央-9-1,#8061,24,574,漁場,ALj,2026/05/24 0:18,漁場,ALj,2026/06/16 00:42,IMG_2313.PNG,occupy,visible_time,"連盟ALjがLV.5漁場 #8061(X:24,Y:574)を占 領"
1392,#523:J-11,#523,499,978,漁場,476M,2026/05/20 23:13,漁場,476A,2026/06/16 01:13,IMG_2313.PNG,occupy,visible_time,"連盟476AがLV.1漁場 #523(X:499,Y:978)を 占領"
1534,#523:J-3,#523,99,899,漁場,,,漁場,476A,2026/06/16 01:17,IMG_2314.PNG,occupy,visible_time,"連盟476AがLV.1漁場 #523(X:99,Y:899)を占 領"
1392,#523:J-11,#523,499,899,漁場,476M,2026/05/20 23:13,漁場,476B,2026/06/16 01:28,IMG_2314.PNG,occupy,visible_time,"連盟476BがLV.1漁場 #523(X:499,Y:899)を 占領"
1511,#523:I-11,#523,499,799,漁場,476X,2026/06/11 23:07,漁場,476B,2026/06/16 03:24,IMG_2315.PNG,occupy,previous_image_visible_time,"連盟476BがLV.2漁場 #523(X:499,Y:799)を 占領"
1328,#511:K-7,#511,299,978,漁場,UrE,2026/05/24 3:32,漁場,Digg,2026/06/16 05:21,IMG_2316.PNG,occupy,previous_image_visible_time,"連盟DiggがLV.1漁場 #511(X:299,Y:978)を 占領"
1564,#534:A-3,#534,99,20,漁場,KTVS,2026/05/24 7:10,漁場,476M,2026/06/16 07:34,IMG_2316.PNG,occupy,visible_time,"連盟476MがLV.1漁場 #534(X:99,Y:20)を占 領"
2076,中央:中央-3-20,#8061,974,874,漁場,FHX,2026/05/30 15:08,漁場,SHA,2026/06/16 08:12,IMG_2316.PNG,occupy,visible_time,"連盟SHAがLV.5漁場 #8061(X:974,Y:874)を 占領"
868,#503:I-5,#503,199,799,漁場,,,漁場,FarM,2026/06/16 09:52,IMG_2316.PNG,occupy,visible_time,"連盟FarMがLV.2漁場 #503(X:199,Y:799)を 占領"
508,#480:D-5,#480,199,299,漁場,CDf8,2026/05/21 23:25,漁場,Digg,2026/06/16 10:13,IMG_2317.PNG,occupy,previous_image_visible_time,"連盟DiggがLV.2漁場 #480(X:199,Y:299)を 占領"
578,#480:C-3,#480,99,199,漁場,,,漁場,MtG,2026/06/16 11:08,IMG_2317.PNG,occupy,visible_time,"連盟MtGがLV.1漁場 #480(X:99,Y:199)を占 領"
462,#480:C-5,#480,199,199,漁場,PmP,2026/05/24 7:25,漁場,MtG,2026/06/16 12:02,IMG_2317.PNG,occupy,visible_time,"連盟MtGがLV.2漁場 #480(X:199,Y:199)を占 領"
465,#480:D-7,#480,299,299,漁場,WbW,2026/05/23 23:24,漁場,Digg,2026/06/16 12:10,IMG_2318.PNG,occupy,previous_image_visible_time,"連盟DiggがLV.3漁場 #480(X:299,Y:299)を 占領"
856,#503:H-5,#503,199,699,漁場,,,漁場,FarM,2026/06/16 12:12,IMG_2318.PNG,occupy,visible_time,"連盟FarMがLV.2漁場 #503(X:199,Y:699)を 占領"
1063,#509:H-11,#509,499,699,漁場,FHX,2026/06/11 19:32,漁場,f4j,2026/06/16 16:39,IMG_2319.PNG,occupy,previous_image_visible_time,"連盟f4jがLV.3漁場 #509(X:499,Y:699)を占 領"
941,#509:I-11,#509,499,799,漁場,Stj,2026/06/03 23:41,漁場,f4j,2026/06/16 21:30,IMG_2319.PNG,occupy,visible_time,"連盟f4jがLV.2漁場 #509(X:499,Y:799)を占 領"
2084,中央:中央-2-20,#8061,974,924,漁場,RCON,2026/05/18 23:18,漁場,4tH,2026/06/16 22:02,IMG_2319.PNG,occupy,visible_time,"連盟4tHがLV.5漁場 #8061(X:974,Y:924)を 占領"
1352,#523:G-17,#523,799,599,漁場,476X,2026/05/22 23:20,漁場,BHE,2026/06/16 23:07,IMG_2320.PNG,occupy,previous_image_visible_time,"連盟BHEがLV.2漁場 #523(X:799,Y:599)を占 領"
467,#480:C-11,#480,499,199,漁場,GcC,2026/05/23 23:07,漁場,BgNa,2026/06/17 01:57,IMG_2321.PNG,occupy,previous_image_visible_time,"連盟BgNaがLV.2漁場 #480(X:499,Y:199)を 占領"
818,#503:E-9,#503,399,399,漁場,GX99,2026/06/04 23:09,漁場,476B,2026/06/17 01:57,IMG_2322.PNG,occupy,previous_image_visible_time,"連盟476BがLV.4漁場 #503(X:399,Y:399)を 占領"
464,#480:E-7,#480,299,399,漁場,RCON,2026/06/04 11:07,漁場,Digg,2026/06/17 02:03,IMG_2322.PNG,occupy,visible_time,"連盟DiggがLV.3漁場 #480(X:299,Y:399)を 占領"
804,#503:D-9,#503,399,299,漁場,GX99,2026/06/05 0:15,漁場,476A,2026/06/17 02:15,IMG_2322.PNG,occupy,visible_time,"連盟476AがLV.3漁場 #503(X:399,Y:299)を 占領"
790,#503:C-9,#503,399,199,漁場,RCON,2026/06/05 21:15,漁場,476B,2026/06/17 02:32,IMG_2323.PNG,occupy,visible_time,"連盟476BがLV.2漁場 #503(X:399,Y:199)を 占領"
743,#503:B-9,#503,399,99,漁場,Bye,2026/05/20 0:28,漁場,476A,2026/06/17 02:41,IMG_2324.PNG,occupy,previous_image_visible_time,"連盟476AがLV.1漁場 #503(X:399,Y:99)を占 領"
1411,#523:A-5,#523,199,20,漁場,2N7,2026/06/12 11:10,漁場,2N7,2026/06/17 02:49,IMG_2324.PNG,occupy,visible_time,"連盟2N7がLV.1漁場 #523(X:199,Y:20)を占 領"
1405,#523:A-17,#523,799,20,漁場,5DU,2026/05/28 6:30,漁場,K4TR,2026/06/17 03:19,IMG_2324.PNG,occupy,visible_time,"連盟K4TRがLV.1漁場 #523(X:799,Y:20)を占 領"
333,#476:C-1,#476,20,199,漁場,,,漁場,476d,2026/06/17 04:28,IMG_2325.PNG,first_occupy,previous_image_visible_time,"連盟476dがLV.1漁場 #476(X:20,Y:199)を占 領"
316,#476:B-1,#476,20,99,漁場,,,漁場,476d,2026/06/17 04:28,IMG_2325.PNG,occupy,visible_time,"連盟476dがLV.1漁場 #476(X:20,Y:99)を占領"
1141,#511:G-7,#511,299,599,漁場,WUG,2026/05/23 23:14,漁場,JL0,2026/06/17 05:19,IMG_2326.PNG,occupy,previous_image_visible_time,"連盟JLOがLV.3漁場 #511(X:299,Y:599)を占 領"
2060,中央:中央-19-7,#8061,324,74,漁場,JLO,2026/05/19 11:36,漁場,JL0,2026/06/17 10:20,IMG_2326.PNG,occupy,visible_time,"連盟LOがLV.6漁場 #8061(X:324,Y:74)を占 領"
1719,#534:h-4,#534,149,749,都市,Ryu1,,都市,RGWC,2026/06/17 10:26,IMG_2326.PNG,occupy,visible_time,"連盟RGWCがLV.1密林の村 #534(X:149,Y:749)を占領"
1199,#511:H-19,#511,899,699,漁場,BgNa,2026/05/20 0:00,漁場,AAOA,2026/06/17 13:34,IMG_2327.PNG,occupy,visible_time,"連盟AAOAがLV.1漁場 #511(X:899,Y:699)を 占領"
1203,#511:I-17,#511,799,799,漁場,SVa,2026/06/04 9:36,漁場,AAOA,2026/06/17 13:50,IMG_2328.PNG,occupy,previous_image_visible_time,"連盟AAOAがLV.2漁場 #511(X:799,Y:799)を 占領"
633,#480:h-6,#480,249,749,都市,TIKW,2026/06/06 22:59,都市,RCON,2026/06/17 14:29,IMG_2328.PNG,occupy,visible_time,"連盟RCONがLV.2湿地の兵舎 #480(X:249,Y:749)を占領"
1746,#534:j-14,#534,649,949,都市,f4j,,都市,Dao,2026/06/17 15:01,IMG_2328.PNG,occupy,visible_time,"連盟DaoがLV.1密林の村 #534(X:649,Y:949) を占領"
1726,#534:i-14,#534,649,849,都市,f4j,,都市,noI,2026/06/17 15:06,IMG_2328.PNG,occupy,visible_time,"連盟noIがLV.1密林の村 #534(X:649,Y:849) を占領"
1689,#534:F-19,#534,899,499,漁場,TkTk,2026/06/14 7:10,漁場,JDX,2026/06/17 15:06,IMG_2329.PNG,steal,visible_time,"連盟DXは連盟TKTkのLV.1漁場 #534(X:899,Y:499)を奪い"
1739,#534:i-8,#534,349,849,都市,Dao,,都市,RGWC,2026/06/17 15:06,IMG_2329.PNG,occupy,visible_time,"連盟RGWCがLV.1密林の村 #534(X:349,Y:849)を占領"
1407,#523:a-2,#523,49,49,都市,,,都市,EDFS,2026/06/17 15:08,IMG_2330.PNG,first_occupy,visible_time,"連盟EDFSがLV.1湿地の村 #523(X:49,Y:49) を占領"
514,#480:D-17,#480,799,299,漁場,AAOA,2026/05/21 8:44,漁場,MOn,2026/06/17 15:08,IMG_2330.PNG,steal,visible_time,"連盟MOnは連盟AAOAのLV.2漁場 #480(X:799,Y:299)を奪い"
980,#509:G-19,#509,899,599,漁場,UMN,2026/06/06 23:13,漁場,BHE,2026/06/17 15:08,IMG_2330.PNG,first_occupy,visible_time,"連盟BHEがLV.1漁場 #509(X:899,Y:599)を占 領"
1593,#534:H-11,#534,499,699,漁場,nO9,2026/05/21 22:15,漁場,nO9,2026/06/17 15:08,IMG_2330.PNG,occupy,visible_time,"連盟nO9がLV.3漁場 #534(X:499,Y:699)を占 領"
1714,#534:h-18,#534,849,749,都市,noI,,都市,f4j,2026/06/17 15:08,IMG_2331.PNG,occupy,previous_image_visible_time,"連盟f4jがLV.1密林の村 #534(X:849,Y:749) を占領"
1614,#534:C-5,#534,199,199,漁場,RGWC,2026/05/31 7:34,漁場,SHA,2026/06/17 15:08,IMG_2331.PNG,steal,previous_image_visible_time,"連盟SHAは連盟RGWCのLV.2漁場 #534(X:199,Y:199)を奪い"
1744,#534:j-12,#534,549,949,都市,f4j,,都市,Dao,2026/06/17 15:08,IMG_2332.PNG,occupy,previous_image_visible_time,"連盟DaoがLV.1密林の村#534(X:549,Y:949) を占領"
1728,#534:i-16,#534,749,849,都市,f4j,,都市,noI,2026/06/17 15:08,IMG_2332.PNG,occupy,previous_image_visible_time,"連盟noIがLV.1密林の村 #534(X:749,Y:849) を占領"
60,#440:C-13,#440,599,199,漁場,DOLU,2026/05/22 16:20,漁場,WUG,2026/06/17 15:14,IMG_2332.PNG,steal,visible_time,"連盟WUGは連盟DOLUのLV.2漁場 #440(X:599,Y:199)を奪い"
1573,#534:c-4,#534,149,249,都市,W6f,2026/05/22 23:39,都市,SHA,2026/06/17 15:14,IMG_2332.PNG,occupy,visible_time,"連盟SHAがLV.1密林の村 #534(X:149,Y:249) を占領"
28,#440:H-5,#440,199,699,漁場,aTA,2026/05/23 21:05,漁場,WbW,2026/06/17 15:14,IMG_2333.PNG,steal,previous_image_visible_time,"連盟WbWは連盟aTAのLV.2漁場 #440(X:199,Y:699) を奪い"
1736,#534:i-4,#534,149,849,都市,RGWC,,都市,CROW,2026/06/17 15:14,IMG_2333.PNG,occupy,previous_image_visible_time,"連盟CROWがLV.1密林の村 #534(X:149,Y:849)を占領"
105,#440:B-13,#440,599,99,漁場,DOLU,2026/06/11 0:17,漁場,5DU,2026/06/17 15:14,IMG_2333.PNG,steal,previous_image_visible_time,"連盟5DUは連盟DOLUのLV.1漁場 #440(X:599,Y:99)を奪い"
1211,#511:A-13,#511,599,20,漁場,K4TR,2026/06/03 23:14,漁場,NBNH,2026/06/17 15:23,IMG_2334.PNG,occupy,previous_image_visible_time,"連盟NBNHがLV.1漁場 #511(X:599,Y:20)を 占領"
1569,#534:j-16,#534,749,949,都市,Dao,2026/05/23 23:24,都市,f4j,2026/06/17 15:23,IMG_2334.PNG,occupy,visible_time,"連盟f4jがLV.1密林の村 #534(X:749,Y:949) を占領"
1054,#509:G-21,#509,978,599,漁場,UMN,2026/06/14 7:17,漁場,FHX,2026/06/17 15:23,IMG_2334.PNG,steal,visible_time,"連盟FHXは連盟UMNのLV.1漁場 #509(X:978,Y:599)を奪い"
1727,#534:I-15,#534,699,799,漁場,f4j,,漁場,noI,2026/06/17 15:23,IMG_2334.PNG,occupy,visible_time,"連盟noIがLV.2漁場 #534(X:699,Y:799)を占 領"
1209,#511:A-11,#511,499,20,漁場,K4TR,2026/05/30 15:43,漁場,NBNH,2026/06/17 15:32,IMG_2335.PNG,occupy,visible_time,"連盟NBNHがLV.1漁場 #511(X:499,Y:20)を 占領"
203,#440:I-3,#440,99,799,漁場,,,漁場,BgNa,2026/06/17 15:32,IMG_2335.PNG,steal,visible_time,"連盟BgNaは連盟aTAのLV.1漁場 #440(X:99,Y:799)を奪い"
742,#503:F-3,#503,99,499,漁場,xjR,2026/06/02 5:09,漁場,fzn,2026/06/17 15:32,IMG_2335.PNG,occupy,visible_time,"連盟fznがLV.1漁場 #503(X:99,Y:499)を占領"
719,#503:D-3,#503,99,299,漁場,GX99,2026/05/24 0:30,漁場,Stj,2026/06/17 15:40,IMG_2336.PNG,occupy,visible_time,"連盟StjがLV.1漁場 #503(X:99,Y:299)を占領"
672,#503:E-3,#503,99,399,漁場,RCON,2026/05/27 0:03,漁場,TIKW,2026/06/17 15:40,IMG_2336.PNG,occupy,visible_time,"連盟TIKWがLV.1漁場 #503(X:99,Y:399)を占 領"
805,#503:E-1,#503,20,399,漁場,,,漁場,Bye,2026/06/17 16:00,IMG_2336.PNG,occupy,visible_time,"連盟ByeがLV.1漁場 #503(X:20,Y:399)を占領"
748,#503:G-3,#503,99,599,漁場,fzn,2026/05/19 21:14,漁場,GX99,2026/06/17 16:00,IMG_2337.PNG,occupy,visible_time,"連盟GX99がLV.1漁場 #503(X:99,Y:599)を占 領"
596,#480:E-17,#480,799,399,漁場,TIKW,2026/05/28 14:40,漁場,MOn,2026/06/17 16:37,IMG_2338.PNG,occupy,previous_image_visible_time,"連盟MOnがLV.2漁場 #480(X:799,Y:399)を 占領"
703,#503:I-13,#503,599,799,漁場,Lghs,2026/05/22 23:15,漁場,RING,2026/06/17 16:37,IMG_2338.PNG,occupy,visible_time,"連盟RINGがLV.2漁場 #503(X:599,Y:799)を 占領"
493,#480:C-17,#480,799,199,漁場,BAJ,2026/05/22 23:26,漁場,CDf8,2026/06/17 17:04,IMG_2339.PNG,occupy,previous_image_visible_time,"連盟CDf8がLV.2漁場 #480(X:799,Y:199)を 占領"
1608,#534:i-6,#534,249,849,都市,Dao,2026/05/20 11:08,都市,Ryu1,2026/06/17 18:14,IMG_2339.PNG,occupy,visible_time,"連盟Ryu1がLV.1密林の村#534(X:249,Y:849) を占領"
609,#480:F-19,#480,899,499,漁場,,,漁場,MtG,2026/06/17 19:42,IMG_2339.PNG,occupy,visible_time,"連盟MtGがLV.1漁場 #480(X:899,Y:499)を占 領"
646,#480:I-3,#480,99,799,漁場,MOn,2026/06/06 23:07,漁場,H69,2026/06/17 22:50,IMG_2288.PNG,occupy,image_metadata_inferred,"連盟H69がLV.1漁場 #480(X:99,Y:799)を占 領"
