image,screen_type,event_time,actor_server,actor_alliance,opponent_alliance,target_server,x,y,level,terrain,kind_raw,kind_sheet,action,owner_for_sheet,confidence,time_source,source_text
IMG_2303.PNG,timeline_chat,2026/06/15 04:33:00,,AAOA,,#503,499,299,3,,漁場,漁場,occupy,AAOA,low,previous_image_visible_time,"連盟AAOAがLV.3漁場 #503(X:499,Y:299)を 占領"
IMG_2303.PNG,timeline_chat,2026/06/15 06:19:00,,Digg,,#8061,374,24,5,,漁場,漁場,occupy,Digg,medium,visible_time,"連盟DiggがLV.5漁場 #8061(X:374,Y:24)を 占領"
IMG_2304.PNG,timeline_chat,2026/06/15 06:31:00,,Stj,,#503,20,199,1,,漁場,漁場,occupy,Stj,low,previous_image_visible_time,"連盟StjがLV.1漁場 #503(X:20,Y:199)を占領"
IMG_2304.PNG,timeline_chat,2026/06/15 08:32:00,,2N7,,#523,599,20,1,,漁場,漁場,occupy,2N7,medium,visible_time,"連盟2N7がLV.1漁場 #523(X:599,Y:20)を占 領"
IMG_2304.PNG,timeline_chat,2026/06/15 09:16:00,,Dao,,#509,399,499,4,,漁場,漁場,occupy,Dao,medium,visible_time,"連盟DaoがLV.4漁場 #509(X:399,Y:499)を占 領"
IMG_2305.PNG,timeline_chat,2026/06/15 09:52:00,,one,,#503,20,99,1,,漁場,漁場,occupy,one,low,previous_image_visible_time,"連盟oneがLV.1漁場 #503(X:20,Y:99)を占領"
IMG_2305.PNG,timeline_chat,2026/06/15 10:22:00,,one,,#509,978,99,1,,漁場,漁場,occupy,one,medium,visible_time,"連盟oneがLV.1漁場 #509(X:978,Y:99)を占 領"
IMG_2306.PNG,timeline_chat,2026/06/15 11:29:00,,COZy,,#440,899,20,1,,漁場,漁場,occupy,COZy,low,previous_image_visible_time,"連盟COZyがLV.1漁場 #440(X:899,Y:20)を占 領"
IMG_2306.PNG,timeline_chat,2026/06/15 11:30:00,,COZy,,#440,799,20,1,,漁場,漁場,occupy,COZy,medium,visible_time,"連盟COZyがLV.1漁場 #440(X:799,Y:20)を占 領"
IMG_2306.PNG,timeline_chat,2026/06/15 12:00:00,,AAOA,,#480,699,99,1,,漁場,漁場,occupy,AAOA,medium,visible_time,"連盟AAOAがLV.1漁場 #480(X:699,Y:99)を 占領"
IMG_2307.PNG,timeline_chat,2026/06/15 13:49:00,,YDR,,#503,799,499,2,,漁場,漁場,occupy,YDR,medium,visible_time,"連盟YDRがLV.2漁場 #503(X:799,Y:499)を占 領"
IMG_2308.PNG,timeline_chat,2026/06/15 17:56:00,,476H,,#8061,74,874,6,,漁場,漁場,occupy,476H,low,previous_image_visible_time,"連盟476HがLV.6漁場 #8061(X:74,Y:874)を 占領"
IMG_2308.PNG,timeline_chat,2026/06/15 19:20:00,,MtG,,#480,20,299,1,,漁場,漁場,occupy,MtG,medium,visible_time,"連盟MtGがLV.1漁場 #480(X:20,Y:299)を占 領"
IMG_2309.PNG,timeline_chat,2026/06/15 19:27:00,,5DU,,#523,699,299,3,,漁場,漁場,occupy,5DU,low,previous_image_visible_time,"連盟5DUがLV.3漁場 #523(X:699,Y:299)を占 領"
IMG_2309.PNG,timeline_chat,2026/06/15 19:46:00,,5DU,,#523,899,99,1,,漁場,漁場,occupy,5DU,medium,visible_time,"連盟5DUがLV.1漁場 #523(X:899,Y:99)を占 領"
IMG_2309.PNG,timeline_chat,2026/06/15 20:03:00,,MtG,,#480,99,299,1,,漁場,漁場,occupy,MtG,medium,visible_time,"連盟MtGがLV.1漁場 #480(X:99,Y:299)を占 領"
IMG_2310.PNG,timeline_chat,2026/06/15 20:18:00,,MtG,,#480,99,299,1,,漁場,漁場,occupy,MtG,low,previous_image_visible_time,"連盟MtGがLV.1漁場 #480(X:99,Y:299)を占 領"
IMG_2310.PNG,timeline_chat,2026/06/15 20:18:00,,UMN,,#480,978,99,1,,漁場,漁場,occupy,UMN,medium,visible_time,"連盟UMNがLV.1漁場 #480(X:978,Y:99)を占 領"
IMG_2310.PNG,timeline_chat,2026/06/15 20:48:00,,TIKW,,#503,20,799,1,,漁場,漁場,occupy,TIKW,medium,visible_time,"連盟TIKWがLV.1漁場 #503(X:20,Y:799)を占 領"
IMG_2310.PNG,timeline_chat,2026/06/15 21:09:00,,one,,#509,99,499,1,,漁場,漁場,occupy,one,medium,visible_time,"連盟oneがLV.1漁場 #509(X:99,Y:499)を占 領"
IMG_2311.PNG,timeline_chat,2026/06/15 22:16:00,,H69,,#8061,974,624,5,,漁場,漁場,occupy,H69,low,previous_image_visible_time,"連盟H69がLV.5漁場 #8061(X:974,Y:624)を 占領"
IMG_2311.PNG,timeline_chat,2026/06/15 22:24:00,,f4j,,#509,199,599,2,,漁場,漁場,occupy,f4j,medium,visible_time,"連盟f4jがLV.2漁場 #509(X:199,Y:599)を占 領"
IMG_2312.PNG,timeline_chat,2026/06/15 23:10:00,,f4j,,#509,399,699,3,,漁場,漁場,occupy,f4j,low,previous_image_visible_time,"連盟f4jがLV.3漁場 #509(X:399,Y:699)を占 領"
IMG_2313.PNG,timeline_chat,2026/06/16 00:42:00,,ALj,,#8061,24,624,5,,漁場,漁場,occupy,ALj,low,previous_image_visible_time,"連盟ALjがLV.5漁場 #8061(X:24,Y:624)を占 領"
IMG_2313.PNG,timeline_chat,2026/06/16 00:42:00,,ALj,,#8061,24,574,5,,漁場,漁場,occupy,ALj,medium,visible_time,"連盟ALjがLV.5漁場 #8061(X:24,Y:574)を占 領"
IMG_2313.PNG,timeline_chat,2026/06/16 01:13:00,,476A,,#523,499,978,1,,漁場,漁場,occupy,476A,medium,visible_time,"連盟476AがLV.1漁場 #523(X:499,Y:978)を 占領"
IMG_2314.PNG,timeline_chat,2026/06/16 01:17:00,,476A,,#523,499,978,1,,漁場,漁場,occupy,476A,low,previous_image_visible_time,"連盟476AがLV.1漁場 #523(X:499,Y:978)を 占領"
IMG_2314.PNG,timeline_chat,2026/06/16 01:17:00,,476A,,#523,99,899,1,,漁場,漁場,occupy,476A,medium,visible_time,"連盟476AがLV.1漁場 #523(X:99,Y:899)を占 領"
IMG_2314.PNG,timeline_chat,2026/06/16 01:28:00,,476B,,#523,499,899,1,,漁場,漁場,occupy,476B,medium,visible_time,"連盟476BがLV.1漁場 #523(X:499,Y:899)を 占領"
IMG_2315.PNG,timeline_chat,2026/06/16 03:24:00,,476B,,#523,499,799,2,,漁場,漁場,occupy,476B,low,previous_image_visible_time,"連盟476BがLV.2漁場 #523(X:499,Y:799)を 占領"
IMG_2316.PNG,timeline_chat,2026/06/16 05:21:00,,Digg,,#511,299,978,1,,漁場,漁場,occupy,Digg,low,previous_image_visible_time,"連盟DiggがLV.1漁場 #511(X:299,Y:978)を 占領"
IMG_2316.PNG,timeline_chat,2026/06/16 07:34:00,,476M,,#534,99,20,1,,漁場,漁場,occupy,476M,medium,visible_time,"連盟476MがLV.1漁場 #534(X:99,Y:20)を占 領"
IMG_2316.PNG,timeline_chat,2026/06/16 08:12:00,,SHA,,#8061,974,874,5,,漁場,漁場,occupy,SHA,medium,visible_time,"連盟SHAがLV.5漁場 #8061(X:974,Y:874)を 占領"
IMG_2316.PNG,timeline_chat,2026/06/16 09:52:00,,FarM,,#503,199,799,2,,漁場,漁場,occupy,FarM,medium,visible_time,"連盟FarMがLV.2漁場 #503(X:199,Y:799)を 占領"
IMG_2317.PNG,timeline_chat,2026/06/16 10:13:00,,Digg,,#480,199,299,2,,漁場,漁場,occupy,Digg,low,previous_image_visible_time,"連盟DiggがLV.2漁場 #480(X:199,Y:299)を 占領"
IMG_2317.PNG,timeline_chat,2026/06/16 11:08:00,,MtG,,#480,99,199,1,,漁場,漁場,occupy,MtG,medium,visible_time,"連盟MtGがLV.1漁場 #480(X:99,Y:199)を占 領"
IMG_2317.PNG,timeline_chat,2026/06/16 12:02:00,,MtG,,#480,199,199,2,,漁場,漁場,occupy,MtG,medium,visible_time,"連盟MtGがLV.2漁場 #480(X:199,Y:199)を占 領"
IMG_2318.PNG,timeline_chat,2026/06/16 12:10:00,,Digg,,#480,299,299,3,,漁場,漁場,occupy,Digg,low,previous_image_visible_time,"連盟DiggがLV.3漁場 #480(X:299,Y:299)を 占領"
IMG_2318.PNG,timeline_chat,2026/06/16 12:12:00,,FarM,,#503,199,699,2,,漁場,漁場,occupy,FarM,medium,visible_time,"連盟FarMがLV.2漁場 #503(X:199,Y:699)を 占領"
IMG_2319.PNG,timeline_chat,2026/06/16 16:39:00,,f4j,,#509,499,699,3,,漁場,漁場,occupy,f4j,low,previous_image_visible_time,"連盟f4jがLV.3漁場 #509(X:499,Y:699)を占 領"
IMG_2319.PNG,timeline_chat,2026/06/16 21:30:00,,f4j,,#509,499,799,2,,漁場,漁場,occupy,f4j,medium,visible_time,"連盟f4jがLV.2漁場 #509(X:499,Y:799)を占 領"
IMG_2319.PNG,timeline_chat,2026/06/16 22:02:00,,4tH,,#8061,974,924,5,,漁場,漁場,occupy,4tH,medium,visible_time,"連盟4tHがLV.5漁場 #8061(X:974,Y:924)を 占領"
IMG_2320.PNG,timeline_chat,2026/06/16 23:07:00,,BgNa,,#480,499,199,2,,漁場,漁場,occupy,BgNa,low,previous_image_visible_time,"連盟BgNaがLV.2漁場 #480(X:499,Y:199)を 占領"
IMG_2320.PNG,timeline_chat,2026/06/16 23:07:00,,BHE,,#523,799,599,2,,漁場,漁場,occupy,BHE,low,previous_image_visible_time,"連盟BHEがLV.2漁場 #523(X:799,Y:599)を占 領"
IMG_2321.PNG,timeline_chat,2026/06/17 01:57:00,,BgNa,,#480,499,199,2,,漁場,漁場,occupy,BgNa,low,previous_image_visible_time,"連盟BgNaがLV.2漁場 #480(X:499,Y:199)を 占領"
IMG_2321.PNG,timeline_chat,2026/06/16 23:07:00,,BHE,,#523,799,599,2,,漁場,漁場,occupy,BHE,medium,visible_time,"連盟BHEがLV.2漁場 #523(X:799,Y:599)を占 領"
IMG_2322.PNG,timeline_chat,2026/06/17 01:57:00,,476B,,#503,399,399,4,,漁場,漁場,occupy,476B,low,previous_image_visible_time,"連盟476BがLV.4漁場 #503(X:399,Y:399)を 占領"
IMG_2322.PNG,timeline_chat,2026/06/17 02:03:00,,Digg,,#480,299,399,3,,漁場,漁場,occupy,Digg,medium,visible_time,"連盟DiggがLV.3漁場 #480(X:299,Y:399)を 占領"
IMG_2322.PNG,timeline_chat,2026/06/17 02:15:00,,476A,,#503,399,299,3,,漁場,漁場,occupy,476A,medium,visible_time,"連盟476AがLV.3漁場 #503(X:399,Y:299)を 占領"
IMG_2323.PNG,timeline_chat,2026/06/17 02:32:00,,476B,,#503,399,199,2,,漁場,漁場,occupy,476B,medium,visible_time,"連盟476BがLV.2漁場 #503(X:399,Y:199)を 占領"
IMG_2324.PNG,timeline_chat,2026/06/17 02:41:00,,476A,,#503,399,99,1,,漁場,漁場,occupy,476A,low,previous_image_visible_time,"連盟476AがLV.1漁場 #503(X:399,Y:99)を占 領"
IMG_2324.PNG,timeline_chat,2026/06/17 02:49:00,,2N7,,#523,199,20,1,,漁場,漁場,occupy,2N7,medium,visible_time,"連盟2N7がLV.1漁場 #523(X:199,Y:20)を占 領"
IMG_2324.PNG,timeline_chat,2026/06/17 03:19:00,,K4TR,,#523,799,20,1,,漁場,漁場,occupy,K4TR,medium,visible_time,"連盟K4TRがLV.1漁場 #523(X:799,Y:20)を占 領"
IMG_2325.PNG,timeline_chat,2026/06/17 04:28:00,,476d,,#476,20,199,1,,漁場,漁場,first_occupy,476d,low,previous_image_visible_time,"連盟476dがLV.1漁場 #476(X:20,Y:199)を占 領"
IMG_2325.PNG,timeline_chat,2026/06/17 04:28:00,,476d,,#476,20,99,1,,漁場,漁場,occupy,476d,medium,visible_time,"連盟476dがLV.1漁場 #476(X:20,Y:99)を占領"
IMG_2326.PNG,timeline_chat,2026/06/17 05:19:00,,JL0,,#511,299,599,3,,漁場,漁場,occupy,JL0,low,previous_image_visible_time,"連盟JLOがLV.3漁場 #511(X:299,Y:599)を占 領"
IMG_2326.PNG,timeline_chat,2026/06/17 10:20:00,,JL0,,#8061,324,74,6,,漁場,漁場,occupy,JL0,medium,visible_time,"連盟LOがLV.6漁場 #8061(X:324,Y:74)を占 領"
IMG_2326.PNG,timeline_chat,2026/06/17 10:26:00,,RGWC,,#534,149,749,1,密林,密林の村,都市,occupy,RGWC,medium,visible_time,"連盟RGWCがLV.1密林の村 #534(X:149,Y:749)を占領"
IMG_2327.PNG,timeline_chat,2026/06/17 11:16:00,,f4j,,#534,499,978,1,,漁場,漁場,occupy,f4j,low,previous_image_visible_time,"連盟f4jがLV.1漁場 #534(X:499,Y:978)を占 領"
IMG_2327.PNG,timeline_chat,2026/06/17 13:34:00,,AAOA,,#511,899,699,1,,漁場,漁場,occupy,AAOA,medium,visible_time,"連盟AAOAがLV.1漁場 #511(X:899,Y:699)を 占領"
IMG_2328.PNG,timeline_chat,2026/06/17 13:50:00,,AAOA,,#511,799,799,2,,漁場,漁場,occupy,AAOA,low,previous_image_visible_time,"連盟AAOAがLV.2漁場 #511(X:799,Y:799)を 占領"
IMG_2328.PNG,timeline_chat,2026/06/17 14:29:00,,RCON,,#480,249,749,2,湿地,湿地の兵舎,都市,occupy,RCON,medium,visible_time,"連盟RCONがLV.2湿地の兵舎 #480(X:249,Y:749)を占領"
IMG_2328.PNG,timeline_chat,2026/06/17 15:01:00,,Dao,,#534,649,949,1,密林,密林の村,都市,occupy,Dao,medium,visible_time,"連盟DaoがLV.1密林の村 #534(X:649,Y:949) を占領"
IMG_2328.PNG,timeline_chat,2026/06/17 15:06:00,,noI,,#534,649,849,1,密林,密林の村,都市,occupy,noI,medium,visible_time,"連盟noIがLV.1密林の村 #534(X:649,Y:849) を占領"
IMG_2329.PNG,timeline_chat,2026/06/17 15:06:00,,Dao,,#534,649,949,1,密林,密林の村,都市,occupy,Dao,low,previous_image_visible_time,"連盟DaoがLV.1密林の村#534(X:649,Y:949) を占領"
IMG_2329.PNG,timeline_chat,2026/06/17 15:06:00,,noI,,#534,649,849,1,密林,密林の村,都市,occupy,noI,medium,visible_time,"連盟noIがLV.1密林の村 #534(X:649,Y:849) を占領"
IMG_2329.PNG,timeline_chat,2026/06/17 15:06:00,,JDX,TkTk,#534,899,499,1,,漁場,漁場,steal,JDX,medium,visible_time,"連盟DXは連盟TKTkのLV.1漁場 #534(X:899,Y:499)を奪い"
IMG_2329.PNG,timeline_chat,2026/06/17 15:06:00,,RGWC,,#534,349,849,1,密林,密林の村,都市,occupy,RGWC,medium,visible_time,"連盟RGWCがLV.1密林の村 #534(X:349,Y:849)を占領"
IMG_2330.PNG,timeline_chat,2026/06/17 15:08:00,,RGWC,,#534,349,849,1,密林,密林の村,都市,occupy,RGWC,low,previous_image_visible_time,"連盟RGWCがLV.1密林の村 #534(X:349,Y:849)を占領"
IMG_2330.PNG,timeline_chat,2026/06/17 15:08:00,,EDFS,,#523,49,49,1,湿地,湿地の村,都市,first_occupy,EDFS,medium,visible_time,"連盟EDFSがLV.1湿地の村 #523(X:49,Y:49) を占領"
IMG_2330.PNG,timeline_chat,2026/06/17 15:08:00,,MOn,AAOA,#480,799,299,2,,漁場,漁場,steal,MOn,medium,visible_time,"連盟MOnは連盟AAOAのLV.2漁場 #480(X:799,Y:299)を奪い"
IMG_2330.PNG,timeline_chat,2026/06/17 15:08:00,,BHE,,#509,899,599,1,,漁場,漁場,first_occupy,BHE,medium,visible_time,"連盟BHEがLV.1漁場 #509(X:899,Y:599)を占 領"
IMG_2330.PNG,timeline_chat,2026/06/17 15:08:00,,nO9,,#534,499,699,3,,漁場,漁場,occupy,nO9,medium,visible_time,"連盟nO9がLV.3漁場 #534(X:499,Y:699)を占 領"
IMG_2331.PNG,timeline_chat,2026/06/17 15:08:00,,MOn,AAOA,#480,799,299,2,,漁場,漁場,steal,MOn,low,previous_image_visible_time,"連盟MOnは連盟AAOAのLV.2漁場 #480(X:799,Y:299)を奪い"
IMG_2331.PNG,timeline_chat,2026/06/17 15:08:00,,BHE,,#509,899,599,1,,漁場,漁場,first_occupy,BHE,low,previous_image_visible_time,"連盟BHEがLV.1漁場 #509(X:899,Y:599)を占 領"
IMG_2331.PNG,timeline_chat,2026/06/17 15:08:00,,nO9,,#534,499,699,3,,漁場,漁場,occupy,nO9,low,previous_image_visible_time,"連盟nO9がLV.3漁場 #534(X:499,Y:699)を占 領"
IMG_2331.PNG,timeline_chat,2026/06/17 15:08:00,,f4j,,#534,849,749,1,密林,密林の村,都市,occupy,f4j,low,previous_image_visible_time,"連盟f4jがLV.1密林の村 #534(X:849,Y:749) を占領"
IMG_2331.PNG,timeline_chat,2026/06/17 15:08:00,,SHA,RGWC,#534,199,199,2,,漁場,漁場,steal,SHA,low,previous_image_visible_time,"連盟SHAは連盟RGWCのLV.2漁場 #534(X:199,Y:199)を奪い"
IMG_2332.PNG,timeline_chat,2026/06/17 15:08:00,,SHA,RGWC,#534,199,199,2,,漁場,漁場,steal,SHA,low,previous_image_visible_time,"連盟SHAは連盟RGWCのLV.2漁場 #534(X:199,Y:199)を奪い"
IMG_2332.PNG,timeline_chat,2026/06/17 15:08:00,,Dao,,#534,549,949,1,密林,密林の村,都市,occupy,Dao,low,previous_image_visible_time,"連盟DaoがLV.1密林の村#534(X:549,Y:949) を占領"
IMG_2332.PNG,timeline_chat,2026/06/17 15:08:00,,noI,,#534,749,849,1,密林,密林の村,都市,occupy,noI,low,previous_image_visible_time,"連盟noIがLV.1密林の村 #534(X:749,Y:849) を占領"
IMG_2332.PNG,timeline_chat,2026/06/17 15:14:00,,WUG,DOLU,#440,599,199,2,,漁場,漁場,steal,WUG,medium,visible_time,"連盟WUGは連盟DOLUのLV.2漁場 #440(X:599,Y:199)を奪い"
IMG_2332.PNG,timeline_chat,2026/06/17 15:14:00,,SHA,,#534,149,249,1,密林,密林の村,都市,occupy,SHA,medium,visible_time,"連盟SHAがLV.1密林の村 #534(X:149,Y:249) を占領"
IMG_2333.PNG,timeline_chat,2026/06/17 15:14:00,,SHA,,#534,149,249,1,密林,密林の村,都市,occupy,SHA,low,previous_image_visible_time,"連盟SHAがLV.1密林の村 #534(X:149,Y:249) を占領"
IMG_2333.PNG,timeline_chat,2026/06/17 15:14:00,,WbW,aTA,#440,199,699,2,,漁場,漁場,steal,WbW,low,previous_image_visible_time,"連盟WbWは連盟aTAのLV.2漁場 #440(X:199,Y:699) を奪い"
IMG_2333.PNG,timeline_chat,2026/06/17 15:14:00,,CROW,,#534,149,849,1,密林,密林の村,都市,occupy,CROW,low,previous_image_visible_time,"連盟CROWがLV.1密林の村 #534(X:149,Y:849)を占領"
IMG_2333.PNG,timeline_chat,2026/06/17 15:14:00,,5DU,DOLU,#440,599,99,1,,漁場,漁場,steal,5DU,low,previous_image_visible_time,"連盟5DUは連盟DOLUのLV.1漁場 #440(X:599,Y:99)を奪い"
IMG_2333.PNG,timeline_chat,2026/06/17 15:14:00,,NBNH,,#511,599,20,1,,漁場,漁場,occupy,NBNH,low,previous_image_visible_time,"連盟NBNHがLV.1漁場 #511(X:599,Y:20)を 占領"
IMG_2334.PNG,timeline_chat,2026/06/17 15:23:00,,NBNH,,#511,599,20,1,,漁場,漁場,occupy,NBNH,low,previous_image_visible_time,"連盟NBNHがLV.1漁場 #511(X:599,Y:20)を 占領"
IMG_2334.PNG,timeline_chat,2026/06/17 15:23:00,,f4j,,#534,749,949,1,密林,密林の村,都市,occupy,f4j,medium,visible_time,"連盟f4jがLV.1密林の村 #534(X:749,Y:949) を占領"
IMG_2334.PNG,timeline_chat,2026/06/17 15:23:00,,FHX,UMN,#509,978,599,1,,漁場,漁場,steal,FHX,medium,visible_time,"連盟FHXは連盟UMNのLV.1漁場 #509(X:978,Y:599)を奪い"
